Year,Territorio,Comarca,Municipio,Unidad,GeoCode,Value
2013,,Arratia Nerbioi / Arratia-Nervión,,Por 1.000 habitantes,Arratia Nerbioi / Arratia-Nervión,1.5
2014,,Arratia Nerbioi / Arratia-Nervión,,Por 1.000 habitantes,Arratia Nerbioi / Arratia-Nervión,0.0
2015,,Arratia Nerbioi / Arratia-Nervión,,Por 1.000 habitantes,Arratia Nerbioi / Arratia-Nervión,0.0
2016,,Arratia Nerbioi / Arratia-Nervión,,Por 1.000 habitantes,Arratia Nerbioi / Arratia-Nervión,0.0
2017,,Arratia Nerbioi / Arratia-Nervión,,Por 1.000 habitantes,Arratia Nerbioi / Arratia-Nervión,0.0
2018,,Arratia Nerbioi / Arratia-Nervión,,Por 1.000 habitantes,Arratia Nerbioi / Arratia-Nervión,0.0
2019,,Arratia Nerbioi / Arratia-Nervión,,Por 1.000 habitantes,Arratia Nerbioi / Arratia-Nervión,0.0
2020,,Arratia Nerbioi / Arratia-Nervión,,Por 1.000 habitantes,Arratia Nerbioi / Arratia-Nervión,0.0
2021,,Arratia Nerbioi / Arratia-Nervión,,Por 1.000 habitantes,Arratia Nerbioi / Arratia-Nervión,0.0
2022,,Arratia Nerbioi / Arratia-Nervión,,Por 1.000 habitantes,Arratia Nerbioi / Arratia-Nervión,0.0
2010,,,Arrieta,Por 1.000 habitantes,Arrieta,0.0
2011,,,Arrieta,Por 1.000 habitantes,Arrieta,0.0
2012,,,Arrieta,Por 1.000 habitantes,Arrieta,0.0
2013,,,Arrieta,Por 1.000 habitantes,Arrieta,0.0
2014,,,Arrieta,Por 1.000 habitantes,Arrieta,0.0
2015,,,Arrieta,Por 1.000 habitantes,Arrieta,0.0
2016,,,Arrieta,Por 1.000 habitantes,Arrieta,0.0
2017,,,Arrieta,Por 1.000 habitantes,Arrieta,0.0
2018,,,Arrieta,Por 1.000 habitantes,Arrieta,0.0
2019,,,Arrieta,Por 1.000 habitantes,Arrieta,0.0
2020,,,Arrieta,Por 1.000 habitantes,Arrieta,0.0
2021,,,Arrieta,Por 1.000 habitantes,Arrieta,0.0
2022,,,Arrieta,Por 1.000 habitantes,Arrieta,0.0
2010,,,Arrigorriaga,Por 1.000 habitantes,Arrigorriaga,4.4
2011,,,Arrigorriaga,Por 1.000 habitantes,Arrigorriaga,4.4
2012,,,Arrigorriaga,Por 1.000 habitantes,Arrigorriaga,4.4
2013,,,Arrigorriaga,Por 1.000 habitantes,Arrigorriaga,0.0
2014,,,Arrigorriaga,Por 1.000 habitantes,Arrigorriaga,0.0
2015,,,Arrigorriaga,Por 1.000 habitantes,Arrigorriaga,0.0
2016,,,Arrigorriaga,Por 1.000 habitantes,Arrigorriaga,0.0
2017,,,Arrigorriaga,Por 1.000 habitantes,Arrigorriaga,0.0
2018,,,Arrigorriaga,Por 1.000 habitantes,Arrigorriaga,0.0
2019,,,Arrigorriaga,Por 1.000 habitantes,Arrigorriaga,0.0
2020,,,Arrigorriaga,Por 1.000 habitantes,Arrigorriaga,0.0
2021,,,Arrigorriaga,Por 1.000 habitantes,Arrigorriaga,0.0
2022,,,Arrigorriaga,Por 1.000 habitantes,Arrigorriaga,0.0
2010,,,Bakio,Por 1.000 habitantes,Bakio,0.0
2011,,,Bakio,Por 1.000 habitantes,Bakio,0.0
2012,,,Bakio,Por 1.000 habitantes,Bakio,0.0
2013,,,Bakio,Por 1.000 habitantes,Bakio,0.0
2014,,,Bakio,Por 1.000 habitantes,Bakio,0.0
2015,,,Bakio,Por 1.000 habitantes,Bakio,0.0
2016,,,Bakio,Por 1.000 habitantes,Bakio,0.0
2017,,,Bakio,Por 1.000 habitantes,Bakio,0.0
2018,,,Bakio,Por 1.000 habitantes,Bakio,0.0
2019,,,Bakio,Por 1.000 habitantes,Bakio,0.0
2020,,,Bakio,Por 1.000 habitantes,Bakio,0.0
2021,,,Bakio,Por 1.000 habitantes,Bakio,0.0
2022,,,Bakio,Por 1.000 habitantes,Bakio,0.0
2010,,,Barakaldo,Por 1.000 habitantes,Barakaldo,0.0
2011,,,Barakaldo,Por 1.000 habitantes,Barakaldo,0.0
2012,,,Barakaldo,Por 1.000 habitantes,Barakaldo,0.9
2013,,,Barakaldo,Por 1.000 habitantes,Barakaldo,2.1
2014,,,Barakaldo,Por 1.000 habitantes,Barakaldo,2.1
2015,,,Barakaldo,Por 1.000 habitantes,Barakaldo,2.1
2016,,,Barakaldo,Por 1.000 habitantes,Barakaldo,2.1
2017,,,Barakaldo,Por 1.000 habitantes,Barakaldo,1.9
2018,,,Barakaldo,Por 1.000 habitantes,Barakaldo,0.7
2019,,,Barakaldo,Por 1.000 habitantes,Barakaldo,0.7
2020,,,Barakaldo,Por 1.000 habitantes,Barakaldo,0.7
2021,,,Barakaldo,Por 1.000 habitantes,Barakaldo,0.7
2022,,,Barakaldo,Por 1.000 habitantes,Barakaldo,0.0
2010,,,Barrika,Por 1.000 habitantes,Barrika,0.0
2011,,,Barrika,Por 1.000 habitantes,Barrika,0.0
2012,,,Barrika,Por 1.000 habitantes,Barrika,0.0
2013,,,Barrika,Por 1.000 habitantes,Barrika,0.0
2014,,,Barrika,Por 1.000 habitantes,Barrika,0.0
2015,,,Barrika,Por 1.000 habitantes,Barrika,0.0
2016,,,Barrika,Por 1.000 habitantes,Barrika,0.0
2017,,,Barrika,Por 1.000 habitantes,Barrika,0.0
2018,,,Barrika,Por 1.000 habitantes,Barrika,0.0
2019,,,Barrika,Por 1.000 habitantes,Barrika,0.0
2020,,,Barrika,Por 1.000 habitantes,Barrika,0.0
2021,,,Barrika,Por 1.000 habitantes,Barrika,0.0
2022,,,Barrika,Por 1.000 habitantes,Barrika,0.0
2010,,,Basauri,Por 1.000 habitantes,Basauri,2.1
2011,,,Basauri,Por 1.000 habitantes,Basauri,2.9
2012,,,Basauri,Por 1.000 habitantes,Basauri,4.1
2013,,,Basauri,Por 1.000 habitantes,Basauri,4.2
2014,,,Basauri,Por 1.000 habitantes,Basauri,2.0
2015,,,Basauri,Por 1.000 habitantes,Basauri,5.8
2016,,,Basauri,Por 1.000 habitantes,Basauri,5.0
2017,,,Basauri,Por 1.000 habitantes,Basauri,5.0
2018,,,Basauri,Por 1.000 habitantes,Basauri,5.1
2019,,,Basauri,Por 1.000 habitantes,Basauri,5.1
2020,,,Basauri,Por 1.000 habitantes,Basauri,1.3
2021,,,Basauri,Por 1.000 habitantes,Basauri,1.3
2022,,,Basauri,Por 1.000 habitantes,Basauri,0.9
2010,,,Berango,Por 1.000 habitantes,Berango,2.9
2011,,,Berango,Por 1.000 habitantes,Berango,0.0
2012,,,Berango,Por 1.000 habitantes,Berango,0.0
2013,,,Berango,Por 1.000 habitantes,Berango,0.0
2014,,,Berango,Por 1.000 habitantes,Berango,0.0
2015,,,Berango,Por 1.000 habitantes,Berango,0.0
2016,,,Berango,Por 1.000 habitantes,Berango,0.0
2017,,,Berango,Por 1.000 habitantes,Berango,0.0
2018,,,Berango,Por 1.000 habitantes,Berango,0.0
2019,,,Berango,Por 1.000 habitantes,Berango,0.0
2020,,,Berango,Por 1.000 habitantes,Berango,0.0
2021,,,Berango,Por 1.000 habitantes,Berango,0.0
2022,,,Berango,Por 1.000 habitantes,Berango,0.0
2010,,,Bermeo,Por 1.000 habitantes,Bermeo,0.0
2011,,,Bermeo,Por 1.000 habitantes,Bermeo,0.0
2012,,,Bermeo,Por 1.000 habitantes,Bermeo,0.0
2013,,,Bermeo,Por 1.000 habitantes,Bermeo,0.0
2014,,,Bermeo,Por 1.000 habitantes,Bermeo,0.0
2015,,,Bermeo,Por 1.000 habitantes,Bermeo,0.0
2016,,,Bermeo,Por 1.000 habitantes,Bermeo,0.0
2017,,,Bermeo,Por 1.000 habitantes,Bermeo,0.0
2018,,,Bermeo,Por 1.000 habitantes,Bermeo,0.0
2019,,,Bermeo,Por 1.000 habitantes,Bermeo,0.0
2020,,,Bermeo,Por 1.000 habitantes,Bermeo,0.0
2021,,,Bermeo,Por 1.000 habitantes,Bermeo,0.0
2022,,,Bermeo,Por 1.000 habitantes,Bermeo,0.0
2010,,,Berriatua,Por 1.000 habitantes,Berriatua,0.0
2011,,,Berriatua,Por 1.000 habitantes,Berriatua,0.0
2012,,,Berriatua,Por 1.000 habitantes,Berriatua,0.0
2013,,,Berriatua,Por 1.000 habitantes,Berriatua,0.0
2014,,,Berriatua,Por 1.000 habitantes,Berriatua,0.0
2015,,,Berriatua,Por 1.000 habitantes,Berriatua,0.0
2016,,,Berriatua,Por 1.000 habitantes,Berriatua,0.0
2017,,,Berriatua,Por 1.000 habitantes,Berriatua,0.0
2018,,,Berriatua,Por 1.000 habitantes,Berriatua,0.0
2019,,,Berriatua,Por 1.000 habitantes,Berriatua,0.0
2020,,,Berriatua,Por 1.000 habitantes,Berriatua,0.0
2021,,,Berriatua,Por 1.000 habitantes,Berriatua,0.0
2022,,,Berriatua,Por 1.000 habitantes,Berriatua,0.0
2010,,,Berriz,Por 1.000 habitantes,Berriz,0.0
2011,,,Berriz,Por 1.000 habitantes,Berriz,0.0
2012,,,Berriz,Por 1.000 habitantes,Berriz,0.0
2013,,,Berriz,Por 1.000 habitantes,Berriz,0.0
2014,,,Berriz,Por 1.000 habitantes,Berriz,0.0
2015,,,Berriz,Por 1.000 habitantes,Berriz,0.0
2016,,,Berriz,Por 1.000 habitantes,Berriz,0.0
2017,,,Berriz,Por 1.000 habitantes,Berriz,0.0
2018,,,Berriz,Por 1.000 habitantes,Berriz,0.0
2019,,,Berriz,Por 1.000 habitantes,Berriz,0.0
2020,,,Berriz,Por 1.000 habitantes,Berriz,0.0
2021,,,Berriz,Por 1.000 habitantes,Berriz,0.0
2022,,,Berriz,Por 1.000 habitantes,Berriz,0.0
2010,,Bilbo Handia / Gran Bilbao,,Por 1.000 habitantes,Bilbo Handia / Gran Bilbao,1.7
2011,,Bilbo Handia / Gran Bilbao,,Por 1.000 habitantes,Bilbo Handia / Gran Bilbao,1.6
2012,,Bilbo Handia / Gran Bilbao,,Por 1.000 habitantes,Bilbo Handia / Gran Bilbao,2.0
2013,,Bilbo Handia / Gran Bilbao,,Por 1.000 habitantes,Bilbo Handia / Gran Bilbao,2.3
2014,,Bilbo Handia / Gran Bilbao,,Por 1.000 habitantes,Bilbo Handia / Gran Bilbao,2.1
2015,,Bilbo Handia / Gran Bilbao,,Por 1.000 habitantes,Bilbo Handia / Gran Bilbao,1.9
2016,,Bilbo Handia / Gran Bilbao,,Por 1.000 habitantes,Bilbo Handia / Gran Bilbao,1.6
2017,,Bilbo Handia / Gran Bilbao,,Por 1.000 habitantes,Bilbo Handia / Gran Bilbao,1.6
2018,,Bilbo Handia / Gran Bilbao,,Por 1.000 habitantes,Bilbo Handia / Gran Bilbao,1.3
2019,,Bilbo Handia / Gran Bilbao,,Por 1.000 habitantes,Bilbo Handia / Gran Bilbao,1.4
2020,,Bilbo Handia / Gran Bilbao,,Por 1.000 habitantes,Bilbo Handia / Gran Bilbao,1.5
2021,,Bilbo Handia / Gran Bilbao,,Por 1.000 habitantes,Bilbo Handia / Gran Bilbao,1.5
2022,,Bilbo Handia / Gran Bilbao,,Por 1.000 habitantes,Bilbo Handia / Gran Bilbao,1.3
2010,,,Bilbao,Por 1.000 habitantes,Bilbao,2.4
2011,,,Bilbao,Por 1.000 habitantes,Bilbao,1.8
2012,,,Bilbao,Por 1.000 habitantes,Bilbao,1.8
2013,,,Bilbao,Por 1.000 habitantes,Bilbao,2.0
2014,,,Bilbao,Por 1.000 habitantes,Bilbao,1.9
2015,,,Bilbao,Por 1.000 habitantes,Bilbao,1.5
2016,,,Bilbao,Por 1.000 habitantes,Bilbao,1.5
2017,,,Bilbao,Por 1.000 habitantes,Bilbao,2.0
2018,,,Bilbao,Por 1.000 habitantes,Bilbao,1.8
2019,,,Bilbao,Por 1.000 habitantes,Bilbao,2.1
2020,,,Bilbao,Por 1.000 habitantes,Bilbao,2.1
2021,,,Bilbao,Por 1.000 habitantes,Bilbao,1.7
2022,,,Bilbao,Por 1.000 habitantes,Bilbao,1.5
2010,,,Busturia,Por 1.000 habitantes,Busturia,0.0
2011,,,Busturia,Por 1.000 habitantes,Busturia,0.0
2012,,,Busturia,Por 1.000 habitantes,Busturia,0.0
2013,,,Busturia,Por 1.000 habitantes,Busturia,0.0
2014,,,Busturia,Por 1.000 habitantes,Busturia,0.0
2015,,,Busturia,Por 1.000 habitantes,Busturia,0.0
2016,,,Busturia,Por 1.000 habitantes,Busturia,0.0
2017,,,Busturia,Por 1.000 habitantes,Busturia,0.0
2018,,,Busturia,Por 1.000 habitantes,Busturia,0.0
2019,,,Busturia,Por 1.000 habitantes,Busturia,0.0
2020,,,Busturia,Por 1.000 habitantes,Busturia,0.0
2021,,,Busturia,Por 1.000 habitantes,Busturia,0.0
2022,,,Busturia,Por 1.000 habitantes,Busturia,0.0
2010,,,Karrantza Harana/Valle de Carranza,Por 1.000 habitantes,Karrantza Harana/Valle de Carranza,0.0
2011,,,Karrantza Harana/Valle de Carranza,Por 1.000 habitantes,Karrantza Harana/Valle de Carranza,0.0
2012,,,Karrantza Harana/Valle de Carranza,Por 1.000 habitantes,Karrantza Harana/Valle de Carranza,0.0
2013,,,Karrantza Harana/Valle de Carranza,Por 1.000 habitantes,Karrantza Harana/Valle de Carranza,0.0
2014,,,Karrantza Harana/Valle de Carranza,Por 1.000 habitantes,Karrantza Harana/Valle de Carranza,0.0
2015,,,Karrantza Harana/Valle de Carranza,Por 1.000 habitantes,Karrantza Harana/Valle de Carranza,0.0
2016,,,Karrantza Harana/Valle de Carranza,Por 1.000 habitantes,Karrantza Harana/Valle de Carranza,0.0
2017,,,Karrantza Harana/Valle de Carranza,Por 1.000 habitantes,Karrantza Harana/Valle de Carranza,0.0
2018,,,Karrantza Harana/Valle de Carranza,Por 1.000 habitantes,Karrantza Harana/Valle de Carranza,0.0
2019,,,Karrantza Harana/Valle de Carranza,Por 1.000 habitantes,Karrantza Harana/Valle de Carranza,0.0
2020,,,Karrantza Harana/Valle de Carranza,Por 1.000 habitantes,Karrantza Harana/Valle de Carranza,0.0
2021,,,Karrantza Harana/Valle de Carranza,Por 1.000 habitantes,Karrantza Harana/Valle de Carranza,0.0
2022,,,Karrantza Harana/Valle de Carranza,Por 1.000 habitantes,Karrantza Harana/Valle de Carranza,0.0
2010,,,Artea,Por 1.000 habitantes,Artea,0.0
2011,,,Artea,Por 1.000 habitantes,Artea,0.0
2012,,,Artea,Por 1.000 habitantes,Artea,0.0
2013,,,Artea,Por 1.000 habitantes,Artea,0.0
2014,,,Artea,Por 1.000 habitantes,Artea,0.0
2015,,,Artea,Por 1.000 habitantes,Artea,0.0
2016,,,Artea,Por 1.000 habitantes,Artea,0.0
2017,,,Artea,Por 1.000 habitantes,Artea,0.0
2018,,,Artea,Por 1.000 habitantes,Artea,0.0
2019,,,Artea,Por 1.000 habitantes,Artea,0.0
2020,,,Artea,Por 1.000 habitantes,Artea,0.0
2021,,,Artea,Por 1.000 habitantes,Artea,0.0
2022,,,Artea,Por 1.000 habitantes,Artea,0.0
2010,,,Zeanuri,Por 1.000 habitantes,Zeanuri,0.0
2011,,,Zeanuri,Por 1.000 habitantes,Zeanuri,0.0
2012,,,Zeanuri,Por 1.000 habitantes,Zeanuri,0.0
2013,,,Zeanuri,Por 1.000 habitantes,Zeanuri,0.0
2014,,,Zeanuri,Por 1.000 habitantes,Zeanuri,0.0
2015,,,Zeanuri,Por 1.000 habitantes,Zeanuri,0.0
2016,,,Zeanuri,Por 1.000 habitantes,Zeanuri,0.0
2017,,,Zeanuri,Por 1.000 habitantes,Zeanuri,0.0
2018,,,Zeanuri,Por 1.000 habitantes,Zeanuri,0.0
2019,,,Zeanuri,Por 1.000 habitantes,Zeanuri,0.0
2020,,,Zeanuri,Por 1.000 habitantes,Zeanuri,0.0
2021,,,Zeanuri,Por 1.000 habitantes,Zeanuri,0.0
2022,,,Zeanuri,Por 1.000 habitantes,Zeanuri,0.0
2010,,,Zeberio,Por 1.000 habitantes,Zeberio,0.0
2011,,,Zeberio,Por 1.000 habitantes,Zeberio,0.0
2012,,,Zeberio,Por 1.000 habitantes,Zeberio,0.0
2013,,,Zeberio,Por 1.000 habitantes,Zeberio,0.0
2014,,,Zeberio,Por 1.000 habitantes,Zeberio,0.0
2015,,,Zeberio,Por 1.000 habitantes,Zeberio,0.0
2016,,,Zeberio,Por 1.000 habitantes,Zeberio,0.0
2017,,,Zeberio,Por 1.000 habitantes,Zeberio,0.0
2018,,,Zeberio,Por 1.000 habitantes,Zeberio,0.0
2019,,,Zeberio,Por 1.000 habitantes,Zeberio,0.0
2020,,,Zeberio,Por 1.000 habitantes,Zeberio,0.0
2021,,,Zeberio,Por 1.000 habitantes,Zeberio,0.0
2022,,,Zeberio,Por 1.000 habitantes,Zeberio,0.0
2010,,,Dima,Por 1.000 habitantes,Dima,0.0
2011,,,Dima,Por 1.000 habitantes,Dima,0.0
2012,,,Dima,Por 1.000 habitantes,Dima,0.0
2013,,,Dima,Por 1.000 habitantes,Dima,0.0
2014,,,Dima,Por 1.000 habitantes,Dima,0.0
2015,,,Dima,Por 1.000 habitantes,Dima,0.0
2016,,,Dima,Por 1.000 habitantes,Dima,0.0
2017,,,Dima,Por 1.000 habitantes,Dima,0.0
2018,,,Dima,Por 1.000 habitantes,Dima,0.0
2019,,,Dima,Por 1.000 habitantes,Dima,0.0
2020,,,Dima,Por 1.000 habitantes,Dima,0.0
2021,,,Dima,Por 1.000 habitantes,Dima,0.0
2022,,,Dima,Por 1.000 habitantes,Dima,0.0
2010,,,Durango,Por 1.000 habitantes,Durango,0.9
2011,,,Durango,Por 1.000 habitantes,Durango,6.9
2012,,,Durango,Por 1.000 habitantes,Durango,6.8
2013,,,Durango,Por 1.000 habitantes,Durango,6.8
2014,,,Durango,Por 1.000 habitantes,Durango,6.8
2015,,,Durango,Por 1.000 habitantes,Durango,5.9
2016,,,Durango,Por 1.000 habitantes,Durango,0.0
2017,,,Durango,Por 1.000 habitantes,Durango,0.0
2018,,,Durango,Por 1.000 habitantes,Durango,0.0
2019,,,Durango,Por 1.000 habitantes,Durango,0.0
2020,,,Durango,Por 1.000 habitantes,Durango,0.0
2021,,,Durango,Por 1.000 habitantes,Durango,0.0
2022,,,Durango,Por 1.000 habitantes,Durango,0.0
2010,,,Ea,Por 1.000 habitantes,Ea,0.0
2011,,,Ea,Por 1.000 habitantes,Ea,0.0
2012,,,Ea,Por 1.000 habitantes,Ea,0.0
2013,,,Ea,Por 1.000 habitantes,Ea,0.0
2014,,,Ea,Por 1.000 habitantes,Ea,0.0
2015,,,Ea,Por 1.000 habitantes,Ea,0.0
2016,,,Ea,Por 1.000 habitantes,Ea,0.0
2017,,,Ea,Por 1.000 habitantes,Ea,0.0
2018,,,Ea,Por 1.000 habitantes,Ea,0.0
2019,,,Ea,Por 1.000 habitantes,Ea,0.0
2020,,,Ea,Por 1.000 habitantes,Ea,0.0
2021,,,Ea,Por 1.000 habitantes,Ea,0.0
2022,,,Ea,Por 1.000 habitantes,Ea,0.0
2010,,,Etxebarri,Por 1.000 habitantes,Etxebarri,5.0
2011,,,Etxebarri,Por 1.000 habitantes,Etxebarri,1.2
2012,,,Etxebarri,Por 1.000 habitantes,Etxebarri,1.2
2013,,,Etxebarri,Por 1.000 habitantes,Etxebarri,1.1
2014,,,Etxebarri,Por 1.000 habitantes,Etxebarri,0.0
2015,,,Etxebarri,Por 1.000 habitantes,Etxebarri,0.0
2016,,,Etxebarri,Por 1.000 habitantes,Etxebarri,0.0
2017,,,Etxebarri,Por 1.000 habitantes,Etxebarri,0.0
2018,,,Etxebarri,Por 1.000 habitantes,Etxebarri,0.0
2019,,,Etxebarri,Por 1.000 habitantes,Etxebarri,0.0
2020,,,Etxebarri,Por 1.000 habitantes,Etxebarri,0.0
2021,,,Etxebarri,Por 1.000 habitantes,Etxebarri,0.0
2022,,,Etxebarri,Por 1.000 habitantes,Etxebarri,0.0
2010,,Durangaldea / Duranguesado,,Por 1.000 habitantes,Durangaldea / Duranguesado,3.8
2011,,Durangaldea / Duranguesado,,Por 1.000 habitantes,Durangaldea / Duranguesado,5.5
2012,,Durangaldea / Duranguesado,,Por 1.000 habitantes,Durangaldea / Duranguesado,5.5
2013,,Durangaldea / Duranguesado,,Por 1.000 habitantes,Durangaldea / Duranguesado,5.7
2014,,Durangaldea / Duranguesado,,Por 1.000 habitantes,Durangaldea / Duranguesado,4.1
2015,,Durangaldea / Duranguesado,,Por 1.000 habitantes,Durangaldea / Duranguesado,2.9
2016,,Durangaldea / Duranguesado,,Por 1.000 habitantes,Durangaldea / Duranguesado,0.6
2017,,Durangaldea / Duranguesado,,Por 1.000 habitantes,Durangaldea / Duranguesado,0.6
2018,,Durangaldea / Duranguesado,,Por 1.000 habitantes,Durangaldea / Duranguesado,0.0
2019,,Durangaldea / Duranguesado,,Por 1.000 habitantes,Durangaldea / Duranguesado,0.0
2020,,Durangaldea / Duranguesado,,Por 1.000 habitantes,Durangaldea / Duranguesado,0.0
2021,,Durangaldea / Duranguesado,,Por 1.000 habitantes,Durangaldea / Duranguesado,0.0
2022,,Durangaldea / Duranguesado,,Por 1.000 habitantes,Durangaldea / Duranguesado,0.0
2010,,,Etxebarria,Por 1.000 habitantes,Etxebarria,0.0
2011,,,Etxebarria,Por 1.000 habitantes,Etxebarria,0.0
2012,,,Etxebarria,Por 1.000 habitantes,Etxebarria,0.0
2013,,,Etxebarria,Por 1.000 habitantes,Etxebarria,0.0
2014,,,Etxebarria,Por 1.000 habitantes,Etxebarria,0.0
2015,,,Etxebarria,Por 1.000 habitantes,Etxebarria,0.0
2016,,,Etxebarria,Por 1.000 habitantes,Etxebarria,0.0
2017,,,Etxebarria,Por 1.000 habitantes,Etxebarria,0.0
2018,,,Etxebarria,Por 1.000 habitantes,Etxebarria,0.0
2019,,,Etxebarria,Por 1.000 habitantes,Etxebarria,0.0
2020,,,Etxebarria,Por 1.000 habitantes,Etxebarria,0.0
2021,,,Etxebarria,Por 1.000 habitantes,Etxebarria,0.0
2022,,,Etxebarria,Por 1.000 habitantes,Etxebarria,0.0
2010,,,Elantxobe,Por 1.000 habitantes,Elantxobe,0.0
2011,,,Elantxobe,Por 1.000 habitantes,Elantxobe,0.0
2012,,,Elantxobe,Por 1.000 habitantes,Elantxobe,0.0
2013,,,Elantxobe,Por 1.000 habitantes,Elantxobe,0.0
2014,,,Elantxobe,Por 1.000 habitantes,Elantxobe,0.0
2015,,,Elantxobe,Por 1.000 habitantes,Elantxobe,0.0
2016,,,Elantxobe,Por 1.000 habitantes,Elantxobe,0.0
2017,,,Elantxobe,Por 1.000 habitantes,Elantxobe,0.0
2018,,,Elantxobe,Por 1.000 habitantes,Elantxobe,0.0
2019,,,Elantxobe,Por 1.000 habitantes,Elantxobe,0.0
2020,,,Elantxobe,Por 1.000 habitantes,Elantxobe,0.0
2021,,,Elantxobe,Por 1.000 habitantes,Elantxobe,0.0
2022,,,Elantxobe,Por 1.000 habitantes,Elantxobe,0.0
2010,,,Elorrio,Por 1.000 habitantes,Elorrio,8.3
2011,,,Elorrio,Por 1.000 habitantes,Elorrio,8.2
2012,,,Elorrio,Por 1.000 habitantes,Elorrio,8.2
2013,,,Elorrio,Por 1.000 habitantes,Elorrio,3.3
2014,,,Elorrio,Por 1.000 habitantes,Elorrio,3.3
2015,,,Elorrio,Por 1.000 habitantes,Elorrio,0.0
2016,,,Elorrio,Por 1.000 habitantes,Elorrio,0.0
2017,,,Elorrio,Por 1.000 habitantes,Elorrio,0.0
2018,,,Elorrio,Por 1.000 habitantes,Elorrio,0.0
2019,,,Elorrio,Por 1.000 habitantes,Elorrio,0.0
2020,,,Elorrio,Por 1.000 habitantes,Elorrio,0.0
2021,,,Elorrio,Por 1.000 habitantes,Elorrio,0.0
2022,,,Elorrio,Por 1.000 habitantes,Elorrio,0.0
2010,,,Ereño,Por 1.000 habitantes,Ereño,0.0
2011,,,Ereño,Por 1.000 habitantes,Ereño,0.0
2012,,,Ereño,Por 1.000 habitantes,Ereño,0.0
2013,,,Ereño,Por 1.000 habitantes,Ereño,0.0
2014,,,Ereño,Por 1.000 habitantes,Ereño,0.0
2015,,,Ereño,Por 1.000 habitantes,Ereño,0.0
2016,,,Ereño,Por 1.000 habitantes,Ereño,0.0
2017,,,Ereño,Por 1.000 habitantes,Ereño,0.0
2018,,,Ereño,Por 1.000 habitantes,Ereño,0.0
2019,,,Ereño,Por 1.000 habitantes,Ereño,0.0
2020,,,Ereño,Por 1.000 habitantes,Ereño,0.0
2021,,,Ereño,Por 1.000 habitantes,Ereño,0.0
2022,,,Ereño,Por 1.000 habitantes,Ereño,0.0
2010,,,Ermua,Por 1.000 habitantes,Ermua,3.6
2011,,,Ermua,Por 1.000 habitantes,Ermua,0.0
2012,,,Ermua,Por 1.000 habitantes,Ermua,0.0
2013,,,Ermua,Por 1.000 habitantes,Ermua,3.5
2014,,,Ermua,Por 1.000 habitantes,Ermua,3.5
2015,,,Ermua,Por 1.000 habitantes,Ermua,3.5
2016,,,Ermua,Por 1.000 habitantes,Ermua,3.5
2017,,,Ermua,Por 1.000 habitantes,Ermua,3.5
2018,,,Ermua,Por 1.000 habitantes,Ermua,0.0
2019,,,Ermua,Por 1.000 habitantes,Ermua,0.0
2020,,,Ermua,Por 1.000 habitantes,Ermua,0.0
2021,,,Ermua,Por 1.000 habitantes,Ermua,0.0
2022,,,Ermua,Por 1.000 habitantes,Ermua,0.0
2010,,,Fruiz,Por 1.000 habitantes,Fruiz,0.0
2011,,,Fruiz,Por 1.000 habitantes,Fruiz,0.0
2012,,,Fruiz,Por 1.000 habitantes,Fruiz,0.0
2013,,,Fruiz,Por 1.000 habitantes,Fruiz,0.0
2014,,,Fruiz,Por 1.000 habitantes,Fruiz,0.0
2015,,,Fruiz,Por 1.000 habitantes,Fruiz,0.0
2016,,,Fruiz,Por 1.000 habitantes,Fruiz,0.0
2017,,,Fruiz,Por 1.000 habitantes,Fruiz,0.0
2018,,,Fruiz,Por 1.000 habitantes,Fruiz,0.0
2019,,,Fruiz,Por 1.000 habitantes,Fruiz,0.0
2020,,,Fruiz,Por 1.000 habitantes,Fruiz,0.0
2021,,,Fruiz,Por 1.000 habitantes,Fruiz,0.0
2022,,,Fruiz,Por 1.000 habitantes,Fruiz,0.0
2010,,,Galdakao,Por 1.000 habitantes,Galdakao,0.0
2011,,,Galdakao,Por 1.000 habitantes,Galdakao,0.0
2012,,,Galdakao,Por 1.000 habitantes,Galdakao,0.0
2013,,,Galdakao,Por 1.000 habitantes,Galdakao,0.0
2014,,,Galdakao,Por 1.000 habitantes,Galdakao,0.0
2015,,,Galdakao,Por 1.000 habitantes,Galdakao,0.0
2016,,,Galdakao,Por 1.000 habitantes,Galdakao,0.0
2017,,,Galdakao,Por 1.000 habitantes,Galdakao,0.0
2018,,,Galdakao,Por 1.000 habitantes,Galdakao,0.0
2019,,,Galdakao,Por 1.000 habitantes,Galdakao,0.0
2020,,,Galdakao,Por 1.000 habitantes,Galdakao,0.0
2021,,,Galdakao,Por 1.000 habitantes,Galdakao,0.0
2022,,,Galdakao,Por 1.000 habitantes,Galdakao,0.0
2010,,,Galdames,Por 1.000 habitantes,Galdames,0.0
2011,,,Galdames,Por 1.000 habitantes,Galdames,0.0
2012,,,Galdames,Por 1.000 habitantes,Galdames,0.0
2013,,,Galdames,Por 1.000 habitantes,Galdames,0.0
2014,,,Galdames,Por 1.000 habitantes,Galdames,0.0
2015,,,Galdames,Por 1.000 habitantes,Galdames,0.0
2016,,,Galdames,Por 1.000 habitantes,Galdames,0.0
2017,,,Galdames,Por 1.000 habitantes,Galdames,0.0
2018,,,Galdames,Por 1.000 habitantes,Galdames,0.0
