Year,Violencia,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,ALLV,,,,PER_10000,,48.9
2022,ALLV,,,,PER_10000,,46.7
2020,ALLV,,,,PER_10000,,46.7
2018,ALLV,,,,PER_10000,,47.3
2021,ALLV,,,,PER_10000,,48.2
2019,ALLV,,,ES48001,PER_10000,ES48001,33.6
2021,ALLV,,,ES48001,PER_10000,ES48001,38.7
2020,ALLV,,,ES48001,PER_10000,ES48001,23.3
2018,ALLV,,,ES48001,PER_10000,ES48001,44.1
2020,ALLV,,,ES20001,PER_10000,ES20001,71.4
2018,ALLV,,,ES20001,PER_10000,ES20001,0.0
2019,ALLV,,,ES20001,PER_10000,ES20001,0.0
2021,ALLV,,,ES20001,PER_10000,ES20001,0.0
2019,ALLV,,,ES48002,PER_10000,ES48002,54.2
2020,ALLV,,,ES48002,PER_10000,ES48002,86.0
2018,ALLV,,,ES48002,PER_10000,ES48002,55.9
2021,ALLV,,,ES48002,PER_10000,ES48002,67.7
2018,ALLV,,,ES20002,PER_10000,ES20002,135.7
2021,ALLV,,,ES20002,PER_10000,ES20002,0.0
2020,ALLV,,,ES20002,PER_10000,ES20002,132.7
2019,ALLV,,,ES20002,PER_10000,ES20002,0.0
2021,ALLV,,,ES01051,PER_10000,ES01051,34.9
2019,ALLV,,,ES01051,PER_10000,ES01051,41.4
2018,ALLV,,,ES01051,PER_10000,ES01051,49.0
2020,ALLV,,,ES01051,PER_10000,ES01051,57.3
2019,ALLV,,,ES20016,PER_10000,ES20016,43.0
2020,ALLV,,,ES20016,PER_10000,ES20016,52.7
2021,ALLV,,,ES20016,PER_10000,ES20016,0.0
2018,ALLV,,,ES20016,PER_10000,ES20016,31.9
2019,ALLV,,,ES20003,PER_10000,ES20003,0.0
2020,ALLV,,,ES20003,PER_10000,ES20003,0.0
2021,ALLV,,,ES20003,PER_10000,ES20003,26.2
2018,ALLV,,,ES20003,PER_10000,ES20003,0.0
2021,ALLV,,,ES48911,PER_10000,ES48911,0.0
2020,ALLV,,,ES48911,PER_10000,ES48911,0.0
2018,ALLV,,,ES48911,PER_10000,ES48911,0.0
2019,ALLV,,,ES48911,PER_10000,ES48911,0.0
2020,ALLV,,,ES20004,PER_10000,ES20004,0.0
2018,ALLV,,,ES20004,PER_10000,ES20004,0.0
2021,ALLV,,,ES20004,PER_10000,ES20004,0.0
2019,ALLV,,,ES20004,PER_10000,ES20004,0.0
2021,ALLV,,,ES20005,PER_10000,ES20005,34.9
2018,ALLV,,,ES20005,PER_10000,ES20005,47.4
2020,ALLV,,,ES20005,PER_10000,ES20005,46.1
2019,ALLV,,,ES20005,PER_10000,ES20005,46.8
2021,ALLV,,,ES01001,PER_10000,ES01001,52.4
2018,ALLV,,,ES01001,PER_10000,ES01001,66.7
2019,ALLV,,,ES01001,PER_10000,ES01001,46.3
2020,ALLV,,,ES01001,PER_10000,ES01001,59.2
2020,ALLV,,,ES20006,PER_10000,ES20006,0.0
2018,ALLV,,,ES20006,PER_10000,ES20006,0.0
2019,ALLV,,,ES20006,PER_10000,ES20006,0.0
2021,ALLV,,,ES20006,PER_10000,ES20006,0.0
2019,ALLV,,,ES48912,PER_10000,ES48912,74.1
2021,ALLV,,,ES48912,PER_10000,ES48912,59.4
2020,ALLV,,,ES48912,PER_10000,ES48912,26.8
2018,ALLV,,,ES48912,PER_10000,ES48912,26.8
2018,ALLV,,,ES20906,PER_10000,ES20906,0.0
2019,ALLV,,,ES20906,PER_10000,ES20906,0.0
2021,ALLV,,,ES20906,PER_10000,ES20906,0.0
2020,ALLV,,,ES20906,PER_10000,ES20906,0.0
2020,ALLV,,,ES20007,PER_10000,ES20007,0.0
2021,ALLV,,,ES20007,PER_10000,ES20007,0.0
2019,ALLV,,,ES20007,PER_10000,ES20007,0.0
2018,ALLV,,,ES20007,PER_10000,ES20007,0.0
2020,ALLV,,,ES20008,PER_10000,ES20008,22.5
2018,ALLV,,,ES20008,PER_10000,ES20008,0.0
2019,ALLV,,,ES20008,PER_10000,ES20008,22.9
2021,ALLV,,,ES20008,PER_10000,ES20008,22.3
2021,ALLV,,,ES48003,PER_10000,ES48003,34.8
2020,ALLV,,,ES48003,PER_10000,ES48003,33.0
2019,ALLV,,,ES48003,PER_10000,ES48003,37.5
2018,ALLV,,,ES48003,PER_10000,ES48003,39.8
2021,ALLV,,,ES48004,PER_10000,ES48004,0.0
2019,ALLV,,,ES48004,PER_10000,ES48004,96.2
2018,ALLV,,,ES48004,PER_10000,ES48004,0.0
2020,ALLV,,,ES48004,PER_10000,ES48004,0.0
2018,ALLV,,,ES01002,PER_10000,ES01002,0.0
2020,ALLV,,,ES01002,PER_10000,ES01002,36.0
2019,ALLV,,,ES01002,PER_10000,ES01002,38.0
2021,ALLV,,,ES01002,PER_10000,ES01002,43.6
2019,ALLV,,,ES20009,PER_10000,ES20009,40.0
2018,ALLV,,,ES20009,PER_10000,ES20009,34.7
2021,ALLV,,,ES20009,PER_10000,ES20009,29.6
2020,ALLV,,,ES20009,PER_10000,ES20009,42.8
2019,ALLV,,,ES20010,PER_10000,ES20010,10.2
2021,ALLV,,,ES20010,PER_10000,ES20010,29.3
2020,ALLV,,,ES20010,PER_10000,ES20010,29.9
2018,ALLV,,,ES20010,PER_10000,ES20010,31.1
2019,ALLV,,,ES20011,PER_10000,ES20011,36.4
2020,ALLV,,,ES20011,PER_10000,ES20011,27.7
2018,ALLV,,,ES20011,PER_10000,ES20011,27.0
2021,ALLV,,,ES20011,PER_10000,ES20011,18.6
2020,ALLV,,,ES01049,PER_10000,ES01049,0.0
2021,ALLV,,,ES01049,PER_10000,ES01049,0.0
2018,ALLV,,,ES01049,PER_10000,ES01049,0.0
2019,ALLV,,,ES01049,PER_10000,ES01049,0.0
2019,ALLV,,,ES48005,PER_10000,ES48005,0.0
2018,ALLV,,,ES48005,PER_10000,ES48005,0.0
2021,ALLV,,,ES48005,PER_10000,ES48005,0.0
2020,ALLV,,,ES48005,PER_10000,ES48005,0.0
2020,ALLV,,,ES20012,PER_10000,ES20012,93.5
2021,ALLV,,,ES20012,PER_10000,ES20012,0.0
2018,ALLV,,,ES20012,PER_10000,ES20012,0.0
2019,ALLV,,,ES20012,PER_10000,ES20012,0.0
2018,ALLV,,,ES01003,PER_10000,ES01003,0.0
2019,ALLV,,,ES01003,PER_10000,ES01003,13.9
2021,ALLV,,,ES01003,PER_10000,ES01003,28.1
2020,ALLV,,,ES01003,PER_10000,ES01003,13.9
2018,ALLV,,,ES48006,PER_10000,ES48006,0.0
2019,ALLV,,,ES48006,PER_10000,ES48006,161.3
2020,ALLV,,,ES48006,PER_10000,ES48006,0.0
2021,ALLV,,,ES48006,PER_10000,ES48006,99.0
2019,ALLV,,,ES48093,PER_10000,ES48093,111.8
2021,ALLV,,,ES48093,PER_10000,ES48093,46.3
2020,ALLV,,,ES48093,PER_10000,ES48093,62.2
2018,ALLV,,,ES48093,PER_10000,ES48093,64.0
2020,ALLV,,,ES20013,PER_10000,ES20013,17.0
2018,ALLV,,,ES20013,PER_10000,ES20013,14.4
2021,ALLV,,,ES20013,PER_10000,ES20013,19.8
2019,ALLV,,,ES20013,PER_10000,ES20013,22.8
2018,ALLV,,,ES01006,PER_10000,ES01006,89.3
2020,ALLV,,,ES01006,PER_10000,ES01006,0.0
2019,ALLV,,,ES01006,PER_10000,ES01006,0.0
2021,ALLV,,,ES01006,PER_10000,ES01006,0.0
2020,ALLV,,,ES01037,PER_10000,ES01037,29.7
2019,ALLV,,,ES01037,PER_10000,ES01037,93.2
2021,ALLV,,,ES01037,PER_10000,ES01037,55.7
2018,ALLV,,,ES01037,PER_10000,ES01037,372.7
2020,ALLV,,,ES48009,PER_10000,ES48009,0.0
2021,ALLV,,,ES48009,PER_10000,ES48009,38.7
2019,ALLV,,,ES48009,PER_10000,ES48009,39.1
2018,ALLV,,,ES48009,PER_10000,ES48009,98.4
2019,ALLV,,,ES20055,PER_10000,ES20055,41.9
2021,ALLV,,,ES20055,PER_10000,ES20055,55.2
2018,ALLV,,,ES20055,PER_10000,ES20055,49.0
2020,ALLV,,,ES20055,PER_10000,ES20055,30.5
2021,ALLV,,,ES48914,PER_10000,ES48914,45.5
2020,ALLV,,,ES48914,PER_10000,ES48914,0.0
2019,ALLV,,,ES48914,PER_10000,ES48914,0.0
2018,ALLV,,,ES48914,PER_10000,ES48914,0.0
2019,ALLV,,,ES01008,PER_10000,ES01008,21.4
2018,ALLV,,,ES01008,PER_10000,ES01008,21.3
2021,ALLV,,,ES01008,PER_10000,ES01008,20.2
2020,ALLV,,,ES01008,PER_10000,ES01008,62.9
2020,ALLV,,,ES48010,PER_10000,ES48010,36.1
2018,ALLV,,,ES48010,PER_10000,ES48010,36.6
2019,ALLV,,,ES48010,PER_10000,ES48010,0.0
2021,ALLV,,,ES48010,PER_10000,ES48010,0.0
2019,ALLV,,,ES48011,PER_10000,ES48011,30.9
2020,ALLV,,,ES48011,PER_10000,ES48011,66.6
2021,ALLV,,,ES48011,PER_10000,ES48011,59.0
2018,ALLV,,,ES48011,PER_10000,ES48011,47.2
2021,ALLV,,,ES48023,PER_10000,ES48023,0.0
2019,ALLV,,,ES48023,PER_10000,ES48023,0.0
2018,ALLV,,,ES48023,PER_10000,ES48023,0.0
2020,ALLV,,,ES48023,PER_10000,ES48023,27.9
2021,ALLV,,,ES48008,PER_10000,ES48008,58.8
2019,ALLV,,,ES48008,PER_10000,ES48008,61.0
2018,ALLV,,,ES48008,PER_10000,ES48008,30.1
2020,ALLV,,,ES48008,PER_10000,ES48008,30.0
2020,ALLV,,,ES01004,PER_10000,ES01004,31.3
2021,ALLV,,,ES01004,PER_10000,ES01004,10.6
2018,ALLV,,,ES01004,PER_10000,ES01004,103.3
2019,ALLV,,,ES01004,PER_10000,ES01004,72.5
2018,ALLV,,,ES01009,PER_10000,ES01009,24.7
2021,ALLV,,,ES01009,PER_10000,ES01009,72.2
2019,ALLV,,,ES01009,PER_10000,ES01009,25.0
2020,ALLV,,,ES01009,PER_10000,ES01009,98.3
2020,ALLV,,,ES20014,PER_10000,ES20014,13.2
2019,ALLV,,,ES20014,PER_10000,ES20014,52.3
2021,ALLV,,,ES20014,PER_10000,ES20014,67.7
2018,ALLV,,,ES20014,PER_10000,ES20014,26.7
2021,ALLV,,,ES20903,PER_10000,ES20903,28.3
2018,ALLV,,,ES20903,PER_10000,ES20903,33.2
2020,ALLV,,,ES20903,PER_10000,ES20903,44.2
2019,ALLV,,,ES20903,PER_10000,ES20903,46.8
2019,ALLV,,,ES20015,PER_10000,ES20015,23.8
2018,ALLV,,,ES20015,PER_10000,ES20015,12.0
2020,ALLV,,,ES20015,PER_10000,ES20015,47.9
2021,ALLV,,,ES20015,PER_10000,ES20015,12.2
2018,ALLV,,,ES48091,PER_10000,ES48091,69.9
2021,ALLV,,,ES48091,PER_10000,ES48091,14.6
2020,ALLV,,,ES48091,PER_10000,ES48091,0.0
2019,ALLV,,,ES48091,PER_10000,ES48091,28.4
2018,ALLV,,,ES48070,PER_10000,ES48070,0.0
2021,ALLV,,,ES48070,PER_10000,ES48070,0.0
2019,ALLV,,,ES48070,PER_10000,ES48070,0.0
2020,ALLV,,,ES48070,PER_10000,ES48070,0.0
2018,ALLV,,,ES01010,PER_10000,ES01010,6.9
2021,ALLV,,,ES01010,PER_10000,ES01010,20.8
2019,ALLV,,,ES01010,PER_10000,ES01010,27.5
2020,ALLV,,,ES01010,PER_10000,ES01010,6.9
2020,ALLV,,,ES20017,PER_10000,ES20017,33.8
2019,ALLV,,,ES20017,PER_10000,ES20017,8.5
2018,ALLV,,,ES20017,PER_10000,ES20017,27.1
2021,ALLV,,,ES20017,PER_10000,ES20017,18.6
2018,ALLV,,,ES20018,PER_10000,ES20018,29.6
2020,ALLV,,,ES20018,PER_10000,ES20018,23.8
2019,ALLV,,,ES20018,PER_10000,ES20018,24.0
2021,ALLV,,,ES20018,PER_10000,ES20018,22.4
2021,ALLV,,,ES48012,PER_10000,ES48012,92.9
2018,ALLV,,,ES48012,PER_10000,ES48012,53.6
2019,ALLV,,,ES48012,PER_10000,ES48012,38.1
2020,ALLV,,,ES48012,PER_10000,ES48012,66.8
2020,ALLV,,,ES20904,PER_10000,ES20904,0.0
2019,ALLV,,,ES20904,PER_10000,ES20904,0.0
2018,ALLV,,,ES20904,PER_10000,ES20904,0.0
2021,ALLV,,,ES20904,PER_10000,ES20904,0.0
2020,ALLV,,,ES48090,PER_10000,ES48090,52.8
2021,ALLV,,,ES48090,PER_10000,ES48090,57.4
2019,ALLV,,,ES48090,PER_10000,ES48090,43.2
2018,ALLV,,,ES48090,PER_10000,ES48090,58.9
2021,ALLV,,,ES01011,PER_10000,ES01011,73.0
2018,ALLV,,,ES01011,PER_10000,ES01011,0.0
2019,ALLV,,,ES01011,PER_10000,ES01011,0.0
2020,ALLV,,,ES01011,PER_10000,ES01011,146.0
2021,ALLV,,,ES48013,PER_10000,ES48013,65.4
2019,ALLV,,,ES48013,PER_10000,ES48013,58.5
2020,ALLV,,,ES48013,PER_10000,ES48013,55.5
2018,ALLV,,,ES48013,PER_10000,ES48013,48.5
2019,ALLV,,,ES48014,PER_10000,ES48014,13.6
2020,ALLV,,,ES48014,PER_10000,ES48014,40.1
2021,ALLV,,,ES48014,PER_10000,ES48014,77.9
2018,ALLV,,,ES48014,PER_10000,ES48014,67.6
2020,ALLV,,,ES01013,PER_10000,ES01013,48.2
2018,ALLV,,,ES01013,PER_10000,ES01013,24.1
2019,ALLV,,,ES01013,PER_10000,ES01013,47.7
2021,ALLV,,,ES01013,PER_10000,ES01013,24.3
2019,ALLV,,,ES48015,PER_10000,ES48015,50.1
2020,ALLV,,,ES48015,PER_10000,ES48015,51.0
2018,ALLV,,,ES48015,PER_10000,ES48015,34.1
2021,ALLV,,,ES48015,PER_10000,ES48015,36.7
2021,ALLV,,,ES20019,PER_10000,ES20019,39.5
2020,ALLV,,,ES20019,PER_10000,ES20019,29.1
2018,ALLV,,,ES20019,PER_10000,ES20019,26.2
2019,ALLV,,,ES20019,PER_10000,ES20019,33.4
2020,ALLV,,,ES48092,PER_10000,ES48092,0.0
2021,ALLV,,,ES48092,PER_10000,ES48092,35.2
2018,ALLV,,,ES48092,PER_10000,ES48092,18.0
2019,ALLV,,,ES48092,PER_10000,ES48092,35.4
2021,ALLV,,,ES20020,PER_10000,ES20020,0.0
2018,ALLV,,,ES20020,PER_10000,ES20020,0.0
2020,ALLV,,,ES20020,PER_10000,ES20020,0.0
2019,ALLV,,,ES20020,PER_10000,ES20020,0.0
2020,ALLV,,,ES20021,PER_10000,ES20021,0.0
2019,ALLV,,,ES20021,PER_10000,ES20021,0.0
2021,ALLV,,,ES20021,PER_10000,ES20021,0.0
2018,ALLV,,,ES20021,PER_10000,ES20021,82.6
2021,ALLV,,,ES48016,PER_10000,ES48016,28.7
2020,ALLV,,,ES48016,PER_10000,ES48016,23.8
2019,ALLV,,,ES48016,PER_10000,ES48016,29.5
2018,ALLV,,,ES48016,PER_10000,ES48016,59.5
2018,ALLV,,,ES01014,PER_10000,ES01014,0.0
2020,ALLV,,,ES01014,PER_10000,ES01014,126.1
2021,ALLV,,,ES01014,PER_10000,ES01014,43.1
2019,ALLV,,,ES01014,PER_10000,ES01014,43.1
2020,ALLV,,,ES20022,PER_10000,ES20022,19.2
2018,ALLV,,,ES20022,PER_10000,ES20022,0.0
2019,ALLV,,,ES20022,PER_10000,ES20022,0.0
2021,ALLV,,,ES20022,PER_10000,ES20022,0.0
2019,ALLV,,,ES20074,PER_10000,ES20074,33.2
2020,ALLV,,,ES20074,PER_10000,ES20074,25.4
2018,ALLV,,,ES20074,PER_10000,ES20074,23.9
2021,ALLV,,,ES20074,PER_10000,ES20074,58.2
2019,ALLV,,,ES48017,PER_10000,ES48017,57.1
2021,ALLV,,,ES48017,PER_10000,ES48017,57.4
2018,ALLV,,,ES48017,PER_10000,ES48017,38.6
2020,ALLV,,,ES48017,PER_10000,ES48017,75.8
2020,ALLV,,,ES01016,PER_10000,ES01016,0.0
2018,ALLV,,,ES01016,PER_10000,ES01016,0.0
2021,ALLV,,,ES01016,PER_10000,ES01016,0.0
2019,ALLV,,,ES01016,PER_10000,ES01016,0.0
2019,ALLV,,,ES48018,PER_10000,ES48018,0.0
2020,ALLV,,,ES48018,PER_10000,ES48018,17.4
2021,ALLV,,,ES48018,PER_10000,ES48018,35.1
2018,ALLV,,,ES48018,PER_10000,ES48018,122.8
2020,ALLV,,,ES48019,PER_10000,ES48019,52.4
2021,ALLV,,,ES48019,PER_10000,ES48019,8.8
2018,ALLV,,,ES48019,PER_10000,ES48019,12.7
2019,ALLV,,,ES48019,PER_10000,ES48019,25.7
2021,ALLV,,,ES20023,PER_10000,ES20023,34.5
2018,ALLV,,,ES20023,PER_10000,ES20023,0.0
2020,ALLV,,,ES20023,PER_10000,ES20023,68.0
2019,ALLV,,,ES20023,PER_10000,ES20023,33.6
2021,ALLV,,,ES20024,PER_10000,ES20024,0.0
2019,ALLV,,,ES20024,PER_10000,ES20024,0.0
2018,ALLV,,,ES20024,PER_10000,ES20024,0.0
2020,ALLV,,,ES20024,PER_10000,ES20024,38.0
2019,ALLV,,,ES48020,PER_10000,ES48020,51.3
2020,ALLV,,,ES48020,PER_10000,ES48020,48.3
2021,ALLV,,,ES48020,PER_10000,ES48020,43.6
2018,ALLV,,,ES48020,PER_10000,ES48020,53.6
2020,ALLV,,,ES48021,PER_10000,ES48021,60.3
2021,ALLV,,,ES48021,PER_10000,ES48021,35.5
2019,ALLV,,,ES48021,PER_10000,ES48021,73.3
2018,ALLV,,,ES48021,PER_10000,ES48021,73.3
2018,ALLV,,,ES01017,PER_10000,ES01017,20.0
2021,ALLV,,,ES01017,PER_10000,ES01017,19.2
2019,ALLV,,,ES01017,PER_10000,ES01017,40.2
2020,ALLV,,,ES01017,PER_10000,ES01017,0.0
2021,ALLV,,,ES20029,PER_10000,ES20029,36.5
2019,ALLV,,,ES20029,PER_10000,ES20029,18.4
2020,ALLV,,,ES20029,PER_10000,ES20029,11.0
2018,ALLV,,,ES20029,PER_10000,ES20029,14.8
2021,ALLV,,,ES48901,PER_10000,ES48901,41.6
2018,ALLV,,,ES48901,PER_10000,ES48901,27.1
2020,ALLV,,,ES48901,PER_10000,ES48901,57.2
2019,ALLV,,,ES48901,PER_10000,ES48901,53.4
2018,ALLV,,,ES48026,PER_10000,ES48026,0.0
2020,ALLV,,,ES48026,PER_10000,ES48026,83.7
2019,ALLV,,,ES48026,PER_10000,ES48026,14.1
2021,ALLV,,,ES48026,PER_10000,ES48026,28.1
2021,ALLV,,,ES20069,PER_10000,ES20069,47.5
2019,ALLV,,,ES20069,PER_10000,ES20069,53.2
2020,ALLV,,,ES20069,PER_10000,ES20069,44.4
2018,ALLV,,,ES20069,PER_10000,ES20069,46.4
2020,ALLV,,,ES48027,PER_10000,ES48027,35.0
2018,ALLV,,,ES48027,PER_10000,ES48027,43.5
2019,ALLV,,,ES48027,PER_10000,ES48027,45.1
2021,ALLV,,,ES48027,PER_10000,ES48027,39.6
2018,ALLV,,,ES48028,PER_10000,ES48028,0.0
2020,ALLV,,,ES48028,PER_10000,ES48028,75.8
2021,ALLV,,,ES48028,PER_10000,ES48028,50.0
2019,ALLV,,,ES48028,PER_10000,ES48028,25.2
2021,ALLV,,,ES20030,PER_10000,ES20030,58.7
