Year,Actividad,Territorio,Comarca,Municipio,Units,GeoCode,Value
2016,GAN_ECO,,,ES01037,PT,ES01037,9.1
2015,GAN_ECO,,,ES01037,PT,ES01037,4.5
2010,GAN_ECO,,,ES01037,PT,ES01037,4.5
2020,GAN_ECO,,,ES01037,PT,ES01037,3.4
2017,GAN_ECO,,,ES01037,PT,ES01037,9.1
2019,GAN_ECO,,,ES01037,PT,ES01037,13.6
2011,GAN_ECO,,,ES01037,PT,ES01037,9.1
2014,GAN_ECO,,,ES01037,PT,ES01037,9.1
2022,GAN_ECO,,,ES01037,PT,ES01037,17.2
2018,GAN_ECO,,,ES01037,PT,ES01037,9.1
2022,GAN_ECO,,,ES48009,PT,ES48009,0.0
2015,GAN_ECO,,,ES48009,PT,ES48009,0.0
2021,GAN_ECO,,,ES48009,PT,ES48009,0.0
2020,GAN_ECO,,,ES48009,PT,ES48009,0.0
2010,GAN_ECO,,,ES48009,PT,ES48009,0.0
2019,GAN_ECO,,,ES48009,PT,ES48009,0.0
2014,GAN_ECO,,,ES48009,PT,ES48009,0.0
2018,GAN_ECO,,,ES48009,PT,ES48009,0.0
2013,GAN_ECO,,,ES48009,PT,ES48009,0.0
2017,GAN_ECO,,,ES48009,PT,ES48009,0.0
2016,GAN_ECO,,,ES48009,PT,ES48009,0.0
2012,GAN_ECO,,,ES48009,PT,ES48009,0.0
2011,GAN_ECO,,,ES48009,PT,ES48009,0.0
2013,GAN_ECO,,,ES20055,PT,ES20055,1.6
2022,GAN_ECO,,,ES20055,PT,ES20055,0.0
2020,GAN_ECO,,,ES20055,PT,ES20055,0.0
2017,GAN_ECO,,,ES20055,PT,ES20055,0.0
2016,GAN_ECO,,,ES20055,PT,ES20055,1.6
2019,GAN_ECO,,,ES20055,PT,ES20055,0.0
2021,GAN_ECO,,,ES20055,PT,ES20055,0.0
2018,GAN_ECO,,,ES20055,PT,ES20055,0.0
2015,GAN_ECO,,,ES20055,PT,ES20055,1.6
2014,GAN_ECO,,,ES20055,PT,ES20055,1.6
2011,GAN_ECO,,,ES20055,PT,ES20055,0.0
2010,GAN_ECO,,,ES20055,PT,ES20055,0.0
2012,GAN_ECO,,,ES20055,PT,ES20055,0.0
2017,GAN_ECO,,,ES48914,PT,ES48914,0.0
2016,GAN_ECO,,,ES48914,PT,ES48914,0.0
2010,GAN_ECO,,,ES48914,PT,ES48914,0.0
2012,GAN_ECO,,,ES48914,PT,ES48914,0.0
2018,GAN_ECO,,,ES48914,PT,ES48914,0.0
2021,GAN_ECO,,,ES48914,PT,ES48914,0.0
2014,GAN_ECO,,,ES48914,PT,ES48914,0.0
2019,GAN_ECO,,,ES48914,PT,ES48914,0.0
2013,GAN_ECO,,,ES48914,PT,ES48914,0.0
2022,GAN_ECO,,,ES48914,PT,ES48914,0.0
2020,GAN_ECO,,,ES48914,PT,ES48914,0.0
2011,GAN_ECO,,,ES48914,PT,ES48914,0.0
2015,GAN_ECO,,,ES48914,PT,ES48914,0.0
2021,GAN_ECO,,,ES01008,PT,ES01008,0.0
2014,GAN_ECO,,,ES01008,PT,ES01008,0.0
2019,GAN_ECO,,,ES01008,PT,ES01008,0.0
2010,GAN_ECO,,,ES01008,PT,ES01008,0.0
2013,GAN_ECO,,,ES01008,PT,ES01008,0.0
2020,GAN_ECO,,,ES01008,PT,ES01008,0.0
2017,GAN_ECO,,,ES01008,PT,ES01008,0.0
2016,GAN_ECO,,,ES01008,PT,ES01008,0.0
2015,GAN_ECO,,,ES01008,PT,ES01008,0.0
2022,GAN_ECO,,,ES01008,PT,ES01008,0.0
2012,GAN_ECO,,,ES01008,PT,ES01008,0.0
2011,GAN_ECO,,,ES01008,PT,ES01008,0.0
2018,GAN_ECO,,,ES01008,PT,ES01008,0.0
2017,GAN_ECO,,,ES48010,PT,ES48010,0.0
2015,GAN_ECO,,,ES48010,PT,ES48010,0.0
2020,GAN_ECO,,,ES48010,PT,ES48010,3.6
2019,GAN_ECO,,,ES48010,PT,ES48010,2.9
2010,GAN_ECO,,,ES48010,PT,ES48010,0.0
2013,GAN_ECO,,,ES48010,PT,ES48010,0.0
2021,GAN_ECO,,,ES48010,PT,ES48010,3.6
2016,GAN_ECO,,,ES48010,PT,ES48010,0.0
2012,GAN_ECO,,,ES48010,PT,ES48010,0.0
2011,GAN_ECO,,,ES48010,PT,ES48010,0.0
2014,GAN_ECO,,,ES48010,PT,ES48010,0.0
2018,GAN_ECO,,,ES48010,PT,ES48010,0.0
2022,GAN_ECO,,,ES48010,PT,ES48010,10.7
2014,GAN_ECO,,,ES48011,PT,ES48011,0.0
2010,GAN_ECO,,,ES48011,PT,ES48011,0.0
2022,GAN_ECO,,,ES48011,PT,ES48011,0.0
2016,GAN_ECO,,,ES48011,PT,ES48011,0.0
2012,GAN_ECO,,,ES48011,PT,ES48011,0.0
2015,GAN_ECO,,,ES48011,PT,ES48011,0.0
2020,GAN_ECO,,,ES48011,PT,ES48011,0.0
2011,GAN_ECO,,,ES48011,PT,ES48011,0.0
2019,GAN_ECO,,,ES48011,PT,ES48011,0.0
2018,GAN_ECO,,,ES48011,PT,ES48011,0.0
2013,GAN_ECO,,,ES48011,PT,ES48011,0.0
2021,GAN_ECO,,,ES48011,PT,ES48011,0.0
2017,GAN_ECO,,,ES48011,PT,ES48011,0.0
2015,GAN_ECO,,,ES48023,PT,ES48023,0.0
2018,GAN_ECO,,,ES48023,PT,ES48023,0.0
2014,GAN_ECO,,,ES48023,PT,ES48023,0.0
2022,GAN_ECO,,,ES48023,PT,ES48023,0.0
2019,GAN_ECO,,,ES48023,PT,ES48023,0.0
2013,GAN_ECO,,,ES48023,PT,ES48023,0.0
2021,GAN_ECO,,,ES48023,PT,ES48023,0.0
2020,GAN_ECO,,,ES48023,PT,ES48023,0.0
2017,GAN_ECO,,,ES48023,PT,ES48023,0.0
2011,GAN_ECO,,,ES48023,PT,ES48023,0.0
2010,GAN_ECO,,,ES48023,PT,ES48023,0.0
2012,GAN_ECO,,,ES48023,PT,ES48023,0.0
2016,GAN_ECO,,,ES48023,PT,ES48023,0.0
2020,GAN_ECO,,,ES48008,PT,ES48008,2.1
2015,GAN_ECO,,,ES48008,PT,ES48008,3.1
2010,GAN_ECO,,,ES48008,PT,ES48008,1.5
2018,GAN_ECO,,,ES48008,PT,ES48008,3.1
2019,GAN_ECO,,,ES48008,PT,ES48008,3.1
2014,GAN_ECO,,,ES48008,PT,ES48008,3.1
2022,GAN_ECO,,,ES48008,PT,ES48008,4.2
2017,GAN_ECO,,,ES48008,PT,ES48008,3.1
2016,GAN_ECO,,,ES48008,PT,ES48008,3.1
2012,GAN_ECO,,,ES48008,PT,ES48008,3.1
2011,GAN_ECO,,,ES48008,PT,ES48008,3.1
2013,GAN_ECO,,,ES48008,PT,ES48008,3.1
2021,GAN_ECO,,,ES48008,PT,ES48008,4.2
2020,GAN_ECO,,,ES01004,PT,ES01004,0.0
2012,GAN_ECO,,,ES01004,PT,ES01004,0.0
2015,GAN_ECO,,,ES01004,PT,ES01004,0.0
2017,GAN_ECO,,,ES01004,PT,ES01004,0.0
2014,GAN_ECO,,,ES01004,PT,ES01004,0.0
2010,GAN_ECO,,,ES01004,PT,ES01004,0.0
2019,GAN_ECO,,,ES01004,PT,ES01004,0.0
2021,GAN_ECO,,,ES01004,PT,ES01004,0.0
2018,GAN_ECO,,,ES01004,PT,ES01004,0.0
2011,GAN_ECO,,,ES01004,PT,ES01004,2.1
2013,GAN_ECO,,,ES01004,PT,ES01004,0.0
2022,GAN_ECO,,,ES01004,PT,ES01004,0.0
2016,GAN_ECO,,,ES01004,PT,ES01004,0.0
2021,GAN_ECO,,,ES01009,PT,ES01009,0.0
2011,GAN_ECO,,,ES01009,PT,ES01009,0.0
2013,GAN_ECO,,,ES01009,PT,ES01009,0.0
2017,GAN_ECO,,,ES01009,PT,ES01009,0.0
2012,GAN_ECO,,,ES01009,PT,ES01009,0.0
2019,GAN_ECO,,,ES01009,PT,ES01009,0.0
2020,GAN_ECO,,,ES01009,PT,ES01009,0.0
2022,GAN_ECO,,,ES01009,PT,ES01009,0.0
2014,GAN_ECO,,,ES01009,PT,ES01009,0.0
2018,GAN_ECO,,,ES01009,PT,ES01009,0.0
2010,GAN_ECO,,,ES01009,PT,ES01009,0.0
2015,GAN_ECO,,,ES01009,PT,ES01009,0.0
2016,GAN_ECO,,,ES01009,PT,ES01009,0.0
2013,GAN_ECO,,,ES20014,PT,ES20014,0.0
2020,GAN_ECO,,,ES20014,PT,ES20014,0.0
2022,GAN_ECO,,,ES20014,PT,ES20014,0.0
2019,GAN_ECO,,,ES20014,PT,ES20014,0.0
2014,GAN_ECO,,,ES20014,PT,ES20014,0.0
2017,GAN_ECO,,,ES20014,PT,ES20014,0.0
2010,GAN_ECO,,,ES20014,PT,ES20014,0.0
2021,GAN_ECO,,,ES20014,PT,ES20014,0.0
2015,GAN_ECO,,,ES20014,PT,ES20014,0.0
2012,GAN_ECO,,,ES20014,PT,ES20014,0.0
2016,GAN_ECO,,,ES20014,PT,ES20014,0.0
2018,GAN_ECO,,,ES20014,PT,ES20014,0.0
2011,GAN_ECO,,,ES20014,PT,ES20014,0.0
2022,GAN_ECO,,,ES20903,PT,ES20903,0.0
2011,GAN_ECO,,,ES20903,PT,ES20903,0.0
2015,GAN_ECO,,,ES20903,PT,ES20903,0.0
2018,GAN_ECO,,,ES20903,PT,ES20903,2.2
2012,GAN_ECO,,,ES20903,PT,ES20903,0.0
2021,GAN_ECO,,,ES20903,PT,ES20903,0.0
2014,GAN_ECO,,,ES20903,PT,ES20903,2.2
2020,GAN_ECO,,,ES20903,PT,ES20903,3.3
2019,GAN_ECO,,,ES20903,PT,ES20903,2.2
2017,GAN_ECO,,,ES20903,PT,ES20903,2.2
2016,GAN_ECO,,,ES20903,PT,ES20903,2.2
2013,GAN_ECO,,,ES20903,PT,ES20903,0.0
2010,GAN_ECO,,,ES20903,PT,ES20903,0.0
2013,GAN_ECO,,,ES20015,PT,ES20015,2.6
2022,GAN_ECO,,,ES20015,PT,ES20015,3.0
2020,GAN_ECO,,,ES20015,PT,ES20015,3.0
2014,GAN_ECO,,,ES20015,PT,ES20015,2.6
2017,GAN_ECO,,,ES20015,PT,ES20015,2.6
2010,GAN_ECO,,,ES20015,PT,ES20015,2.6
2018,GAN_ECO,,,ES20015,PT,ES20015,2.6
2015,GAN_ECO,,,ES20015,PT,ES20015,2.6
2012,GAN_ECO,,,ES20015,PT,ES20015,2.6
2019,GAN_ECO,,,ES20015,PT,ES20015,3.9
2016,GAN_ECO,,,ES20015,PT,ES20015,2.6
2011,GAN_ECO,,,ES20015,PT,ES20015,2.6
2021,GAN_ECO,,,ES20015,PT,ES20015,3.0
2019,GAN_ECO,,,ES48091,PT,ES48091,2.4
2014,GAN_ECO,,,ES48091,PT,ES48091,2.4
2018,GAN_ECO,,,ES48091,PT,ES48091,2.4
2010,GAN_ECO,,,ES48091,PT,ES48091,0.0
2016,GAN_ECO,,,ES48091,PT,ES48091,2.4
2017,GAN_ECO,,,ES48091,PT,ES48091,2.4
2021,GAN_ECO,,,ES48091,PT,ES48091,2.7
2012,GAN_ECO,,,ES48091,PT,ES48091,2.4
2022,GAN_ECO,,,ES48091,PT,ES48091,2.7
2020,GAN_ECO,,,ES48091,PT,ES48091,2.7
2015,GAN_ECO,,,ES48091,PT,ES48091,2.4
2013,GAN_ECO,,,ES48091,PT,ES48091,2.4
2011,GAN_ECO,,,ES48091,PT,ES48091,2.4
2015,GAN_ECO,,,ES48070,PT,ES48070,0.0
2017,GAN_ECO,,,ES48070,PT,ES48070,0.0
2013,GAN_ECO,,,ES48070,PT,ES48070,0.0
2010,GAN_ECO,,,ES48070,PT,ES48070,0.0
2019,GAN_ECO,,,ES48070,PT,ES48070,0.0
2021,GAN_ECO,,,ES48070,PT,ES48070,0.0
2016,GAN_ECO,,,ES48070,PT,ES48070,0.0
2012,GAN_ECO,,,ES48070,PT,ES48070,0.0
2011,GAN_ECO,,,ES48070,PT,ES48070,0.0
2014,GAN_ECO,,,ES48070,PT,ES48070,0.0
2018,GAN_ECO,,,ES48070,PT,ES48070,0.0
2022,GAN_ECO,,,ES48070,PT,ES48070,0.0
2020,GAN_ECO,,,ES48070,PT,ES48070,0.0
2021,GAN_ECO,,,ES01010,PT,ES01010,0.0
2015,GAN_ECO,,,ES01010,PT,ES01010,0.0
2019,GAN_ECO,,,ES01010,PT,ES01010,0.0
2013,GAN_ECO,,,ES01010,PT,ES01010,0.0
2016,GAN_ECO,,,ES01010,PT,ES01010,0.0
2014,GAN_ECO,,,ES01010,PT,ES01010,0.0
2017,GAN_ECO,,,ES01010,PT,ES01010,0.0
2018,GAN_ECO,,,ES01010,PT,ES01010,0.0
2020,GAN_ECO,,,ES01010,PT,ES01010,0.0
2010,GAN_ECO,,,ES01010,PT,ES01010,0.0
2011,GAN_ECO,,,ES01010,PT,ES01010,0.0
2022,GAN_ECO,,,ES01010,PT,ES01010,0.0
2012,GAN_ECO,,,ES01010,PT,ES01010,0.0
2011,GAN_ECO,,,ES20017,PT,ES20017,0.8
2015,GAN_ECO,,,ES20017,PT,ES20017,0.0
2022,GAN_ECO,,,ES20017,PT,ES20017,0.8
2018,GAN_ECO,,,ES20017,PT,ES20017,0.0
2020,GAN_ECO,,,ES20017,PT,ES20017,0.8
2014,GAN_ECO,,,ES20017,PT,ES20017,0.0
2017,GAN_ECO,,,ES20017,PT,ES20017,0.0
2010,GAN_ECO,,,ES20017,PT,ES20017,0.8
2021,GAN_ECO,,,ES20017,PT,ES20017,0.8
2019,GAN_ECO,,,ES20017,PT,ES20017,0.0
2012,GAN_ECO,,,ES20017,PT,ES20017,0.8
2016,GAN_ECO,,,ES20017,PT,ES20017,0.0
2013,GAN_ECO,,,ES20017,PT,ES20017,0.0
2019,GAN_ECO,,,ES20018,PT,ES20018,0.6
2017,GAN_ECO,,,ES20018,PT,ES20018,0.6
2015,GAN_ECO,,,ES20018,PT,ES20018,0.0
2021,GAN_ECO,,,ES20018,PT,ES20018,0.7
2020,GAN_ECO,,,ES20018,PT,ES20018,0.0
2014,GAN_ECO,,,ES20018,PT,ES20018,0.0
2011,GAN_ECO,,,ES20018,PT,ES20018,0.0
2013,GAN_ECO,,,ES20018,PT,ES20018,0.0
2016,GAN_ECO,,,ES20018,PT,ES20018,0.6
2010,GAN_ECO,,,ES20018,PT,ES20018,0.6
2022,GAN_ECO,,,ES20018,PT,ES20018,0.7
2018,GAN_ECO,,,ES20018,PT,ES20018,0.6
2012,GAN_ECO,,,ES20018,PT,ES20018,0.0
2021,GAN_ECO,,,ES48012,PT,ES48012,0.0
2022,GAN_ECO,,,ES48012,PT,ES48012,0.0
2018,GAN_ECO,,,ES48012,PT,ES48012,0.0
2013,GAN_ECO,,,ES48012,PT,ES48012,0.0
2014,GAN_ECO,,,ES48012,PT,ES48012,0.0
2017,GAN_ECO,,,ES48012,PT,ES48012,0.0
2019,GAN_ECO,,,ES48012,PT,ES48012,0.0
2016,GAN_ECO,,,ES48012,PT,ES48012,0.0
2015,GAN_ECO,,,ES48012,PT,ES48012,0.0
2011,GAN_ECO,,,ES48012,PT,ES48012,0.0
2010,GAN_ECO,,,ES48012,PT,ES48012,0.0
2012,GAN_ECO,,,ES48012,PT,ES48012,0.0
2020,GAN_ECO,,,ES48012,PT,ES48012,0.0
2014,GAN_ECO,,,ES20904,PT,ES20904,0.0
2010,GAN_ECO,,,ES20904,PT,ES20904,0.0
2015,GAN_ECO,,,ES20904,PT,ES20904,0.0
2018,GAN_ECO,,,ES20904,PT,ES20904,0.0
2021,GAN_ECO,,,ES20904,PT,ES20904,0.0
2022,GAN_ECO,,,ES20904,PT,ES20904,0.0
2020,GAN_ECO,,,ES20904,PT,ES20904,0.0
2019,GAN_ECO,,,ES20904,PT,ES20904,0.0
2017,GAN_ECO,,,ES20904,PT,ES20904,0.0
2016,GAN_ECO,,,ES20904,PT,ES20904,0.0
2013,GAN_ECO,,,ES20904,PT,ES20904,0.0
2012,GAN_ECO,,,ES20904,PT,ES20904,0.0
2011,GAN_ECO,,,ES20904,PT,ES20904,0.0
2014,GAN_ECO,,,ES48090,PT,ES48090,0.0
2017,GAN_ECO,,,ES48090,PT,ES48090,0.0
2012,GAN_ECO,,,ES48090,PT,ES48090,0.0
2018,GAN_ECO,,,ES48090,PT,ES48090,0.0
2013,GAN_ECO,,,ES48090,PT,ES48090,0.0
2022,GAN_ECO,,,ES48090,PT,ES48090,0.0
2020,GAN_ECO,,,ES48090,PT,ES48090,0.0
2019,GAN_ECO,,,ES48090,PT,ES48090,0.0
2016,GAN_ECO,,,ES48090,PT,ES48090,0.0
2010,GAN_ECO,,,ES48090,PT,ES48090,0.0
2011,GAN_ECO,,,ES48090,PT,ES48090,0.0
2021,GAN_ECO,,,ES48090,PT,ES48090,0.0
2015,GAN_ECO,,,ES48090,PT,ES48090,0.0
2022,GAN_ECO,,,ES01011,PT,ES01011,0.0
2020,GAN_ECO,,,ES01011,PT,ES01011,0.0
2021,GAN_ECO,,,ES01011,PT,ES01011,0.0
2013,GAN_ECO,,,ES48013,PT,ES48013,0.0
2022,GAN_ECO,,,ES48013,PT,ES48013,0.0
2019,GAN_ECO,,,ES48013,PT,ES48013,0.0
2016,GAN_ECO,,,ES48013,PT,ES48013,0.0
2010,GAN_ECO,,,ES48013,PT,ES48013,0.0
2020,GAN_ECO,,,ES48013,PT,ES48013,0.0
2014,GAN_ECO,,,ES48013,PT,ES48013,0.0
2021,GAN_ECO,,,ES48013,PT,ES48013,0.0
2018,GAN_ECO,,,ES48013,PT,ES48013,0.0
2017,GAN_ECO,,,ES48013,PT,ES48013,0.0
2012,GAN_ECO,,,ES48013,PT,ES48013,0.0
2015,GAN_ECO,,,ES48013,PT,ES48013,0.0
2011,GAN_ECO,,,ES48013,PT,ES48013,0.0
2020,GAN_ECO,,,ES48014,PT,ES48014,0.0
2016,GAN_ECO,,,ES48014,PT,ES48014,0.0
2017,GAN_ECO,,,ES48014,PT,ES48014,0.0
2022,GAN_ECO,,,ES48014,PT,ES48014,0.0
2012,GAN_ECO,,,ES48014,PT,ES48014,0.0
2021,GAN_ECO,,,ES48014,PT,ES48014,0.0
2011,GAN_ECO,,,ES48014,PT,ES48014,0.0
2019,GAN_ECO,,,ES48014,PT,ES48014,0.0
2015,GAN_ECO,,,ES48014,PT,ES48014,0.0
2013,GAN_ECO,,,ES48014,PT,ES48014,0.0
2010,GAN_ECO,,,ES48014,PT,ES48014,0.0
2014,GAN_ECO,,,ES48014,PT,ES48014,0.0
2018,GAN_ECO,,,ES48014,PT,ES48014,0.0
2017,GAN_ECO,,,ES01013,PT,ES01013,4.4
2019,GAN_ECO,,,ES01013,PT,ES01013,8.9
2022,GAN_ECO,,,ES01013,PT,ES01013,14.0
2021,GAN_ECO,,,ES01013,PT,ES01013,9.3
2014,GAN_ECO,,,ES01013,PT,ES01013,2.2
2012,GAN_ECO,,,ES01013,PT,ES01013,2.2
2010,GAN_ECO,,,ES01013,PT,ES01013,2.2
2015,GAN_ECO,,,ES01013,PT,ES01013,2.2
2013,GAN_ECO,,,ES01013,PT,ES01013,2.2
2011,GAN_ECO,,,ES01013,PT,ES01013,2.2
2016,GAN_ECO,,,ES01013,PT,ES01013,4.4
2018,GAN_ECO,,,ES01013,PT,ES01013,6.7
2020,GAN_ECO,,,ES01013,PT,ES01013,7.0
2012,GAN_ECO,,,ES48015,PT,ES48015,0.0
2020,GAN_ECO,,,ES48015,PT,ES48015,0.0
2019,GAN_ECO,,,ES48015,PT,ES48015,0.0
2014,GAN_ECO,,,ES48015,PT,ES48015,0.0
2018,GAN_ECO,,,ES48015,PT,ES48015,0.0
2022,GAN_ECO,,,ES48015,PT,ES48015,0.0
2016,GAN_ECO,,,ES48015,PT,ES48015,0.0
2015,GAN_ECO,,,ES48015,PT,ES48015,0.0
2011,GAN_ECO,,,ES48015,PT,ES48015,0.0
2010,GAN_ECO,,,ES48015,PT,ES48015,0.0
2013,GAN_ECO,,,ES48015,PT,ES48015,0.0
2017,GAN_ECO,,,ES48015,PT,ES48015,0.0
2021,GAN_ECO,,,ES48015,PT,ES48015,0.0
2012,GAN_ECO,,,ES20019,PT,ES20019,0.0
2011,GAN_ECO,,,ES20019,PT,ES20019,0.0
2022,GAN_ECO,,,ES20019,PT,ES20019,0.0
2021,GAN_ECO,,,ES20019,PT,ES20019,0.0
2014,GAN_ECO,,,ES20019,PT,ES20019,0.0
2020,GAN_ECO,,,ES20019,PT,ES20019,0.0
2015,GAN_ECO,,,ES20019,PT,ES20019,0.0
2017,GAN_ECO,,,ES20019,PT,ES20019,0.0
2019,GAN_ECO,,,ES20019,PT,ES20019,0.0
2016,GAN_ECO,,,ES20019,PT,ES20019,0.0
2010,GAN_ECO,,,ES20019,PT,ES20019,0.0
2013,GAN_ECO,,,ES20019,PT,ES20019,0.0
2018,GAN_ECO,,,ES20019,PT,ES20019,0.0
2019,GAN_ECO,,,ES48092,PT,ES48092,0.0
2011,GAN_ECO,,,ES48092,PT,ES48092,0.0
2015,GAN_ECO,,,ES48092,PT,ES48092,0.0
2016,GAN_ECO,,,ES48092,PT,ES48092,0.0
2020,GAN_ECO,,,ES48092,PT,ES48092,0.0
2010,GAN_ECO,,,ES48092,PT,ES48092,0.0
2018,GAN_ECO,,,ES48092,PT,ES48092,0.0
2014,GAN_ECO,,,ES48092,PT,ES48092,0.0
2012,GAN_ECO,,,ES48092,PT,ES48092,0.0
2013,GAN_ECO,,,ES48092,PT,ES48092,0.0
2021,GAN_ECO,,,ES48092,PT,ES48092,0.0
2017,GAN_ECO,,,ES48092,PT,ES48092,0.0
2022,GAN_ECO,,,ES48092,PT,ES48092,0.0
2011,GAN_ECO,,,ES20020,PT,ES20020,5.0
2020,GAN_ECO,,,ES20020,PT,ES20020,5.6
2018,GAN_ECO,,,ES20020,PT,ES20020,5.0
2014,GAN_ECO,,,ES20020,PT,ES20020,5.0
2021,GAN_ECO,,,ES20020,PT,ES20020,0.0
2015,GAN_ECO,,,ES20020,PT,ES20020,5.0
2017,GAN_ECO,,,ES20020,PT,ES20020,5.0
2010,GAN_ECO,,,ES20020,PT,ES20020,5.0
2019,GAN_ECO,,,ES20020,PT,ES20020,5.0
2012,GAN_ECO,,,ES20020,PT,ES20020,0.0
2013,GAN_ECO,,,ES20020,PT,ES20020,5.0
2016,GAN_ECO,,,ES20020,PT,ES20020,5.0
2022,GAN_ECO,,,ES20020,PT,ES20020,11.1
2019,GAN_ECO,,,ES20021,PT,ES20021,0.0
2021,GAN_ECO,,,ES20021,PT,ES20021,0.0
2020,GAN_ECO,,,ES20021,PT,ES20021,0.0
2018,GAN_ECO,,,ES20021,PT,ES20021,0.0
2010,GAN_ECO,,,ES20021,PT,ES20021,0.0
2014,GAN_ECO,,,ES20021,PT,ES20021,0.0
2017,GAN_ECO,,,ES20021,PT,ES20021,0.0
2022,GAN_ECO,,,ES20021,PT,ES20021,0.0
2015,GAN_ECO,,,ES20021,PT,ES20021,0.0
2012,GAN_ECO,,,ES20021,PT,ES20021,0.0
2016,GAN_ECO,,,ES20021,PT,ES20021,0.0
2013,GAN_ECO,,,ES20021,PT,ES20021,0.0
2011,GAN_ECO,,,ES20021,PT,ES20021,0.0
2011,GAN_ECO,,,ES48016,PT,ES48016,0.0
2010,GAN_ECO,,,ES48016,PT,ES48016,0.0
2019,GAN_ECO,,,ES48016,PT,ES48016,0.0
2015,GAN_ECO,,,ES48016,PT,ES48016,0.0
2021,GAN_ECO,,,ES48016,PT,ES48016,0.0
2014,GAN_ECO,,,ES48016,PT,ES48016,0.0
2022,GAN_ECO,,,ES48016,PT,ES48016,0.0
2018,GAN_ECO,,,ES48016,PT,ES48016,0.0
2017,GAN_ECO,,,ES48016,PT,ES48016,0.0
2013,GAN_ECO,,,ES48016,PT,ES48016,0.0
2012,GAN_ECO,,,ES48016,PT,ES48016,0.0
2020,GAN_ECO,,,ES48016,PT,ES48016,0.0
2016,GAN_ECO,,,ES48016,PT,ES48016,0.0
2022,GAN_ECO,,,ES01014,PT,ES01014,0.0
2011,GAN_ECO,,,ES01014,PT,ES01014,0.0
2020,GAN_ECO,,,ES01014,PT,ES01014,0.0
2018,GAN_ECO,,,ES01014,PT,ES01014,0.0
2014,GAN_ECO,,,ES01014,PT,ES01014,0.0
2016,GAN_ECO,,,ES01014,PT,ES01014,0.0
2015,GAN_ECO,,,ES01014,PT,ES01014,0.0
2012,GAN_ECO,,,ES01014,PT,ES01014,0.0
2019,GAN_ECO,,,ES01014,PT,ES01014,0.0
2021,GAN_ECO,,,ES01014,PT,ES01014,0.0
2017,GAN_ECO,,,ES01014,PT,ES01014,0.0
2010,GAN_ECO,,,ES01014,PT,ES01014,0.0
2013,GAN_ECO,,,ES01014,PT,ES01014,0.0
2017,GAN_ECO,,,ES20022,PT,ES20022,0.0
2020,GAN_ECO,,,ES20022,PT,ES20022,0.0
2013,GAN_ECO,,,ES20022,PT,ES20022,0.0
2014,GAN_ECO,,,ES20022,PT,ES20022,0.0
2010,GAN_ECO,,,ES20022,PT,ES20022,0.0
2018,GAN_ECO,,,ES20022,PT,ES20022,0.0
2015,GAN_ECO,,,ES20022,PT,ES20022,0.0
2012,GAN_ECO,,,ES20022,PT,ES20022,0.0
2022,GAN_ECO,,,ES20022,PT,ES20022,0.0
2019,GAN_ECO,,,ES20022,PT,ES20022,0.0
2016,GAN_ECO,,,ES20022,PT,ES20022,0.0
2021,GAN_ECO,,,ES20022,PT,ES20022,0.0
2011,GAN_ECO,,,ES20022,PT,ES20022,0.0
2018,GAN_ECO,,,ES20074,PT,ES20074,1.4
2011,GAN_ECO,,,ES20074,PT,ES20074,1.4
2022,GAN_ECO,,,ES20074,PT,ES20074,1.6
2010,GAN_ECO,,,ES20074,PT,ES20074,1.4
2015,GAN_ECO,,,ES20074,PT,ES20074,1.4
2019,GAN_ECO,,,ES20074,PT,ES20074,1.4
2021,GAN_ECO,,,ES20074,PT,ES20074,0.8
2014,GAN_ECO,,,ES20074,PT,ES20074,1.4
2020,GAN_ECO,,,ES20074,PT,ES20074,2.5
2017,GAN_ECO,,,ES20074,PT,ES20074,1.4
2016,GAN_ECO,,,ES20074,PT,ES20074,1.4
2013,GAN_ECO,,,ES20074,PT,ES20074,1.4
2012,GAN_ECO,,,ES20074,PT,ES20074,1.4
2012,GAN_ECO,,,ES48017,PT,ES48017,0.0
2016,GAN_ECO,,,ES48017,PT,ES48017,1.1
2013,GAN_ECO,,,ES48017,PT,ES48017,0.0
2022,GAN_ECO,,,ES48017,PT,ES48017,1.3
2021,GAN_ECO,,,ES48017,PT,ES48017,1.3
2020,GAN_ECO,,,ES48017,PT,ES48017,2.6
2018,GAN_ECO,,,ES48017,PT,ES48017,1.1
2015,GAN_ECO,,,ES48017,PT,ES48017,0.0
2014,GAN_ECO,,,ES48017,PT,ES48017,1.1
2010,GAN_ECO,,,ES48017,PT,ES48017,0.0
2011,GAN_ECO,,,ES48017,PT,ES48017,0.0
2019,GAN_ECO,,,ES48017,PT,ES48017,1.1
2017,GAN_ECO,,,ES48017,PT,ES48017,1.1
2018,GAN_ECO,,,ES01016,PT,ES01016,5.9
2011,GAN_ECO,,,ES01016,PT,ES01016,0.0
2020,GAN_ECO,,,ES01016,PT,ES01016,11.5
2012,GAN_ECO,,,ES01016,PT,ES01016,0.0
2016,GAN_ECO,,,ES01016,PT,ES01016,0.0
2015,GAN_ECO,,,ES01016,PT,ES01016,0.0
2010,GAN_ECO,,,ES01016,PT,ES01016,0.0
2021,GAN_ECO,,,ES01016,PT,ES01016,7.7
2014,GAN_ECO,,,ES01016,PT,ES01016,0.0
2019,GAN_ECO,,,ES01016,PT,ES01016,11.8
