Year,Series,Energia,Territorio,Comarca,Municipio,Units,GeoCode,Value
2012,EG_EGY_RNEW,TRT_FV,,,ES20004,W_PER_CAPITA,ES20004,178.8
2016,EG_EGY_RNEW,TRT_FV,,,ES20004,W_PER_CAPITA,ES20004,539.5
2017,EG_EGY_RNEW,TRT_FV,,,ES20004,W_PER_CAPITA,ES20004,543.1
2019,EG_EGY_RNEW,TRT_FV,,,ES20004,W_PER_CAPITA,ES20004,3959.0
2022,EG_EGY_RNEW,TRT_FV,,,ES20004,W_PER_CAPITA,ES20004,6993.6
2021,EG_EGY_RNEW,TRT_FV,,,ES20004,W_PER_CAPITA,ES20004,7202.7
2013,EG_EGY_RNEW,TRT_FV,,,ES20005,W_PER_CAPITA,ES20005,0.0
2011,EG_EGY_RNEW,TRT_FV,,,ES20005,W_PER_CAPITA,ES20005,0.0
2014,EG_EGY_RNEW,TRT_FV,,,ES20005,W_PER_CAPITA,ES20005,0.0
2012,EG_EGY_RNEW,TRT_FV,,,ES20005,W_PER_CAPITA,ES20005,0.0
2022,EG_EGY_RNEW,TRT_FV,,,ES20005,W_PER_CAPITA,ES20005,74.3
2017,EG_EGY_RNEW,TRT_FV,,,ES20005,W_PER_CAPITA,ES20005,0.0
2015,EG_EGY_RNEW,TRT_FV,,,ES20005,W_PER_CAPITA,ES20005,0.0
2021,EG_EGY_RNEW,TRT_FV,,,ES20005,W_PER_CAPITA,ES20005,75.3
2020,EG_EGY_RNEW,TRT_FV,,,ES20005,W_PER_CAPITA,ES20005,0.0
2019,EG_EGY_RNEW,TRT_FV,,,ES20005,W_PER_CAPITA,ES20005,0.0
2010,EG_EGY_RNEW,TRT_FV,,,ES20005,W_PER_CAPITA,ES20005,0.0
2018,EG_EGY_RNEW,TRT_FV,,,ES20005,W_PER_CAPITA,ES20005,0.0
2016,EG_EGY_RNEW,TRT_FV,,,ES20005,W_PER_CAPITA,ES20005,0.0
2022,EG_EGY_RNEW,TRT_FV,,,ES01001,W_PER_CAPITA,ES01001,733.9
2020,EG_EGY_RNEW,TRT_FV,,,ES01001,W_PER_CAPITA,ES01001,712.2
2017,EG_EGY_RNEW,TRT_FV,,,ES01001,W_PER_CAPITA,ES01001,670.2
2013,EG_EGY_RNEW,TRT_FV,,,ES01001,W_PER_CAPITA,ES01001,674.8
2015,EG_EGY_RNEW,TRT_FV,,,ES01001,W_PER_CAPITA,ES01001,690.9
2019,EG_EGY_RNEW,TRT_FV,,,ES01001,W_PER_CAPITA,ES01001,686.6
2016,EG_EGY_RNEW,TRT_FV,,,ES01001,W_PER_CAPITA,ES01001,678.6
2011,EG_EGY_RNEW,TRT_FV,,,ES01001,W_PER_CAPITA,ES01001,685.1
2010,EG_EGY_RNEW,TRT_FV,,,ES01001,W_PER_CAPITA,ES01001,705.5
2014,EG_EGY_RNEW,TRT_FV,,,ES01001,W_PER_CAPITA,ES01001,684.4
2012,EG_EGY_RNEW,TRT_FV,,,ES01001,W_PER_CAPITA,ES01001,691.1
2018,EG_EGY_RNEW,TRT_FV,,,ES01001,W_PER_CAPITA,ES01001,686.5
2021,EG_EGY_RNEW,TRT_FV,,,ES01001,W_PER_CAPITA,ES01001,715.6
2019,EG_EGY_RNEW,TRT_FV,,,ES20006,W_PER_CAPITA,ES20006,0.0
2018,EG_EGY_RNEW,TRT_FV,,,ES20006,W_PER_CAPITA,ES20006,0.0
2014,EG_EGY_RNEW,TRT_FV,,,ES20006,W_PER_CAPITA,ES20006,0.0
2016,EG_EGY_RNEW,TRT_FV,,,ES20006,W_PER_CAPITA,ES20006,0.0
2017,EG_EGY_RNEW,TRT_FV,,,ES20006,W_PER_CAPITA,ES20006,0.0
2015,EG_EGY_RNEW,TRT_FV,,,ES20006,W_PER_CAPITA,ES20006,0.0
2011,EG_EGY_RNEW,TRT_FV,,,ES20006,W_PER_CAPITA,ES20006,0.0
2010,EG_EGY_RNEW,TRT_FV,,,ES20006,W_PER_CAPITA,ES20006,0.0
2022,EG_EGY_RNEW,TRT_FV,,,ES20006,W_PER_CAPITA,ES20006,592.7
2013,EG_EGY_RNEW,TRT_FV,,,ES20006,W_PER_CAPITA,ES20006,0.0
2012,EG_EGY_RNEW,TRT_FV,,,ES20006,W_PER_CAPITA,ES20006,0.0
2020,EG_EGY_RNEW,TRT_FV,,,ES20006,W_PER_CAPITA,ES20006,0.0
2021,EG_EGY_RNEW,TRT_FV,,,ES20006,W_PER_CAPITA,ES20006,615.2
2011,EG_EGY_RNEW,TRT_FV,,,ES48912,W_PER_CAPITA,ES48912,21.0
2021,EG_EGY_RNEW,TRT_FV,,,ES48912,W_PER_CAPITA,ES48912,19.6
2017,EG_EGY_RNEW,TRT_FV,,,ES48912,W_PER_CAPITA,ES48912,20.4
2016,EG_EGY_RNEW,TRT_FV,,,ES48912,W_PER_CAPITA,ES48912,20.4
2013,EG_EGY_RNEW,TRT_FV,,,ES48912,W_PER_CAPITA,ES48912,20.3
2012,EG_EGY_RNEW,TRT_FV,,,ES48912,W_PER_CAPITA,ES48912,20.3
2014,EG_EGY_RNEW,TRT_FV,,,ES48912,W_PER_CAPITA,ES48912,20.9
2010,EG_EGY_RNEW,TRT_FV,,,ES48912,W_PER_CAPITA,ES48912,21.2
2018,EG_EGY_RNEW,TRT_FV,,,ES48912,W_PER_CAPITA,ES48912,20.3
2020,EG_EGY_RNEW,TRT_FV,,,ES48912,W_PER_CAPITA,ES48912,19.7
2022,EG_EGY_RNEW,TRT_FV,,,ES48912,W_PER_CAPITA,ES48912,19.6
2019,EG_EGY_RNEW,TRT_FV,,,ES48912,W_PER_CAPITA,ES48912,20.6
2015,EG_EGY_RNEW,TRT_FV,,,ES48912,W_PER_CAPITA,ES48912,20.3
2018,EG_EGY_RNEW,TRT_FV,,,ES20906,W_PER_CAPITA,ES20906,0.0
2017,EG_EGY_RNEW,TRT_FV,,,ES20906,W_PER_CAPITA,ES20906,0.0
2015,EG_EGY_RNEW,TRT_FV,,,ES20906,W_PER_CAPITA,ES20906,0.0
2012,EG_EGY_RNEW,TRT_FV,,,ES20906,W_PER_CAPITA,ES20906,0.0
2016,EG_EGY_RNEW,TRT_FV,,,ES20906,W_PER_CAPITA,ES20906,0.0
2022,EG_EGY_RNEW,TRT_FV,,,ES20906,W_PER_CAPITA,ES20906,283.1
2019,EG_EGY_RNEW,TRT_FV,,,ES20906,W_PER_CAPITA,ES20906,0.0
2011,EG_EGY_RNEW,TRT_FV,,,ES20906,W_PER_CAPITA,ES20906,0.0
2021,EG_EGY_RNEW,TRT_FV,,,ES20906,W_PER_CAPITA,ES20906,274.9
2013,EG_EGY_RNEW,TRT_FV,,,ES20906,W_PER_CAPITA,ES20906,0.0
2010,EG_EGY_RNEW,TRT_FV,,,ES20906,W_PER_CAPITA,ES20906,0.0
2020,EG_EGY_RNEW,TRT_FV,,,ES20906,W_PER_CAPITA,ES20906,276.5
2014,EG_EGY_RNEW,TRT_FV,,,ES20906,W_PER_CAPITA,ES20906,0.0
2015,EG_EGY_RNEW,TRT_FV,,,ES20007,W_PER_CAPITA,ES20007,0.0
2013,EG_EGY_RNEW,TRT_FV,,,ES20007,W_PER_CAPITA,ES20007,0.0
2016,EG_EGY_RNEW,TRT_FV,,,ES20007,W_PER_CAPITA,ES20007,0.0
2020,EG_EGY_RNEW,TRT_FV,,,ES20007,W_PER_CAPITA,ES20007,48.0
2019,EG_EGY_RNEW,TRT_FV,,,ES20007,W_PER_CAPITA,ES20007,0.0
2010,EG_EGY_RNEW,TRT_FV,,,ES20007,W_PER_CAPITA,ES20007,0.0
2022,EG_EGY_RNEW,TRT_FV,,,ES20007,W_PER_CAPITA,ES20007,3469.9
2011,EG_EGY_RNEW,TRT_FV,,,ES20007,W_PER_CAPITA,ES20007,0.0
2021,EG_EGY_RNEW,TRT_FV,,,ES20007,W_PER_CAPITA,ES20007,3663.1
2014,EG_EGY_RNEW,TRT_FV,,,ES20007,W_PER_CAPITA,ES20007,0.0
2017,EG_EGY_RNEW,TRT_FV,,,ES20007,W_PER_CAPITA,ES20007,0.0
2018,EG_EGY_RNEW,TRT_FV,,,ES20007,W_PER_CAPITA,ES20007,0.0
2012,EG_EGY_RNEW,TRT_FV,,,ES20007,W_PER_CAPITA,ES20007,0.0
2018,EG_EGY_RNEW,TRT_FV,,,ES20008,W_PER_CAPITA,ES20008,32.0
2015,EG_EGY_RNEW,TRT_FV,,,ES20008,W_PER_CAPITA,ES20008,9.8
2012,EG_EGY_RNEW,TRT_FV,,,ES20008,W_PER_CAPITA,ES20008,9.4
2019,EG_EGY_RNEW,TRT_FV,,,ES20008,W_PER_CAPITA,ES20008,31.5
2011,EG_EGY_RNEW,TRT_FV,,,ES20008,W_PER_CAPITA,ES20008,10.5
2022,EG_EGY_RNEW,TRT_FV,,,ES20008,W_PER_CAPITA,ES20008,318.1
2021,EG_EGY_RNEW,TRT_FV,,,ES20008,W_PER_CAPITA,ES20008,182.8
2020,EG_EGY_RNEW,TRT_FV,,,ES20008,W_PER_CAPITA,ES20008,88.5
2014,EG_EGY_RNEW,TRT_FV,,,ES20008,W_PER_CAPITA,ES20008,10.9
2017,EG_EGY_RNEW,TRT_FV,,,ES20008,W_PER_CAPITA,ES20008,31.4
2013,EG_EGY_RNEW,TRT_FV,,,ES20008,W_PER_CAPITA,ES20008,9.5
2010,EG_EGY_RNEW,TRT_FV,,,ES20008,W_PER_CAPITA,ES20008,10.5
2016,EG_EGY_RNEW,TRT_FV,,,ES20008,W_PER_CAPITA,ES20008,31.5
2010,EG_EGY_RNEW,TRT_FV,,,ES48003,W_PER_CAPITA,ES48003,42.0
2018,EG_EGY_RNEW,TRT_FV,,,ES48003,W_PER_CAPITA,ES48003,73.2
2014,EG_EGY_RNEW,TRT_FV,,,ES48003,W_PER_CAPITA,ES48003,56.1
2013,EG_EGY_RNEW,TRT_FV,,,ES48003,W_PER_CAPITA,ES48003,53.2
2020,EG_EGY_RNEW,TRT_FV,,,ES48003,W_PER_CAPITA,ES48003,122.3
2021,EG_EGY_RNEW,TRT_FV,,,ES48003,W_PER_CAPITA,ES48003,231.0
2011,EG_EGY_RNEW,TRT_FV,,,ES48003,W_PER_CAPITA,ES48003,53.3
2012,EG_EGY_RNEW,TRT_FV,,,ES48003,W_PER_CAPITA,ES48003,52.9
2019,EG_EGY_RNEW,TRT_FV,,,ES48003,W_PER_CAPITA,ES48003,98.0
2015,EG_EGY_RNEW,TRT_FV,,,ES48003,W_PER_CAPITA,ES48003,55.5
2022,EG_EGY_RNEW,TRT_FV,,,ES48003,W_PER_CAPITA,ES48003,234.3
2016,EG_EGY_RNEW,TRT_FV,,,ES48003,W_PER_CAPITA,ES48003,59.6
2017,EG_EGY_RNEW,TRT_FV,,,ES48003,W_PER_CAPITA,ES48003,62.2
2013,EG_EGY_RNEW,TRT_FV,,,ES48004,W_PER_CAPITA,ES48004,129.9
2021,EG_EGY_RNEW,TRT_FV,,,ES48004,W_PER_CAPITA,ES48004,3569.2
2016,EG_EGY_RNEW,TRT_FV,,,ES48004,W_PER_CAPITA,ES48004,136.0
2022,EG_EGY_RNEW,TRT_FV,,,ES48004,W_PER_CAPITA,ES48004,3634.5
2019,EG_EGY_RNEW,TRT_FV,,,ES48004,W_PER_CAPITA,ES48004,137.4
2011,EG_EGY_RNEW,TRT_FV,,,ES48004,W_PER_CAPITA,ES48004,125.6
2015,EG_EGY_RNEW,TRT_FV,,,ES48004,W_PER_CAPITA,ES48004,138.0
2020,EG_EGY_RNEW,TRT_FV,,,ES48004,W_PER_CAPITA,ES48004,140.4
2012,EG_EGY_RNEW,TRT_FV,,,ES48004,W_PER_CAPITA,ES48004,133.8
2014,EG_EGY_RNEW,TRT_FV,,,ES48004,W_PER_CAPITA,ES48004,149.6
2017,EG_EGY_RNEW,TRT_FV,,,ES48004,W_PER_CAPITA,ES48004,136.0
2018,EG_EGY_RNEW,TRT_FV,,,ES48004,W_PER_CAPITA,ES48004,139.4
2010,EG_EGY_RNEW,TRT_FV,,,ES48004,W_PER_CAPITA,ES48004,123.5
2022,EG_EGY_RNEW,TRT_FV,,,ES01002,W_PER_CAPITA,ES01002,198.4
2012,EG_EGY_RNEW,TRT_FV,,,ES01002,W_PER_CAPITA,ES01002,105.6
2014,EG_EGY_RNEW,TRT_FV,,,ES01002,W_PER_CAPITA,ES01002,104.8
2020,EG_EGY_RNEW,TRT_FV,,,ES01002,W_PER_CAPITA,ES01002,139.8
2010,EG_EGY_RNEW,TRT_FV,,,ES01002,W_PER_CAPITA,ES01002,106.3
2016,EG_EGY_RNEW,TRT_FV,,,ES01002,W_PER_CAPITA,ES01002,104.4
2019,EG_EGY_RNEW,TRT_FV,,,ES01002,W_PER_CAPITA,ES01002,135.4
2013,EG_EGY_RNEW,TRT_FV,,,ES01002,W_PER_CAPITA,ES01002,104.8
2011,EG_EGY_RNEW,TRT_FV,,,ES01002,W_PER_CAPITA,ES01002,106.3
2017,EG_EGY_RNEW,TRT_FV,,,ES01002,W_PER_CAPITA,ES01002,103.9
2018,EG_EGY_RNEW,TRT_FV,,,ES01002,W_PER_CAPITA,ES01002,122.7
2021,EG_EGY_RNEW,TRT_FV,,,ES01002,W_PER_CAPITA,ES01002,186.4
2015,EG_EGY_RNEW,TRT_FV,,,ES01002,W_PER_CAPITA,ES01002,104.5
2022,EG_EGY_RNEW,TRT_FV,,,ES20009,W_PER_CAPITA,ES20009,228.2
2021,EG_EGY_RNEW,TRT_FV,,,ES20009,W_PER_CAPITA,ES20009,219.7
2020,EG_EGY_RNEW,TRT_FV,,,ES20009,W_PER_CAPITA,ES20009,95.9
2017,EG_EGY_RNEW,TRT_FV,,,ES20009,W_PER_CAPITA,ES20009,80.9
2012,EG_EGY_RNEW,TRT_FV,,,ES20009,W_PER_CAPITA,ES20009,81.3
2013,EG_EGY_RNEW,TRT_FV,,,ES20009,W_PER_CAPITA,ES20009,81.2
2010,EG_EGY_RNEW,TRT_FV,,,ES20009,W_PER_CAPITA,ES20009,81.6
2018,EG_EGY_RNEW,TRT_FV,,,ES20009,W_PER_CAPITA,ES20009,80.8
2014,EG_EGY_RNEW,TRT_FV,,,ES20009,W_PER_CAPITA,ES20009,81.3
2016,EG_EGY_RNEW,TRT_FV,,,ES20009,W_PER_CAPITA,ES20009,80.9
2015,EG_EGY_RNEW,TRT_FV,,,ES20009,W_PER_CAPITA,ES20009,81.5
2019,EG_EGY_RNEW,TRT_FV,,,ES20009,W_PER_CAPITA,ES20009,95.1
2011,EG_EGY_RNEW,TRT_FV,,,ES20009,W_PER_CAPITA,ES20009,81.5
2015,EG_EGY_RNEW,TRT_FV,,,ES20010,W_PER_CAPITA,ES20010,66.6
2012,EG_EGY_RNEW,TRT_FV,,,ES20010,W_PER_CAPITA,ES20010,71.1
2010,EG_EGY_RNEW,TRT_FV,,,ES20010,W_PER_CAPITA,ES20010,65.6
2016,EG_EGY_RNEW,TRT_FV,,,ES20010,W_PER_CAPITA,ES20010,67.3
2014,EG_EGY_RNEW,TRT_FV,,,ES20010,W_PER_CAPITA,ES20010,66.4
2018,EG_EGY_RNEW,TRT_FV,,,ES20010,W_PER_CAPITA,ES20010,65.3
2011,EG_EGY_RNEW,TRT_FV,,,ES20010,W_PER_CAPITA,ES20010,71.0
2020,EG_EGY_RNEW,TRT_FV,,,ES20010,W_PER_CAPITA,ES20010,144.4
2013,EG_EGY_RNEW,TRT_FV,,,ES20010,W_PER_CAPITA,ES20010,70.3
2019,EG_EGY_RNEW,TRT_FV,,,ES20010,W_PER_CAPITA,ES20010,65.5
2021,EG_EGY_RNEW,TRT_FV,,,ES20010,W_PER_CAPITA,ES20010,671.0
2022,EG_EGY_RNEW,TRT_FV,,,ES20010,W_PER_CAPITA,ES20010,665.3
2017,EG_EGY_RNEW,TRT_FV,,,ES20010,W_PER_CAPITA,ES20010,67.1
2021,EG_EGY_RNEW,TRT_FV,,,ES20011,W_PER_CAPITA,ES20011,363.5
2010,EG_EGY_RNEW,TRT_FV,,,ES20011,W_PER_CAPITA,ES20011,45.4
2020,EG_EGY_RNEW,TRT_FV,,,ES20011,W_PER_CAPITA,ES20011,109.0
2022,EG_EGY_RNEW,TRT_FV,,,ES20011,W_PER_CAPITA,ES20011,361.6
2016,EG_EGY_RNEW,TRT_FV,,,ES20011,W_PER_CAPITA,ES20011,49.2
2015,EG_EGY_RNEW,TRT_FV,,,ES20011,W_PER_CAPITA,ES20011,45.4
2013,EG_EGY_RNEW,TRT_FV,,,ES20011,W_PER_CAPITA,ES20011,45.1
2012,EG_EGY_RNEW,TRT_FV,,,ES20011,W_PER_CAPITA,ES20011,45.2
2011,EG_EGY_RNEW,TRT_FV,,,ES20011,W_PER_CAPITA,ES20011,45.4
2018,EG_EGY_RNEW,TRT_FV,,,ES20011,W_PER_CAPITA,ES20011,49.5
2017,EG_EGY_RNEW,TRT_FV,,,ES20011,W_PER_CAPITA,ES20011,49.1
2014,EG_EGY_RNEW,TRT_FV,,,ES20011,W_PER_CAPITA,ES20011,44.6
2019,EG_EGY_RNEW,TRT_FV,,,ES20011,W_PER_CAPITA,ES20011,65.2
2014,EG_EGY_RNEW,TRT_FV,,,ES01049,W_PER_CAPITA,ES01049,0.0
2017,EG_EGY_RNEW,TRT_FV,,,ES01049,W_PER_CAPITA,ES01049,0.0
2013,EG_EGY_RNEW,TRT_FV,,,ES01049,W_PER_CAPITA,ES01049,0.0
2018,EG_EGY_RNEW,TRT_FV,,,ES01049,W_PER_CAPITA,ES01049,0.0
2015,EG_EGY_RNEW,TRT_FV,,,ES01049,W_PER_CAPITA,ES01049,0.0
2022,EG_EGY_RNEW,TRT_FV,,,ES01049,W_PER_CAPITA,ES01049,0.0
2020,EG_EGY_RNEW,TRT_FV,,,ES01049,W_PER_CAPITA,ES01049,0.0
2011,EG_EGY_RNEW,TRT_FV,,,ES01049,W_PER_CAPITA,ES01049,0.0
2019,EG_EGY_RNEW,TRT_FV,,,ES01049,W_PER_CAPITA,ES01049,0.0
2010,EG_EGY_RNEW,TRT_FV,,,ES01049,W_PER_CAPITA,ES01049,0.0
2012,EG_EGY_RNEW,TRT_FV,,,ES01049,W_PER_CAPITA,ES01049,0.0
2021,EG_EGY_RNEW,TRT_FV,,,ES01049,W_PER_CAPITA,ES01049,0.0
2016,EG_EGY_RNEW,TRT_FV,,,ES01049,W_PER_CAPITA,ES01049,0.0
2010,EG_EGY_RNEW,TRT_FV,,,ES48005,W_PER_CAPITA,ES48005,0.0
2020,EG_EGY_RNEW,TRT_FV,,,ES48005,W_PER_CAPITA,ES48005,0.0
2013,EG_EGY_RNEW,TRT_FV,,,ES48005,W_PER_CAPITA,ES48005,0.0
2021,EG_EGY_RNEW,TRT_FV,,,ES48005,W_PER_CAPITA,ES48005,372.8
2014,EG_EGY_RNEW,TRT_FV,,,ES48005,W_PER_CAPITA,ES48005,0.0
2022,EG_EGY_RNEW,TRT_FV,,,ES48005,W_PER_CAPITA,ES48005,353.9
2015,EG_EGY_RNEW,TRT_FV,,,ES48005,W_PER_CAPITA,ES48005,0.0
2011,EG_EGY_RNEW,TRT_FV,,,ES48005,W_PER_CAPITA,ES48005,0.0
2016,EG_EGY_RNEW,TRT_FV,,,ES48005,W_PER_CAPITA,ES48005,0.0
2012,EG_EGY_RNEW,TRT_FV,,,ES48005,W_PER_CAPITA,ES48005,0.0
2018,EG_EGY_RNEW,TRT_FV,,,ES48005,W_PER_CAPITA,ES48005,0.0
2019,EG_EGY_RNEW,TRT_FV,,,ES48005,W_PER_CAPITA,ES48005,0.0
2017,EG_EGY_RNEW,TRT_FV,,,ES48005,W_PER_CAPITA,ES48005,0.0
2019,EG_EGY_RNEW,TRT_FV,,,ES20012,W_PER_CAPITA,ES20012,1127.5
2017,EG_EGY_RNEW,TRT_FV,,,ES20012,W_PER_CAPITA,ES20012,1100.5
2015,EG_EGY_RNEW,TRT_FV,,,ES20012,W_PER_CAPITA,ES20012,1095.2
2020,EG_EGY_RNEW,TRT_FV,,,ES20012,W_PER_CAPITA,ES20012,1122.0
2011,EG_EGY_RNEW,TRT_FV,,,ES20012,W_PER_CAPITA,ES20012,1150.0
2014,EG_EGY_RNEW,TRT_FV,,,ES20012,W_PER_CAPITA,ES20012,1079.8
2021,EG_EGY_RNEW,TRT_FV,,,ES20012,W_PER_CAPITA,ES20012,1161.6
2016,EG_EGY_RNEW,TRT_FV,,,ES20012,W_PER_CAPITA,ES20012,1090.1
2018,EG_EGY_RNEW,TRT_FV,,,ES20012,W_PER_CAPITA,ES20012,1138.6
2010,EG_EGY_RNEW,TRT_FV,,,ES20012,W_PER_CAPITA,ES20012,0.0
2022,EG_EGY_RNEW,TRT_FV,,,ES20012,W_PER_CAPITA,ES20012,1179.5
2012,EG_EGY_RNEW,TRT_FV,,,ES20012,W_PER_CAPITA,ES20012,1045.5
2013,EG_EGY_RNEW,TRT_FV,,,ES20012,W_PER_CAPITA,ES20012,1045.5
2010,EG_EGY_RNEW,TRT_FV,,,ES01003,W_PER_CAPITA,ES01003,92.3
2013,EG_EGY_RNEW,TRT_FV,,,ES01003,W_PER_CAPITA,ES01003,134.1
2018,EG_EGY_RNEW,TRT_FV,,,ES01003,W_PER_CAPITA,ES01003,306.8
2020,EG_EGY_RNEW,TRT_FV,,,ES01003,W_PER_CAPITA,ES01003,333.1
2022,EG_EGY_RNEW,TRT_FV,,,ES01003,W_PER_CAPITA,ES01003,525.3
2015,EG_EGY_RNEW,TRT_FV,,,ES01003,W_PER_CAPITA,ES01003,134.3
2012,EG_EGY_RNEW,TRT_FV,,,ES01003,W_PER_CAPITA,ES01003,132.9
2019,EG_EGY_RNEW,TRT_FV,,,ES01003,W_PER_CAPITA,ES01003,312.2
2017,EG_EGY_RNEW,TRT_FV,,,ES01003,W_PER_CAPITA,ES01003,139.4
2014,EG_EGY_RNEW,TRT_FV,,,ES01003,W_PER_CAPITA,ES01003,129.0
2021,EG_EGY_RNEW,TRT_FV,,,ES01003,W_PER_CAPITA,ES01003,409.0
2011,EG_EGY_RNEW,TRT_FV,,,ES01003,W_PER_CAPITA,ES01003,91.1
2016,EG_EGY_RNEW,TRT_FV,,,ES01003,W_PER_CAPITA,ES01003,139.7
2014,EG_EGY_RNEW,TRT_FV,,,ES48006,W_PER_CAPITA,ES48006,182.3
2021,EG_EGY_RNEW,TRT_FV,,,ES48006,W_PER_CAPITA,ES48006,385.7
2015,EG_EGY_RNEW,TRT_FV,,,ES48006,W_PER_CAPITA,ES48006,195.8
2022,EG_EGY_RNEW,TRT_FV,,,ES48006,W_PER_CAPITA,ES48006,393.2
2016,EG_EGY_RNEW,TRT_FV,,,ES48006,W_PER_CAPITA,ES48006,197.9
2018,EG_EGY_RNEW,TRT_FV,,,ES48006,W_PER_CAPITA,ES48006,196.3
2012,EG_EGY_RNEW,TRT_FV,,,ES48006,W_PER_CAPITA,ES48006,174.3
2017,EG_EGY_RNEW,TRT_FV,,,ES48006,W_PER_CAPITA,ES48006,201.1
2010,EG_EGY_RNEW,TRT_FV,,,ES48006,W_PER_CAPITA,ES48006,170.9
2020,EG_EGY_RNEW,TRT_FV,,,ES48006,W_PER_CAPITA,ES48006,271.0
2011,EG_EGY_RNEW,TRT_FV,,,ES48006,W_PER_CAPITA,ES48006,165.8
2013,EG_EGY_RNEW,TRT_FV,,,ES48006,W_PER_CAPITA,ES48006,192.2
2019,EG_EGY_RNEW,TRT_FV,,,ES48006,W_PER_CAPITA,ES48006,190.7
2018,EG_EGY_RNEW,TRT_FV,,,ES48093,W_PER_CAPITA,ES48093,227.2
2020,EG_EGY_RNEW,TRT_FV,,,ES48093,W_PER_CAPITA,ES48093,493.6
2019,EG_EGY_RNEW,TRT_FV,,,ES48093,W_PER_CAPITA,ES48093,224.4
2017,EG_EGY_RNEW,TRT_FV,,,ES48093,W_PER_CAPITA,ES48093,225.9
2010,EG_EGY_RNEW,TRT_FV,,,ES48093,W_PER_CAPITA,ES48093,196.8
2011,EG_EGY_RNEW,TRT_FV,,,ES48093,W_PER_CAPITA,ES48093,204.8
2016,EG_EGY_RNEW,TRT_FV,,,ES48093,W_PER_CAPITA,ES48093,229.4
2022,EG_EGY_RNEW,TRT_FV,,,ES48093,W_PER_CAPITA,ES48093,518.7
2015,EG_EGY_RNEW,TRT_FV,,,ES48093,W_PER_CAPITA,ES48093,231.2
2013,EG_EGY_RNEW,TRT_FV,,,ES48093,W_PER_CAPITA,ES48093,209.1
2021,EG_EGY_RNEW,TRT_FV,,,ES48093,W_PER_CAPITA,ES48093,517.4
2012,EG_EGY_RNEW,TRT_FV,,,ES48093,W_PER_CAPITA,ES48093,204.2
2014,EG_EGY_RNEW,TRT_FV,,,ES48093,W_PER_CAPITA,ES48093,238.1
2017,EG_EGY_RNEW,TRT_FV,,,ES20013,W_PER_CAPITA,ES20013,81.6
2018,EG_EGY_RNEW,TRT_FV,,,ES20013,W_PER_CAPITA,ES20013,220.8
2020,EG_EGY_RNEW,TRT_FV,,,ES20013,W_PER_CAPITA,ES20013,231.1
2019,EG_EGY_RNEW,TRT_FV,,,ES20013,W_PER_CAPITA,ES20013,221.3
2016,EG_EGY_RNEW,TRT_FV,,,ES20013,W_PER_CAPITA,ES20013,81.5
2022,EG_EGY_RNEW,TRT_FV,,,ES20013,W_PER_CAPITA,ES20013,277.7
2021,EG_EGY_RNEW,TRT_FV,,,ES20013,W_PER_CAPITA,ES20013,250.4
2014,EG_EGY_RNEW,TRT_FV,,,ES20013,W_PER_CAPITA,ES20013,80.3
2010,EG_EGY_RNEW,TRT_FV,,,ES20013,W_PER_CAPITA,ES20013,43.2
2013,EG_EGY_RNEW,TRT_FV,,,ES20013,W_PER_CAPITA,ES20013,80.2
2011,EG_EGY_RNEW,TRT_FV,,,ES20013,W_PER_CAPITA,ES20013,81.8
2015,EG_EGY_RNEW,TRT_FV,,,ES20013,W_PER_CAPITA,ES20013,80.3
2012,EG_EGY_RNEW,TRT_FV,,,ES20013,W_PER_CAPITA,ES20013,81.0
2022,EG_EGY_RNEW,TRT_FV,,,ES01006,W_PER_CAPITA,ES01006,8.9
2012,EG_EGY_RNEW,TRT_FV,,,ES01006,W_PER_CAPITA,ES01006,0.0
2016,EG_EGY_RNEW,TRT_FV,,,ES01006,W_PER_CAPITA,ES01006,8.9
2018,EG_EGY_RNEW,TRT_FV,,,ES01006,W_PER_CAPITA,ES01006,9.0
2010,EG_EGY_RNEW,TRT_FV,,,ES01006,W_PER_CAPITA,ES01006,0.0
2014,EG_EGY_RNEW,TRT_FV,,,ES01006,W_PER_CAPITA,ES01006,0.0
2013,EG_EGY_RNEW,TRT_FV,,,ES01006,W_PER_CAPITA,ES01006,8.7
2011,EG_EGY_RNEW,TRT_FV,,,ES01006,W_PER_CAPITA,ES01006,0.0
2017,EG_EGY_RNEW,TRT_FV,,,ES01006,W_PER_CAPITA,ES01006,9.4
2020,EG_EGY_RNEW,TRT_FV,,,ES01006,W_PER_CAPITA,ES01006,8.9
2019,EG_EGY_RNEW,TRT_FV,,,ES01006,W_PER_CAPITA,ES01006,9.0
2021,EG_EGY_RNEW,TRT_FV,,,ES01006,W_PER_CAPITA,ES01006,8.8
2015,EG_EGY_RNEW,TRT_FV,,,ES01006,W_PER_CAPITA,ES01006,9.0
2018,EG_EGY_RNEW,TRT_FV,,,ES01037,W_PER_CAPITA,ES01037,433.1
2014,EG_EGY_RNEW,TRT_FV,,,ES01037,W_PER_CAPITA,ES01037,254.6
2020,EG_EGY_RNEW,TRT_FV,,,ES01037,W_PER_CAPITA,ES01037,1496.9
2010,EG_EGY_RNEW,TRT_FV,,,ES01037,W_PER_CAPITA,ES01037,166.0
2015,EG_EGY_RNEW,TRT_FV,,,ES01037,W_PER_CAPITA,ES01037,257.7
