Year,Teknologia berriztagarri mota,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2010,Fotovoltaikoa,,,Kripan,W_PER_CAPITA,Kripan,575.8
2018,Fotovoltaikoa,,,Kripan,W_PER_CAPITA,Kripan,616.2
2016,Fotovoltaikoa,,,Kripan,W_PER_CAPITA,Kripan,612.9
2014,Fotovoltaikoa,,,Kripan,W_PER_CAPITA,Kripan,626.4
2017,Fotovoltaikoa,,,Kripan,W_PER_CAPITA,Kripan,609.6
2023,Fotovoltaikoa,,,Kripan,W_PER_CAPITA,Kripan,632.6
2019,Fotovoltaikoa,,,Kripan,W_PER_CAPITA,Kripan,623.0
2021,Fotovoltaikoa,,,Kripan,W_PER_CAPITA,Kripan,626.4
2012,Fotovoltaikoa,,,Kripan,W_PER_CAPITA,Kripan,578.7
2013,Fotovoltaikoa,,,Kripan,W_PER_CAPITA,Kripan,606.4
2015,Fotovoltaikoa,,,Kripan,W_PER_CAPITA,Kripan,609.6
2022,Fotovoltaikoa,,,Kripan,W_PER_CAPITA,Kripan,629.8
2013,Fotovoltaikoa,,,Kuartango,W_PER_CAPITA,Kuartango,20.1
2021,Fotovoltaikoa,,,Kuartango,W_PER_CAPITA,Kuartango,33.3
2022,Fotovoltaikoa,,,Kuartango,W_PER_CAPITA,Kuartango,51.0
2012,Fotovoltaikoa,,,Kuartango,W_PER_CAPITA,Kuartango,20.1
2020,Fotovoltaikoa,,,Kuartango,W_PER_CAPITA,Kuartango,28.7
2011,Fotovoltaikoa,,,Kuartango,W_PER_CAPITA,Kuartango,20.4
2010,Fotovoltaikoa,,,Kuartango,W_PER_CAPITA,Kuartango,20.8
2014,Fotovoltaikoa,,,Kuartango,W_PER_CAPITA,Kuartango,20.1
2023,Fotovoltaikoa,,,Kuartango,W_PER_CAPITA,Kuartango,132.3
2016,Fotovoltaikoa,,,Kuartango,W_PER_CAPITA,Kuartango,19.1
2019,Fotovoltaikoa,,,Kuartango,W_PER_CAPITA,Kuartango,30.4
2018,Fotovoltaikoa,,,Kuartango,W_PER_CAPITA,Kuartango,19.2
2017,Fotovoltaikoa,,,Kuartango,W_PER_CAPITA,Kuartango,18.9
2015,Fotovoltaikoa,,,Kuartango,W_PER_CAPITA,Kuartango,19.4
2011,Fotovoltaikoa,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,1.3
2012,Fotovoltaikoa,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,1.1
2021,Fotovoltaikoa,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,103.7
2013,Fotovoltaikoa,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,63.6
2010,Fotovoltaikoa,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,1.3
2015,Fotovoltaikoa,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,64.8
2017,Fotovoltaikoa,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,64.9
2014,Fotovoltaikoa,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,64.7
2016,Fotovoltaikoa,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,65.2
2020,Fotovoltaikoa,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,67.0
2023,Fotovoltaikoa,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,137.6
2018,Fotovoltaikoa,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,70.4
2019,Fotovoltaikoa,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,68.5
2022,Fotovoltaikoa,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,101.1
2015,Fotovoltaikoa,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2014,Fotovoltaikoa,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2022,Fotovoltaikoa,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2020,Fotovoltaikoa,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2016,Fotovoltaikoa,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2013,Fotovoltaikoa,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2019,Fotovoltaikoa,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2017,Fotovoltaikoa,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2023,Fotovoltaikoa,,,Lagrán,W_PER_CAPITA,Lagrán,154.1
2011,Fotovoltaikoa,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2018,Fotovoltaikoa,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2012,Fotovoltaikoa,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2021,Fotovoltaikoa,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2010,Fotovoltaikoa,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2012,Fotovoltaikoa,,,Laguardia,W_PER_CAPITA,Laguardia,202.6
2017,Fotovoltaikoa,,,Laguardia,W_PER_CAPITA,Laguardia,207.5
2016,Fotovoltaikoa,,,Laguardia,W_PER_CAPITA,Laguardia,210.3
2013,Fotovoltaikoa,,,Laguardia,W_PER_CAPITA,Laguardia,204.6
2019,Fotovoltaikoa,,,Laguardia,W_PER_CAPITA,Laguardia,212.3
2011,Fotovoltaikoa,,,Laguardia,W_PER_CAPITA,Laguardia,203.4
2015,Fotovoltaikoa,,,Laguardia,W_PER_CAPITA,Laguardia,210.1
2021,Fotovoltaikoa,,,Laguardia,W_PER_CAPITA,Laguardia,369.2
2023,Fotovoltaikoa,,,Laguardia,W_PER_CAPITA,Laguardia,658.0
2020,Fotovoltaikoa,,,Laguardia,W_PER_CAPITA,Laguardia,212.6
2018,Fotovoltaikoa,,,Laguardia,W_PER_CAPITA,Laguardia,210.3
2014,Fotovoltaikoa,,,Laguardia,W_PER_CAPITA,Laguardia,203.9
2010,Fotovoltaikoa,,,Laguardia,W_PER_CAPITA,Laguardia,159.1
2022,Fotovoltaikoa,,,Laguardia,W_PER_CAPITA,Laguardia,368.3
2015,Fotovoltaikoa,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,800.6
2017,Fotovoltaikoa,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,797.2
2011,Fotovoltaikoa,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,799.1
2018,Fotovoltaikoa,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,775.1
2022,Fotovoltaikoa,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,874.9
2023,Fotovoltaikoa,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,1025.9
2010,Fotovoltaikoa,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,785.4
2021,Fotovoltaikoa,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,863.5
2019,Fotovoltaikoa,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,745.3
2012,Fotovoltaikoa,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,796.2
2020,Fotovoltaikoa,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,909.6
2014,Fotovoltaikoa,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,799.1
2013,Fotovoltaikoa,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,800.6
2016,Fotovoltaikoa,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,798.3
2010,Fotovoltaikoa,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2016,Fotovoltaikoa,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2015,Fotovoltaikoa,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2012,Fotovoltaikoa,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2014,Fotovoltaikoa,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2023,Fotovoltaikoa,,,Lanestosa,W_PER_CAPITA,Lanestosa,141.3
2011,Fotovoltaikoa,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2020,Fotovoltaikoa,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2019,Fotovoltaikoa,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2021,Fotovoltaikoa,,,Lanestosa,W_PER_CAPITA,Lanestosa,71.0
2017,Fotovoltaikoa,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2022,Fotovoltaikoa,,,Lanestosa,W_PER_CAPITA,Lanestosa,74.9
2013,Fotovoltaikoa,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2018,Fotovoltaikoa,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2016,Fotovoltaikoa,,,Lantarón,W_PER_CAPITA,Lantarón,174.8
2010,Fotovoltaikoa,,,Lantarón,W_PER_CAPITA,Lantarón,154.8
2013,Fotovoltaikoa,,,Lantarón,W_PER_CAPITA,Lantarón,171.8
2020,Fotovoltaikoa,,,Lantarón,W_PER_CAPITA,Lantarón,441.2
2019,Fotovoltaikoa,,,Lantarón,W_PER_CAPITA,Lantarón,183.6
2023,Fotovoltaikoa,,,Lantarón,W_PER_CAPITA,Lantarón,508.9
2017,Fotovoltaikoa,,,Lantarón,W_PER_CAPITA,Lantarón,174.6
2022,Fotovoltaikoa,,,Lantarón,W_PER_CAPITA,Lantarón,427.0
2012,Fotovoltaikoa,,,Lantarón,W_PER_CAPITA,Lantarón,170.6
2021,Fotovoltaikoa,,,Lantarón,W_PER_CAPITA,Lantarón,433.1
2014,Fotovoltaikoa,,,Lantarón,W_PER_CAPITA,Lantarón,177.9
2015,Fotovoltaikoa,,,Lantarón,W_PER_CAPITA,Lantarón,179.4
2018,Fotovoltaikoa,,,Lantarón,W_PER_CAPITA,Lantarón,184.2
2011,Fotovoltaikoa,,,Lantarón,W_PER_CAPITA,Lantarón,172.5
2023,Fotovoltaikoa,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,270.2
2014,Fotovoltaikoa,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,191.5
2015,Fotovoltaikoa,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,192.1
2013,Fotovoltaikoa,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,192.8
2017,Fotovoltaikoa,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,191.7
2010,Fotovoltaikoa,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,163.2
2021,Fotovoltaikoa,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,237.6
2018,Fotovoltaikoa,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,234.9
2019,Fotovoltaikoa,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,235.7
2012,Fotovoltaikoa,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,198.8
2020,Fotovoltaikoa,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,239.5
2016,Fotovoltaikoa,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,190.2
2022,Fotovoltaikoa,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,239.5
2011,Fotovoltaikoa,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,169.2
2012,Fotovoltaikoa,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,0.0
2023,Fotovoltaikoa,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,119.0
2018,Fotovoltaikoa,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,10.3
2014,Fotovoltaikoa,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,10.2
2010,Fotovoltaikoa,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,0.0
2021,Fotovoltaikoa,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,69.8
2011,Fotovoltaikoa,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,0.0
2013,Fotovoltaikoa,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,10.3
2022,Fotovoltaikoa,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,69.3
2020,Fotovoltaikoa,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,10.8
2015,Fotovoltaikoa,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,10.3
2016,Fotovoltaikoa,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,10.4
2017,Fotovoltaikoa,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,10.3
2019,Fotovoltaikoa,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,10.3
2023,Fotovoltaikoa,,,Larraul,W_PER_CAPITA,Larraul,16.0
2018,Fotovoltaikoa,,,Larraul,W_PER_CAPITA,Larraul,0.0
2019,Fotovoltaikoa,,,Larraul,W_PER_CAPITA,Larraul,0.0
2016,Fotovoltaikoa,,,Larraul,W_PER_CAPITA,Larraul,0.0
2015,Fotovoltaikoa,,,Larraul,W_PER_CAPITA,Larraul,0.0
2010,Fotovoltaikoa,,,Larraul,W_PER_CAPITA,Larraul,0.0
2017,Fotovoltaikoa,,,Larraul,W_PER_CAPITA,Larraul,0.0
2021,Fotovoltaikoa,,,Larraul,W_PER_CAPITA,Larraul,0.0
2022,Fotovoltaikoa,,,Larraul,W_PER_CAPITA,Larraul,0.0
2012,Fotovoltaikoa,,,Larraul,W_PER_CAPITA,Larraul,0.0
2011,Fotovoltaikoa,,,Larraul,W_PER_CAPITA,Larraul,0.0
2014,Fotovoltaikoa,,,Larraul,W_PER_CAPITA,Larraul,0.0
2020,Fotovoltaikoa,,,Larraul,W_PER_CAPITA,Larraul,0.0
2013,Fotovoltaikoa,,,Larraul,W_PER_CAPITA,Larraul,0.0
2017,Fotovoltaikoa,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,3.6
2023,Fotovoltaikoa,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,6.6
2016,Fotovoltaikoa,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,3.6
2019,Fotovoltaikoa,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,3.5
2020,Fotovoltaikoa,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,4.7
2018,Fotovoltaikoa,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,3.6
2015,Fotovoltaikoa,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,3.6
2010,Fotovoltaikoa,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,2.4
2021,Fotovoltaikoa,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,5.3
2014,Fotovoltaikoa,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,3.6
2011,Fotovoltaikoa,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,3.6
2012,Fotovoltaikoa,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,3.6
2013,Fotovoltaikoa,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,3.6
2022,Fotovoltaikoa,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,5.4
2019,Fotovoltaikoa,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,5.2
2018,Fotovoltaikoa,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,5.2
2011,Fotovoltaikoa,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,5.1
2016,Fotovoltaikoa,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,5.1
2020,Fotovoltaikoa,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,5.7
2017,Fotovoltaikoa,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,5.2
2010,Fotovoltaikoa,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,5.1
2012,Fotovoltaikoa,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,5.0
2015,Fotovoltaikoa,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,5.1
2021,Fotovoltaikoa,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,7.0
2023,Fotovoltaikoa,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,29.3
2013,Fotovoltaikoa,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,5.1
2022,Fotovoltaikoa,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,7.0
2014,Fotovoltaikoa,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,5.1
2023,Fotovoltaikoa,,,Laukiz,W_PER_CAPITA,Laukiz,100.1
2018,Fotovoltaikoa,,,Laukiz,W_PER_CAPITA,Laukiz,24.7
2011,Fotovoltaikoa,,,Laukiz,W_PER_CAPITA,Laukiz,25.1
2010,Fotovoltaikoa,,,Laukiz,W_PER_CAPITA,Laukiz,25.3
2019,Fotovoltaikoa,,,Laukiz,W_PER_CAPITA,Laukiz,30.7
2020,Fotovoltaikoa,,,Laukiz,W_PER_CAPITA,Laukiz,50.6
2022,Fotovoltaikoa,,,Laukiz,W_PER_CAPITA,Laukiz,61.2
2012,Fotovoltaikoa,,,Laukiz,W_PER_CAPITA,Laukiz,24.8
2014,Fotovoltaikoa,,,Laukiz,W_PER_CAPITA,Laukiz,25.1
2013,Fotovoltaikoa,,,Laukiz,W_PER_CAPITA,Laukiz,25.2
2016,Fotovoltaikoa,,,Laukiz,W_PER_CAPITA,Laukiz,24.9
2015,Fotovoltaikoa,,,Laukiz,W_PER_CAPITA,Laukiz,24.3
2021,Fotovoltaikoa,,,Laukiz,W_PER_CAPITA,Laukiz,61.1
2017,Fotovoltaikoa,,,Laukiz,W_PER_CAPITA,Laukiz,24.8
2019,Fotovoltaikoa,,,Lazkao,W_PER_CAPITA,Lazkao,6.6
2011,Fotovoltaikoa,,,Lazkao,W_PER_CAPITA,Lazkao,7.0
2018,Fotovoltaikoa,,,Lazkao,W_PER_CAPITA,Lazkao,6.7
2023,Fotovoltaikoa,,,Lazkao,W_PER_CAPITA,Lazkao,33.8
2022,Fotovoltaikoa,,,Lazkao,W_PER_CAPITA,Lazkao,10.1
2020,Fotovoltaikoa,,,Lazkao,W_PER_CAPITA,Lazkao,7.0
2010,Fotovoltaikoa,,,Lazkao,W_PER_CAPITA,Lazkao,7.0
2014,Fotovoltaikoa,,,Lazkao,W_PER_CAPITA,Lazkao,6.9
2012,Fotovoltaikoa,,,Lazkao,W_PER_CAPITA,Lazkao,6.9
2017,Fotovoltaikoa,,,Lazkao,W_PER_CAPITA,Lazkao,6.8
2021,Fotovoltaikoa,,,Lazkao,W_PER_CAPITA,Lazkao,9.5
2016,Fotovoltaikoa,,,Lazkao,W_PER_CAPITA,Lazkao,6.9
2015,Fotovoltaikoa,,,Lazkao,W_PER_CAPITA,Lazkao,6.9
2013,Fotovoltaikoa,,,Lazkao,W_PER_CAPITA,Lazkao,7.0
2019,Fotovoltaikoa,,,Leaburu,W_PER_CAPITA,Leaburu,0.0
2021,Fotovoltaikoa,,,Leaburu,W_PER_CAPITA,Leaburu,0.0
2023,Fotovoltaikoa,,,Leaburu,W_PER_CAPITA,Leaburu,313.7
2010,Fotovoltaikoa,,,Leaburu,W_PER_CAPITA,Leaburu,0.0
2017,Fotovoltaikoa,,,Leaburu,W_PER_CAPITA,Leaburu,0.0
2013,Fotovoltaikoa,,,Leaburu,W_PER_CAPITA,Leaburu,0.0
2011,Fotovoltaikoa,,,Leaburu,W_PER_CAPITA,Leaburu,0.0
2012,Fotovoltaikoa,,,Leaburu,W_PER_CAPITA,Leaburu,0.0
2020,Fotovoltaikoa,,,Leaburu,W_PER_CAPITA,Leaburu,0.0
2018,Fotovoltaikoa,,,Leaburu,W_PER_CAPITA,Leaburu,0.0
2016,Fotovoltaikoa,,,Leaburu,W_PER_CAPITA,Leaburu,0.0
2022,Fotovoltaikoa,,,Leaburu,W_PER_CAPITA,Leaburu,0.0
2015,Fotovoltaikoa,,,Leaburu,W_PER_CAPITA,Leaburu,0.0
2014,Fotovoltaikoa,,,Leaburu,W_PER_CAPITA,Leaburu,0.0
2015,Fotovoltaikoa,,,Legazpi,W_PER_CAPITA,Legazpi,8.2
2019,Fotovoltaikoa,,,Legazpi,W_PER_CAPITA,Legazpi,8.3
2011,Fotovoltaikoa,,,Legazpi,W_PER_CAPITA,Legazpi,8.0
2016,Fotovoltaikoa,,,Legazpi,W_PER_CAPITA,Legazpi,8.2
2012,Fotovoltaikoa,,,Legazpi,W_PER_CAPITA,Legazpi,8.0
2023,Fotovoltaikoa,,,Legazpi,W_PER_CAPITA,Legazpi,14.8
2014,Fotovoltaikoa,,,Legazpi,W_PER_CAPITA,Legazpi,8.3
2010,Fotovoltaikoa,,,Legazpi,W_PER_CAPITA,Legazpi,7.5
2021,Fotovoltaikoa,,,Legazpi,W_PER_CAPITA,Legazpi,8.4
2020,Fotovoltaikoa,,,Legazpi,W_PER_CAPITA,Legazpi,8.3
2017,Fotovoltaikoa,,,Legazpi,W_PER_CAPITA,Legazpi,8.3
2022,Fotovoltaikoa,,,Legazpi,W_PER_CAPITA,Legazpi,9.9
2018,Fotovoltaikoa,,,Legazpi,W_PER_CAPITA,Legazpi,8.3
2013,Fotovoltaikoa,,,Legazpi,W_PER_CAPITA,Legazpi,8.0
2021,Fotovoltaikoa,,,Legorreta,W_PER_CAPITA,Legorreta,1.4
2019,Fotovoltaikoa,,,Legorreta,W_PER_CAPITA,Legorreta,1.4
2014,Fotovoltaikoa,,,Legorreta,W_PER_CAPITA,Legorreta,1.3
2020,Fotovoltaikoa,,,Legorreta,W_PER_CAPITA,Legorreta,1.4
2012,Fotovoltaikoa,,,Legorreta,W_PER_CAPITA,Legorreta,1.4
2011,Fotovoltaikoa,,,Legorreta,W_PER_CAPITA,Legorreta,1.3
2010,Fotovoltaikoa,,,Legorreta,W_PER_CAPITA,Legorreta,1.3
2016,Fotovoltaikoa,,,Legorreta,W_PER_CAPITA,Legorreta,1.4
2023,Fotovoltaikoa,,,Legorreta,W_PER_CAPITA,Legorreta,150.2
2018,Fotovoltaikoa,,,Legorreta,W_PER_CAPITA,Legorreta,1.4
2013,Fotovoltaikoa,,,Legorreta,W_PER_CAPITA,Legorreta,1.4
2015,Fotovoltaikoa,,,Legorreta,W_PER_CAPITA,Legorreta,1.4
2017,Fotovoltaikoa,,,Legorreta,W_PER_CAPITA,Legorreta,1.4
2022,Fotovoltaikoa,,,Legorreta,W_PER_CAPITA,Legorreta,3.8
2016,Fotovoltaikoa,,,Legutio,W_PER_CAPITA,Legutio,452.8
2018,Fotovoltaikoa,,,Legutio,W_PER_CAPITA,Legutio,432.5
2017,Fotovoltaikoa,,,Legutio,W_PER_CAPITA,Legutio,436.9
2022,Fotovoltaikoa,,,Legutio,W_PER_CAPITA,Legutio,712.6
2011,Fotovoltaikoa,,,Legutio,W_PER_CAPITA,Legutio,437.7
2012,Fotovoltaikoa,,,Legutio,W_PER_CAPITA,Legutio,443.7
2014,Fotovoltaikoa,,,Legutio,W_PER_CAPITA,Legutio,454.0
2015,Fotovoltaikoa,,,Legutio,W_PER_CAPITA,Legutio,447.2
2019,Fotovoltaikoa,,,Legutio,W_PER_CAPITA,Legutio,495.3
2013,Fotovoltaikoa,,,Legutio,W_PER_CAPITA,Legutio,455.9
2010,Fotovoltaikoa,,,Legutio,W_PER_CAPITA,Legutio,438.9
2020,Fotovoltaikoa,,,Legutio,W_PER_CAPITA,Legutio,474.0
2023,Fotovoltaikoa,,,Legutio,W_PER_CAPITA,Legutio,850.5
2021,Fotovoltaikoa,,,Legutio,W_PER_CAPITA,Legutio,722.3
2012,Fotovoltaikoa,,,Leintz-Gatzaga,W_PER_CAPITA,Leintz-Gatzaga,25.6
2014,Fotovoltaikoa,,,Leintz-Gatzaga,W_PER_CAPITA,Leintz-Gatzaga,27.9
2023,Fotovoltaikoa,,,Leintz-Gatzaga,W_PER_CAPITA,Leintz-Gatzaga,87.1
2013,Fotovoltaikoa,,,Leintz-Gatzaga,W_PER_CAPITA,Leintz-Gatzaga,27.1
2010,Fotovoltaikoa,,,Leintz-Gatzaga,W_PER_CAPITA,Leintz-Gatzaga,26.0
2021,Fotovoltaikoa,,,Leintz-Gatzaga,W_PER_CAPITA,Leintz-Gatzaga,31.4
2019,Fotovoltaikoa,,,Leintz-Gatzaga,W_PER_CAPITA,Leintz-Gatzaga,29.5
2017,Fotovoltaikoa,,,Leintz-Gatzaga,W_PER_CAPITA,Leintz-Gatzaga,27.8
2020,Fotovoltaikoa,,,Leintz-Gatzaga,W_PER_CAPITA,Leintz-Gatzaga,30.5
2011,Fotovoltaikoa,,,Leintz-Gatzaga,W_PER_CAPITA,Leintz-Gatzaga,26.2
2015,Fotovoltaikoa,,,Leintz-Gatzaga,W_PER_CAPITA,Leintz-Gatzaga,28.2
2016,Fotovoltaikoa,,,Leintz-Gatzaga,W_PER_CAPITA,Leintz-Gatzaga,28.3
2022,Fotovoltaikoa,,,Leintz-Gatzaga,W_PER_CAPITA,Leintz-Gatzaga,33.0
2018,Fotovoltaikoa,,,Leintz-Gatzaga,W_PER_CAPITA,Leintz-Gatzaga,27.6
2010,Fotovoltaikoa,,,Leioa,W_PER_CAPITA,Leioa,5.2
2014,Fotovoltaikoa,,,Leioa,W_PER_CAPITA,Leioa,5.2
2018,Fotovoltaikoa,,,Leioa,W_PER_CAPITA,Leioa,5.2
2020,Fotovoltaikoa,,,Leioa,W_PER_CAPITA,Leioa,5.1
2017,Fotovoltaikoa,,,Leioa,W_PER_CAPITA,Leioa,5.2
2021,Fotovoltaikoa,,,Leioa,W_PER_CAPITA,Leioa,6.8
2019,Fotovoltaikoa,,,Leioa,W_PER_CAPITA,Leioa,5.1
2013,Fotovoltaikoa,,,Leioa,W_PER_CAPITA,Leioa,5.2
2011,Fotovoltaikoa,,,Leioa,W_PER_CAPITA,Leioa,5.2
2016,Fotovoltaikoa,,,Leioa,W_PER_CAPITA,Leioa,5.2
2015,Fotovoltaikoa,,,Leioa,W_PER_CAPITA,Leioa,5.1
2022,Fotovoltaikoa,,,Leioa,W_PER_CAPITA,Leioa,7.1
2012,Fotovoltaikoa,,,Leioa,W_PER_CAPITA,Leioa,5.2
2023,Fotovoltaikoa,,,Leioa,W_PER_CAPITA,Leioa,18.2
2023,Fotovoltaikoa,,,Lekeitio,W_PER_CAPITA,Lekeitio,8.0
2017,Fotovoltaikoa,,,Lekeitio,W_PER_CAPITA,Lekeitio,4.0
2021,Fotovoltaikoa,,,Lekeitio,W_PER_CAPITA,Lekeitio,5.6
2012,Fotovoltaikoa,,,Lekeitio,W_PER_CAPITA,Lekeitio,3.9
2015,Fotovoltaikoa,,,Lekeitio,W_PER_CAPITA,Lekeitio,4.0
2013,Fotovoltaikoa,,,Lekeitio,W_PER_CAPITA,Lekeitio,3.9
2010,Fotovoltaikoa,,,Lekeitio,W_PER_CAPITA,Lekeitio,3.9
2018,Fotovoltaikoa,,,Lekeitio,W_PER_CAPITA,Lekeitio,4.0
2022,Fotovoltaikoa,,,Lekeitio,W_PER_CAPITA,Lekeitio,5.6
2011,Fotovoltaikoa,,,Lekeitio,W_PER_CAPITA,Lekeitio,3.9
2016,Fotovoltaikoa,,,Lekeitio,W_PER_CAPITA,Lekeitio,4.0
2019,Fotovoltaikoa,,,Lekeitio,W_PER_CAPITA,Lekeitio,5.0
