Year,Sexo,Territorio,Comarca,Municipio,Units,GeoCode,Value
2014,F,,,Zumarraga,PER_100000_POP,ES20080,0
2015,F,,,Zumarraga,PER_100000_POP,ES20080,0
2016,F,,,Zumarraga,PER_100000_POP,ES20080,0
2017,F,,,Zumarraga,PER_100000_POP,ES20080,0
2018,F,,,Zumarraga,PER_100000_POP,ES20080,0
2019,F,,,Zumarraga,PER_100000_POP,ES20080,0
2020,F,,,Zumarraga,PER_100000_POP,ES20080,0
2021,F,,,Zumarraga,PER_100000_POP,ES20080,0
2022,F,,,Zumarraga,PER_100000_POP,ES20080,0
2010,,,,Zumarraga,PER_100000_POP,ES20080,0
2011,,,,Zumarraga,PER_100000_POP,ES20080,0
2012,,,,Zumarraga,PER_100000_POP,ES20080,0
2013,,,,Zumarraga,PER_100000_POP,ES20080,0
2014,,,,Zumarraga,PER_100000_POP,ES20080,0
2015,,,,Zumarraga,PER_100000_POP,ES20080,0
2016,,,,Zumarraga,PER_100000_POP,ES20080,0
2017,,,,Zumarraga,PER_100000_POP,ES20080,0
2018,,,,Zumarraga,PER_100000_POP,ES20080,0
2019,,,,Zumarraga,PER_100000_POP,ES20080,0
2020,,,,Zumarraga,PER_100000_POP,ES20080,0
2021,,,,Zumarraga,PER_100000_POP,ES20080,0
2022,,,,Zumarraga,PER_100000_POP,ES20080,0
2010,M,,,Zumaia,PER_100000_POP,ES20081,0
2011,M,,,Zumaia,PER_100000_POP,ES20081,0
2012,M,,,Zumaia,PER_100000_POP,ES20081,0
2013,M,,,Zumaia,PER_100000_POP,ES20081,0
2014,M,,,Zumaia,PER_100000_POP,ES20081,0
2015,M,,,Zumaia,PER_100000_POP,ES20081,0
2016,M,,,Zumaia,PER_100000_POP,ES20081,0
2017,M,,,Zumaia,PER_100000_POP,ES20081,0
2018,M,,,Zumaia,PER_100000_POP,ES20081,0
2019,M,,,Zumaia,PER_100000_POP,ES20081,0
2020,M,,,Zumaia,PER_100000_POP,ES20081,0
2021,M,,,Zumaia,PER_100000_POP,ES20081,0
2022,M,,,Zumaia,PER_100000_POP,ES20081,0
2010,F,,,Zumaia,PER_100000_POP,ES20081,0
2011,F,,,Zumaia,PER_100000_POP,ES20081,0
2012,F,,,Zumaia,PER_100000_POP,ES20081,0
2013,F,,,Zumaia,PER_100000_POP,ES20081,0
2014,F,,,Zumaia,PER_100000_POP,ES20081,0
2015,F,,,Zumaia,PER_100000_POP,ES20081,0
2016,F,,,Zumaia,PER_100000_POP,ES20081,0
2017,F,,,Zumaia,PER_100000_POP,ES20081,0
2018,F,,,Zumaia,PER_100000_POP,ES20081,0
2019,F,,,Zumaia,PER_100000_POP,ES20081,0
2020,F,,,Zumaia,PER_100000_POP,ES20081,0
2021,F,,,Zumaia,PER_100000_POP,ES20081,0
2022,F,,,Zumaia,PER_100000_POP,ES20081,0
2010,,,,Zumaia,PER_100000_POP,ES20081,0
2011,,,,Zumaia,PER_100000_POP,ES20081,0
2012,,,,Zumaia,PER_100000_POP,ES20081,0
2013,,,,Zumaia,PER_100000_POP,ES20081,0
2014,,,,Zumaia,PER_100000_POP,ES20081,0
2015,,,,Zumaia,PER_100000_POP,ES20081,0
2016,,,,Zumaia,PER_100000_POP,ES20081,0
2017,,,,Zumaia,PER_100000_POP,ES20081,0
2018,,,,Zumaia,PER_100000_POP,ES20081,0
2019,,,,Zumaia,PER_100000_POP,ES20081,0
2020,,,,Zumaia,PER_100000_POP,ES20081,0
2021,,,,Zumaia,PER_100000_POP,ES20081,0
2022,,,,Zumaia,PER_100000_POP,ES20081,0
2010,M,,,Mendaro,PER_100000_POP,ES20901,0
2011,M,,,Mendaro,PER_100000_POP,ES20901,0
2012,M,,,Mendaro,PER_100000_POP,ES20901,0
2013,M,,,Mendaro,PER_100000_POP,ES20901,0
2014,M,,,Mendaro,PER_100000_POP,ES20901,0
2015,M,,,Mendaro,PER_100000_POP,ES20901,0
2016,M,,,Mendaro,PER_100000_POP,ES20901,0
2017,M,,,Mendaro,PER_100000_POP,ES20901,0
2018,M,,,Mendaro,PER_100000_POP,ES20901,0
2019,M,,,Mendaro,PER_100000_POP,ES20901,0
2020,M,,,Mendaro,PER_100000_POP,ES20901,0
2021,M,,,Mendaro,PER_100000_POP,ES20901,0
2022,M,,,Mendaro,PER_100000_POP,ES20901,0
2010,F,,,Mendaro,PER_100000_POP,ES20901,0
2011,F,,,Mendaro,PER_100000_POP,ES20901,0
2012,F,,,Mendaro,PER_100000_POP,ES20901,0
2013,F,,,Mendaro,PER_100000_POP,ES20901,0
2014,F,,,Mendaro,PER_100000_POP,ES20901,0
2015,F,,,Mendaro,PER_100000_POP,ES20901,0
2016,F,,,Mendaro,PER_100000_POP,ES20901,0
2017,F,,,Mendaro,PER_100000_POP,ES20901,0
2018,F,,,Mendaro,PER_100000_POP,ES20901,0
2019,F,,,Mendaro,PER_100000_POP,ES20901,0
2020,F,,,Mendaro,PER_100000_POP,ES20901,0
2021,F,,,Mendaro,PER_100000_POP,ES20901,0
2022,F,,,Mendaro,PER_100000_POP,ES20901,0
2010,,,,Mendaro,PER_100000_POP,ES20901,0
2011,,,,Mendaro,PER_100000_POP,ES20901,0
2012,,,,Mendaro,PER_100000_POP,ES20901,0
2013,,,,Mendaro,PER_100000_POP,ES20901,0
2014,,,,Mendaro,PER_100000_POP,ES20901,0
2015,,,,Mendaro,PER_100000_POP,ES20901,0
2016,,,,Mendaro,PER_100000_POP,ES20901,0
2017,,,,Mendaro,PER_100000_POP,ES20901,0
2018,,,,Mendaro,PER_100000_POP,ES20901,0
2019,,,,Mendaro,PER_100000_POP,ES20901,0
2020,,,,Mendaro,PER_100000_POP,ES20901,0
2021,,,,Mendaro,PER_100000_POP,ES20901,0
2022,,,,Mendaro,PER_100000_POP,ES20901,0
2010,M,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2011,M,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2012,M,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2013,M,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2014,M,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2015,M,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2016,M,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2017,M,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2018,M,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2019,M,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2020,M,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2021,M,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2022,M,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2010,F,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2011,F,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2012,F,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2013,F,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2014,F,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2015,F,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2016,F,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2017,F,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2018,F,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2019,F,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2020,F,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2021,F,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2022,F,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2010,,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2011,,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2012,,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2013,,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2014,,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2015,,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2016,,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2017,,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2018,,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2019,,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2020,,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2021,,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2022,,,,Lasarte-Oria,PER_100000_POP,ES20902,0
2010,M,,,Astigarraga,PER_100000_POP,ES20903,0
2011,M,,,Astigarraga,PER_100000_POP,ES20903,0
2012,M,,,Astigarraga,PER_100000_POP,ES20903,0
2013,M,,,Astigarraga,PER_100000_POP,ES20903,0
2014,M,,,Astigarraga,PER_100000_POP,ES20903,0
2015,M,,,Astigarraga,PER_100000_POP,ES20903,0
2016,M,,,Astigarraga,PER_100000_POP,ES20903,0
2017,M,,,Astigarraga,PER_100000_POP,ES20903,0
2018,M,,,Astigarraga,PER_100000_POP,ES20903,0
2019,M,,,Astigarraga,PER_100000_POP,ES20903,0
2020,M,,,Astigarraga,PER_100000_POP,ES20903,0
2021,M,,,Astigarraga,PER_100000_POP,ES20903,0
2022,M,,,Astigarraga,PER_100000_POP,ES20903,0
2010,F,,,Astigarraga,PER_100000_POP,ES20903,0
2011,F,,,Astigarraga,PER_100000_POP,ES20903,0
2012,F,,,Astigarraga,PER_100000_POP,ES20903,0
2013,F,,,Astigarraga,PER_100000_POP,ES20903,0
2014,F,,,Astigarraga,PER_100000_POP,ES20903,0
2015,F,,,Astigarraga,PER_100000_POP,ES20903,0
2016,F,,,Astigarraga,PER_100000_POP,ES20903,0
2017,F,,,Astigarraga,PER_100000_POP,ES20903,0
2018,F,,,Astigarraga,PER_100000_POP,ES20903,0
2019,F,,,Astigarraga,PER_100000_POP,ES20903,0
2020,F,,,Astigarraga,PER_100000_POP,ES20903,0
2021,F,,,Astigarraga,PER_100000_POP,ES20903,0
2022,F,,,Astigarraga,PER_100000_POP,ES20903,0
2010,,,,Astigarraga,PER_100000_POP,ES20903,0
2011,,,,Astigarraga,PER_100000_POP,ES20903,0
2012,,,,Astigarraga,PER_100000_POP,ES20903,0
2013,,,,Astigarraga,PER_100000_POP,ES20903,0
2014,,,,Astigarraga,PER_100000_POP,ES20903,0
2015,,,,Astigarraga,PER_100000_POP,ES20903,0
2016,,,,Astigarraga,PER_100000_POP,ES20903,0
2017,,,,Astigarraga,PER_100000_POP,ES20903,0
2018,,,,Astigarraga,PER_100000_POP,ES20903,0
2019,,,,Astigarraga,PER_100000_POP,ES20903,0
2020,,,,Astigarraga,PER_100000_POP,ES20903,0
2021,,,,Astigarraga,PER_100000_POP,ES20903,0
2022,,,,Astigarraga,PER_100000_POP,ES20903,0
2010,M,,,Baliarrain,PER_100000_POP,ES20904,0
2011,M,,,Baliarrain,PER_100000_POP,ES20904,0
2012,M,,,Baliarrain,PER_100000_POP,ES20904,0
2013,M,,,Baliarrain,PER_100000_POP,ES20904,0
2014,M,,,Baliarrain,PER_100000_POP,ES20904,0
2015,M,,,Baliarrain,PER_100000_POP,ES20904,0
2016,M,,,Baliarrain,PER_100000_POP,ES20904,0
2017,M,,,Baliarrain,PER_100000_POP,ES20904,0
2018,M,,,Baliarrain,PER_100000_POP,ES20904,0
2019,M,,,Baliarrain,PER_100000_POP,ES20904,0
2020,M,,,Baliarrain,PER_100000_POP,ES20904,0
2021,M,,,Baliarrain,PER_100000_POP,ES20904,0
2022,M,,,Baliarrain,PER_100000_POP,ES20904,0
2010,F,,,Baliarrain,PER_100000_POP,ES20904,0
2011,F,,,Baliarrain,PER_100000_POP,ES20904,0
2012,F,,,Baliarrain,PER_100000_POP,ES20904,0
2013,F,,,Baliarrain,PER_100000_POP,ES20904,0
2014,F,,,Baliarrain,PER_100000_POP,ES20904,0
2015,F,,,Baliarrain,PER_100000_POP,ES20904,0
2016,F,,,Baliarrain,PER_100000_POP,ES20904,0
2017,F,,,Baliarrain,PER_100000_POP,ES20904,0
2018,F,,,Baliarrain,PER_100000_POP,ES20904,0
2019,F,,,Baliarrain,PER_100000_POP,ES20904,0
2020,F,,,Baliarrain,PER_100000_POP,ES20904,0
2021,F,,,Baliarrain,PER_100000_POP,ES20904,0
2022,F,,,Baliarrain,PER_100000_POP,ES20904,0
2010,,,,Baliarrain,PER_100000_POP,ES20904,0
2011,,,,Baliarrain,PER_100000_POP,ES20904,0
2012,,,,Baliarrain,PER_100000_POP,ES20904,0
2013,,,,Baliarrain,PER_100000_POP,ES20904,0
2014,,,,Baliarrain,PER_100000_POP,ES20904,0
2015,,,,Baliarrain,PER_100000_POP,ES20904,0
2016,,,,Baliarrain,PER_100000_POP,ES20904,0
2017,,,,Baliarrain,PER_100000_POP,ES20904,0
2018,,,,Baliarrain,PER_100000_POP,ES20904,0
2019,,,,Baliarrain,PER_100000_POP,ES20904,0
2020,,,,Baliarrain,PER_100000_POP,ES20904,0
2021,,,,Baliarrain,PER_100000_POP,ES20904,0
2022,,,,Baliarrain,PER_100000_POP,ES20904,0
2010,M,,,Orendain,PER_100000_POP,ES20905,0
2011,M,,,Orendain,PER_100000_POP,ES20905,0
2012,M,,,Orendain,PER_100000_POP,ES20905,0
2013,M,,,Orendain,PER_100000_POP,ES20905,0
2014,M,,,Orendain,PER_100000_POP,ES20905,0
2015,M,,,Orendain,PER_100000_POP,ES20905,0
2016,M,,,Orendain,PER_100000_POP,ES20905,0
2017,M,,,Orendain,PER_100000_POP,ES20905,0
2018,M,,,Orendain,PER_100000_POP,ES20905,0
2019,M,,,Orendain,PER_100000_POP,ES20905,0
2020,M,,,Orendain,PER_100000_POP,ES20905,0
2021,M,,,Orendain,PER_100000_POP,ES20905,0
2022,M,,,Orendain,PER_100000_POP,ES20905,0
2010,F,,,Orendain,PER_100000_POP,ES20905,0
2011,F,,,Orendain,PER_100000_POP,ES20905,0
2012,F,,,Orendain,PER_100000_POP,ES20905,0
2013,F,,,Orendain,PER_100000_POP,ES20905,0
2014,F,,,Orendain,PER_100000_POP,ES20905,0
2015,F,,,Orendain,PER_100000_POP,ES20905,0
2016,F,,,Orendain,PER_100000_POP,ES20905,0
2017,F,,,Orendain,PER_100000_POP,ES20905,0
2018,F,,,Orendain,PER_100000_POP,ES20905,0
2019,F,,,Orendain,PER_100000_POP,ES20905,0
2020,F,,,Orendain,PER_100000_POP,ES20905,0
2021,F,,,Orendain,PER_100000_POP,ES20905,0
2022,F,,,Orendain,PER_100000_POP,ES20905,0
2010,,,,Orendain,PER_100000_POP,ES20905,0
2011,,,,Orendain,PER_100000_POP,ES20905,0
2012,,,,Orendain,PER_100000_POP,ES20905,0
2013,,,,Orendain,PER_100000_POP,ES20905,0
2014,,,,Orendain,PER_100000_POP,ES20905,0
2015,,,,Orendain,PER_100000_POP,ES20905,0
2016,,,,Orendain,PER_100000_POP,ES20905,0
2017,,,,Orendain,PER_100000_POP,ES20905,0
2018,,,,Orendain,PER_100000_POP,ES20905,0
2019,,,,Orendain,PER_100000_POP,ES20905,0
2020,,,,Orendain,PER_100000_POP,ES20905,0
2021,,,,Orendain,PER_100000_POP,ES20905,0
2022,,,,Orendain,PER_100000_POP,ES20905,0
2010,M,,,Altzaga,PER_100000_POP,ES20906,0
2011,M,,,Altzaga,PER_100000_POP,ES20906,0
2012,M,,,Altzaga,PER_100000_POP,ES20906,0
2013,M,,,Altzaga,PER_100000_POP,ES20906,0
2014,M,,,Altzaga,PER_100000_POP,ES20906,0
2015,M,,,Altzaga,PER_100000_POP,ES20906,0
2016,M,,,Altzaga,PER_100000_POP,ES20906,0
2017,M,,,Altzaga,PER_100000_POP,ES20906,0
2018,M,,,Altzaga,PER_100000_POP,ES20906,0
2019,M,,,Altzaga,PER_100000_POP,ES20906,0
2020,M,,,Altzaga,PER_100000_POP,ES20906,0
2021,M,,,Altzaga,PER_100000_POP,ES20906,0
2022,M,,,Altzaga,PER_100000_POP,ES20906,0
2010,F,,,Altzaga,PER_100000_POP,ES20906,0
2011,F,,,Altzaga,PER_100000_POP,ES20906,0
2012,F,,,Altzaga,PER_100000_POP,ES20906,0
2013,F,,,Altzaga,PER_100000_POP,ES20906,0
2014,F,,,Altzaga,PER_100000_POP,ES20906,0
2015,F,,,Altzaga,PER_100000_POP,ES20906,0
2016,F,,,Altzaga,PER_100000_POP,ES20906,0
2017,F,,,Altzaga,PER_100000_POP,ES20906,0
2018,F,,,Altzaga,PER_100000_POP,ES20906,0
2019,F,,,Altzaga,PER_100000_POP,ES20906,0
2020,F,,,Altzaga,PER_100000_POP,ES20906,0
2021,F,,,Altzaga,PER_100000_POP,ES20906,0
2022,F,,,Altzaga,PER_100000_POP,ES20906,0
2010,,,,Altzaga,PER_100000_POP,ES20906,0
2011,,,,Altzaga,PER_100000_POP,ES20906,0
2012,,,,Altzaga,PER_100000_POP,ES20906,0
2013,,,,Altzaga,PER_100000_POP,ES20906,0
2014,,,,Altzaga,PER_100000_POP,ES20906,0
2015,,,,Altzaga,PER_100000_POP,ES20906,0
2016,,,,Altzaga,PER_100000_POP,ES20906,0
2017,,,,Altzaga,PER_100000_POP,ES20906,0
2018,,,,Altzaga,PER_100000_POP,ES20906,0
2019,,,,Altzaga,PER_100000_POP,ES20906,0
2020,,,,Altzaga,PER_100000_POP,ES20906,0
2021,,,,Altzaga,PER_100000_POP,ES20906,0
2022,,,,Altzaga,PER_100000_POP,ES20906,0
2010,M,,,Gaztelu,PER_100000_POP,ES20907,0
2011,M,,,Gaztelu,PER_100000_POP,ES20907,0
2012,M,,,Gaztelu,PER_100000_POP,ES20907,0
2013,M,,,Gaztelu,PER_100000_POP,ES20907,0
2014,M,,,Gaztelu,PER_100000_POP,ES20907,0
2015,M,,,Gaztelu,PER_100000_POP,ES20907,0
2016,M,,,Gaztelu,PER_100000_POP,ES20907,0
2017,M,,,Gaztelu,PER_100000_POP,ES20907,0
2018,M,,,Gaztelu,PER_100000_POP,ES20907,0
2019,M,,,Gaztelu,PER_100000_POP,ES20907,0
2020,M,,,Gaztelu,PER_100000_POP,ES20907,0
2021,M,,,Gaztelu,PER_100000_POP,ES20907,0
2022,M,,,Gaztelu,PER_100000_POP,ES20907,0
2010,F,,,Gaztelu,PER_100000_POP,ES20907,0
2011,F,,,Gaztelu,PER_100000_POP,ES20907,0
2012,F,,,Gaztelu,PER_100000_POP,ES20907,0
2013,F,,,Gaztelu,PER_100000_POP,ES20907,0
2014,F,,,Gaztelu,PER_100000_POP,ES20907,0
2015,F,,,Gaztelu,PER_100000_POP,ES20907,0
2016,F,,,Gaztelu,PER_100000_POP,ES20907,0
2017,F,,,Gaztelu,PER_100000_POP,ES20907,0
2018,F,,,Gaztelu,PER_100000_POP,ES20907,0
2019,F,,,Gaztelu,PER_100000_POP,ES20907,0
2020,F,,,Gaztelu,PER_100000_POP,ES20907,0
2021,F,,,Gaztelu,PER_100000_POP,ES20907,0
2022,F,,,Gaztelu,PER_100000_POP,ES20907,0
2010,,,,Gaztelu,PER_100000_POP,ES20907,0
2011,,,,Gaztelu,PER_100000_POP,ES20907,0
2012,,,,Gaztelu,PER_100000_POP,ES20907,0
2013,,,,Gaztelu,PER_100000_POP,ES20907,0
2014,,,,Gaztelu,PER_100000_POP,ES20907,0
2015,,,,Gaztelu,PER_100000_POP,ES20907,0
2016,,,,Gaztelu,PER_100000_POP,ES20907,0
2017,,,,Gaztelu,PER_100000_POP,ES20907,0
2018,,,,Gaztelu,PER_100000_POP,ES20907,0
2019,,,,Gaztelu,PER_100000_POP,ES20907,0
2020,,,,Gaztelu,PER_100000_POP,ES20907,0
2021,,,,Gaztelu,PER_100000_POP,ES20907,0
2022,,,,Gaztelu,PER_100000_POP,ES20907,0
2010,M,Bizkaia,,,PER_100000_POP,ES213,0.36
2011,M,Bizkaia,,,PER_100000_POP,ES213,0.18
2012,M,Bizkaia,,,PER_100000_POP,ES213,0
2013,M,Bizkaia,,,PER_100000_POP,ES213,0.18
2014,M,Bizkaia,,,PER_100000_POP,ES213,0
2015,M,Bizkaia,,,PER_100000_POP,ES213,0.36
2016,M,Bizkaia,,,PER_100000_POP,ES213,0.36
2017,M,Bizkaia,,,PER_100000_POP,ES213,0.55
2018,M,Bizkaia,,,PER_100000_POP,ES213,0.36
2019,M,Bizkaia,,,PER_100000_POP,ES213,0
2020,M,Bizkaia,,,PER_100000_POP,ES213,0.18
2021,M,Bizkaia,,,PER_100000_POP,ES213,0
2022,M,Bizkaia,,,PER_100000_POP,ES213,0.36
2010,F,Bizkaia,,,PER_100000_POP,ES213,0.17
2011,F,Bizkaia,,,PER_100000_POP,ES213,0.34
2012,F,Bizkaia,,,PER_100000_POP,ES213,0
2013,F,Bizkaia,,,PER_100000_POP,ES213,0
2014,F,Bizkaia,,,PER_100000_POP,ES213,0
2015,F,Bizkaia,,,PER_100000_POP,ES213,0
2016,F,Bizkaia,,,PER_100000_POP,ES213,0
2017,F,Bizkaia,,,PER_100000_POP,ES213,0.17
2018,F,Bizkaia,,,PER_100000_POP,ES213,0.17
2019,F,Bizkaia,,,PER_100000_POP,ES213,0.17
2020,F,Bizkaia,,,PER_100000_POP,ES213,0
2021,F,Bizkaia,,,PER_100000_POP,ES213,0
2022,F,Bizkaia,,,PER_100000_POP,ES213,0.17
2010,,Bizkaia,,,PER_100000_POP,ES213,0.26
2011,,Bizkaia,,,PER_100000_POP,ES213,0.26
2012,,Bizkaia,,,PER_100000_POP,ES213,0
2013,,Bizkaia,,,PER_100000_POP,ES213,0.09
2014,,Bizkaia,,,PER_100000_POP,ES213,0
2015,,Bizkaia,,,PER_100000_POP,ES213,0.18
2016,,Bizkaia,,,PER_100000_POP,ES213,0.18
2017,,Bizkaia,,,PER_100000_POP,ES213,0.35
2018,,Bizkaia,,,PER_100000_POP,ES213,0.26
2019,,Bizkaia,,,PER_100000_POP,ES213,0.09
2020,,Bizkaia,,,PER_100000_POP,ES213,0.09
2021,,Bizkaia,,,PER_100000_POP,ES213,0
2022,,Bizkaia,,,PER_100000_POP,ES213,0.26
2010,M,,,Abadiño,PER_100000_POP,ES48001,0
2011,M,,,Abadiño,PER_100000_POP,ES48001,0
2012,M,,,Abadiño,PER_100000_POP,ES48001,0
2013,M,,,Abadiño,PER_100000_POP,ES48001,0
2014,M,,,Abadiño,PER_100000_POP,ES48001,0
2015,M,,,Abadiño,PER_100000_POP,ES48001,0
2016,M,,,Abadiño,PER_100000_POP,ES48001,0
2017,M,,,Abadiño,PER_100000_POP,ES48001,0
2018,M,,,Abadiño,PER_100000_POP,ES48001,0
2019,M,,,Abadiño,PER_100000_POP,ES48001,0
2020,M,,,Abadiño,PER_100000_POP,ES48001,0
2021,M,,,Abadiño,PER_100000_POP,ES48001,0
2022,M,,,Abadiño,PER_100000_POP,ES48001,0
2010,F,,,Abadiño,PER_100000_POP,ES48001,0
2011,F,,,Abadiño,PER_100000_POP,ES48001,0
2012,F,,,Abadiño,PER_100000_POP,ES48001,0
2013,F,,,Abadiño,PER_100000_POP,ES48001,0
2014,F,,,Abadiño,PER_100000_POP,ES48001,0
2015,F,,,Abadiño,PER_100000_POP,ES48001,0
2016,F,,,Abadiño,PER_100000_POP,ES48001,0
2017,F,,,Abadiño,PER_100000_POP,ES48001,0
2018,F,,,Abadiño,PER_100000_POP,ES48001,0
2019,F,,,Abadiño,PER_100000_POP,ES48001,0
2020,F,,,Abadiño,PER_100000_POP,ES48001,0
2021,F,,,Abadiño,PER_100000_POP,ES48001,0
2022,F,,,Abadiño,PER_100000_POP,ES48001,0
2010,,,,Abadiño,PER_100000_POP,ES48001,0
2011,,,,Abadiño,PER_100000_POP,ES48001,0
2012,,,,Abadiño,PER_100000_POP,ES48001,0
2013,,,,Abadiño,PER_100000_POP,ES48001,0
2014,,,,Abadiño,PER_100000_POP,ES48001,0
2015,,,,Abadiño,PER_100000_POP,ES48001,0
2016,,,,Abadiño,PER_100000_POP,ES48001,0
2017,,,,Abadiño,PER_100000_POP,ES48001,0
2018,,,,Abadiño,PER_100000_POP,ES48001,0
2019,,,,Abadiño,PER_100000_POP,ES48001,0
2020,,,,Abadiño,PER_100000_POP,ES48001,0
2021,,,,Abadiño,PER_100000_POP,ES48001,0
2022,,,,Abadiño,PER_100000_POP,ES48001,0
2010,M,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2011,M,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2012,M,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2013,M,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2014,M,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2015,M,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2016,M,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2017,M,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2018,M,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2019,M,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2020,M,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2021,M,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2022,M,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2010,F,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2011,F,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2012,F,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2013,F,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2014,F,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2015,F,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2016,F,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2017,F,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2018,F,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2019,F,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2020,F,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2021,F,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2022,F,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2010,,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2011,,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2012,,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2013,,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2014,,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2015,,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2016,,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2017,,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2018,,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2019,,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2020,,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2021,,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2022,,,,Abanto y Ciérvana-Abanto Zierbena,PER_100000_POP,ES48002,0
2010,M,,,Amorebieta-Etxano,PER_100000_POP,ES48003,0
2011,M,,,Amorebieta-Etxano,PER_100000_POP,ES48003,0
2012,M,,,Amorebieta-Etxano,PER_100000_POP,ES48003,0
