Year,Series,Sexo,Renta,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0101,,EUR,ES0101,19700
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0101,,EUR,ES0101,21328
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0104,,EUR,ES0104,16931
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0104,,EUR,ES0104,18457
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0104,,EUR,ES0104,16902
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0104,,EUR,ES0104,15873
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0104,,EUR,ES0104,17501
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0104,,EUR,ES0104,17539
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0104,,EUR,ES0104,17861
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0104,,EUR,ES0104,15399
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0104,,EUR,ES0104,17131
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0104,,EUR,ES0104,16129
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0104,,EUR,ES0104,16449
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0106,,EUR,ES0106,21043
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0106,,EUR,ES0106,21941
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0106,,EUR,ES0106,21988
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0106,,EUR,ES0106,23127
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0106,,EUR,ES0106,22733
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0106,,EUR,ES0106,21356
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0106,,EUR,ES0106,21030
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0106,,EUR,ES0106,21518
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0106,,EUR,ES0106,20951
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0106,,EUR,ES0106,20925
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0106,,EUR,ES0106,20867
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0102,,EUR,ES0102,20578
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0102,,EUR,ES0102,21589
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0102,,EUR,ES0102,21553
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0102,,EUR,ES0102,20147
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0102,,EUR,ES0102,21216
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0102,,EUR,ES0102,20293
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0102,,EUR,ES0102,22398
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0102,,EUR,ES0102,22297
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0102,,EUR,ES0102,21146
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0102,,EUR,ES0102,20530
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0102,,EUR,ES0102,21801
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0103,,EUR,ES0103,18192
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0103,,EUR,ES0103,20024
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0103,,EUR,ES0103,19050
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0103,,EUR,ES0103,18915
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0103,,EUR,ES0103,22625
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0103,,EUR,ES0103,20165
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0103,,EUR,ES0103,26787
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0103,,EUR,ES0103,18230
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0103,,EUR,ES0103,18501
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0103,,EUR,ES0103,19031
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0103,,EUR,ES0103,18964
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4801,,EUR,ES4801,20419
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4801,,EUR,ES4801,20389
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4801,,EUR,ES4801,20964
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4801,,EUR,ES4801,19734
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4801,,EUR,ES4801,21772
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4801,,EUR,ES4801,20726
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4801,,EUR,ES4801,20471
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4801,,EUR,ES4801,21490
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4801,,EUR,ES4801,21096
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4801,,EUR,ES4801,21958
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4801,,EUR,ES4801,19899
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2001,,EUR,ES2001,20126
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2001,,EUR,ES2001,22082
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2001,,EUR,ES2001,20518
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2001,,EUR,ES2001,20229
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2001,,EUR,ES2001,19972
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2001,,EUR,ES2001,18550
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2001,,EUR,ES2001,18143
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2001,,EUR,ES2001,21108
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2001,,EUR,ES2001,19196
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2001,,EUR,ES2001,21302
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2001,,EUR,ES2001,19463
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4802,,EUR,ES4802,22431
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4802,,EUR,ES4802,21557
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4802,,EUR,ES4802,20152
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4802,,EUR,ES4802,21389
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4802,,EUR,ES4802,21449
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4802,,EUR,ES4802,22248
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4802,,EUR,ES4802,20837
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4802,,EUR,ES4802,20462
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4802,,EUR,ES4802,20017
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4802,,EUR,ES4802,20520
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4802,,EUR,ES4802,22916
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2002,,EUR,ES2002,24199
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2002,,EUR,ES2002,23832
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2002,,EUR,ES2002,23976
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2002,,EUR,ES2002,23840
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2002,,EUR,ES2002,23625
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2002,,EUR,ES2002,20285
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2002,,EUR,ES2002,21308
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2002,,EUR,ES2002,21759
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2002,,EUR,ES2002,20365
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2002,,EUR,ES2002,23746
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2002,,EUR,ES2002,21300
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2003,,EUR,ES2003,24948
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2003,,EUR,ES2003,24672
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2003,,EUR,ES2003,20492
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2003,,EUR,ES2003,20262
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2003,,EUR,ES2003,22341
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2003,,EUR,ES2003,24205
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2003,,EUR,ES2003,24066
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2003,,EUR,ES2003,24283
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2003,,EUR,ES2003,21774
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2003,,EUR,ES2003,22950
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2003,,EUR,ES2003,21780
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2004,,EUR,ES2004,20468
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2004,,EUR,ES2004,23852
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2004,,EUR,ES2004,22197
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2004,,EUR,ES2004,22585
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2004,,EUR,ES2004,22878
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2004,,EUR,ES2004,23477
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2004,,EUR,ES2004,21290
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2004,,EUR,ES2004,20375
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2004,,EUR,ES2004,24081
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2004,,EUR,ES2004,21727
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2004,,EUR,ES2004,21843
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4803,,EUR,ES4803,21562
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4803,,EUR,ES4803,20891
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4803,,EUR,ES4803,21904
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4803,,EUR,ES4803,22489
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4803,,EUR,ES4803,21414
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4803,,EUR,ES4803,23655
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4803,,EUR,ES4803,21125
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4803,,EUR,ES4803,22813
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4803,,EUR,ES4803,23317
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4803,,EUR,ES4803,21015
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4803,,EUR,ES4803,23905
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4804,,EUR,ES4804,17885
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4804,,EUR,ES4804,18981
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4804,,EUR,ES4804,17645
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4804,,EUR,ES4804,18291
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4804,,EUR,ES4804,20632
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4804,,EUR,ES4804,18245
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4804,,EUR,ES4804,20098
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4804,,EUR,ES4804,18047
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4804,,EUR,ES4804,18697
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4804,,EUR,ES4804,19233
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4804,,EUR,ES4804,19970
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4805,,EUR,ES4805,19140
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4805,,EUR,ES4805,19666
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4805,,EUR,ES4805,19139
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4805,,EUR,ES4805,20377
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4805,,EUR,ES4805,21264
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4805,,EUR,ES4805,18960
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4805,,EUR,ES4805,21161
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4805,,EUR,ES4805,20986
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4805,,EUR,ES4805,19437
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4805,,EUR,ES4805,21763
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4805,,EUR,ES4805,19144
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2005,,EUR,ES2005,22473
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2005,,EUR,ES2005,25189
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2005,,EUR,ES2005,25397
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2005,,EUR,ES2005,25540
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2005,,EUR,ES2005,23532
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2005,,EUR,ES2005,25797
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2005,,EUR,ES2005,23096
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2005,,EUR,ES2005,22359
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2005,,EUR,ES2005,24780
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2005,,EUR,ES2005,24379
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2005,,EUR,ES2005,23352
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0105,,EUR,ES0105,24801
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0105,,EUR,ES0105,22661
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0105,,EUR,ES0105,22902
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0105,,EUR,ES0105,22700
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0105,,EUR,ES0105,24028
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0105,,EUR,ES0105,23206
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0105,,EUR,ES0105,23824
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0105,,EUR,ES0105,22742
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0105,,EUR,ES0105,23076
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0105,,EUR,ES0105,23993
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES0105,,EUR,ES0105,25344
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4806,,EUR,ES4806,18222
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4806,,EUR,ES4806,20209
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4806,,EUR,ES4806,20609
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4806,,EUR,ES4806,17860
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4806,,EUR,ES4806,20552
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4806,,EUR,ES4806,20675
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4806,,EUR,ES4806,18038
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4806,,EUR,ES4806,23154
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4806,,EUR,ES4806,18062
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4806,,EUR,ES4806,19180
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4806,,EUR,ES4806,18807
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4807,,EUR,ES4807,22334
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4807,,EUR,ES4807,24227
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4807,,EUR,ES4807,23337
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4807,,EUR,ES4807,25180
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4807,,EUR,ES4807,25836
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4807,,EUR,ES4807,23052
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4807,,EUR,ES4807,23398
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4807,,EUR,ES4807,25851
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4807,,EUR,ES4807,22797
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4807,,EUR,ES4807,22917
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES4807,,EUR,ES4807,24072
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2006,,EUR,ES2006,23664
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2006,,EUR,ES2006,23799
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2006,,EUR,ES2006,22005
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2006,,EUR,ES2006,23987
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2006,,EUR,ES2006,21636
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2006,,EUR,ES2006,21155
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2006,,EUR,ES2006,23106
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2006,,EUR,ES2006,22347
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2006,,EUR,ES2006,22904
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2006,,EUR,ES2006,22100
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2006,,EUR,ES2006,20955
2009,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2007,,EUR,ES2007,22933
2017,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2007,,EUR,ES2007,23202
2021,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2007,,EUR,ES2007,25166
2016,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2007,,EUR,ES2007,22351
2015,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2007,,EUR,ES2007,21910
2011,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2007,,EUR,ES2007,21730
2019,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2007,,EUR,ES2007,25103
2020,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2007,,EUR,ES2007,24650
2014,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2007,,EUR,ES2007,20839
2018,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2007,,EUR,ES2007,23944
2013,EU_INCOME_AVG,M,INCOME_LABOUR,,ES2007,,EUR,ES2007,20693
2020,EU_INCOME_AVG,M,INCOME_LABOUR,ES211,,,EUR,ES211,21647
2011,EU_INCOME_AVG,M,INCOME_LABOUR,ES211,,,EUR,ES211,21357
2017,EU_INCOME_AVG,M,INCOME_LABOUR,ES211,,,EUR,ES211,21049
2016,EU_INCOME_AVG,M,INCOME_LABOUR,ES211,,,EUR,ES211,20481
2015,EU_INCOME_AVG,M,INCOME_LABOUR,ES211,,,EUR,ES211,20466
2019,EU_INCOME_AVG,M,INCOME_LABOUR,ES211,,,EUR,ES211,22325
2013,EU_INCOME_AVG,M,INCOME_LABOUR,ES211,,,EUR,ES211,20192
2014,EU_INCOME_AVG,M,INCOME_LABOUR,ES211,,,EUR,ES211,20092
2021,EU_INCOME_AVG,M,INCOME_LABOUR,ES211,,,EUR,ES211,22300
2018,EU_INCOME_AVG,M,INCOME_LABOUR,ES211,,,EUR,ES211,21456
2009,EU_INCOME_AVG,M,INCOME_LABOUR,ES211,,,EUR,ES211,20991
2020,EU_INCOME_AVG,M,INCOME_LABOUR,ES213,,,EUR,ES213,22495
2014,EU_INCOME_AVG,M,INCOME_LABOUR,ES213,,,EUR,ES213,20068
2021,EU_INCOME_AVG,M,INCOME_LABOUR,ES213,,,EUR,ES213,23026
2009,EU_INCOME_AVG,M,INCOME_LABOUR,ES213,,,EUR,ES213,21223
2018,EU_INCOME_AVG,M,INCOME_LABOUR,ES213,,,EUR,ES213,21673
2017,EU_INCOME_AVG,M,INCOME_LABOUR,ES213,,,EUR,ES213,21517
2015,EU_INCOME_AVG,M,INCOME_LABOUR,ES213,,,EUR,ES213,20519
2013,EU_INCOME_AVG,M,INCOME_LABOUR,ES213,,,EUR,ES213,20176
2019,EU_INCOME_AVG,M,INCOME_LABOUR,ES213,,,EUR,ES213,22368
2016,EU_INCOME_AVG,M,INCOME_LABOUR,ES213,,,EUR,ES213,20630
2011,EU_INCOME_AVG,M,INCOME_LABOUR,ES213,,,EUR,ES213,20748
2014,EU_INCOME_AVG,M,INCOME_LABOUR,ES212,,,EUR,ES212,20406
2009,EU_INCOME_AVG,M,INCOME_LABOUR,ES212,,,EUR,ES212,22173
2021,EU_INCOME_AVG,M,INCOME_LABOUR,ES212,,,EUR,ES212,24199
2016,EU_INCOME_AVG,M,INCOME_LABOUR,ES212,,,EUR,ES212,22092
2018,EU_INCOME_AVG,M,INCOME_LABOUR,ES212,,,EUR,ES212,23178
2011,EU_INCOME_AVG,M,INCOME_LABOUR,ES212,,,EUR,ES212,21728
2013,EU_INCOME_AVG,M,INCOME_LABOUR,ES212,,,EUR,ES212,20517
2015,EU_INCOME_AVG,M,INCOME_LABOUR,ES212,,,EUR,ES212,21416
2020,EU_INCOME_AVG,M,INCOME_LABOUR,ES212,,,EUR,ES212,23666
2019,EU_INCOME_AVG,M,INCOME_LABOUR,ES212,,,EUR,ES212,23949
2017,EU_INCOME_AVG,M,INCOME_LABOUR,ES212,,,EUR,ES212,22819
2021,EU_INCOME_GAP,,INCOME_TOT,,,,PT,,34.2
2011,EU_INCOME_GAP,,INCOME_TOT,,,,PT,,42.5
2016,EU_INCOME_GAP,,INCOME_TOT,,,,PT,,39.3
2019,EU_INCOME_GAP,,INCOME_TOT,,,,PT,,36.5
2009,EU_INCOME_GAP,,INCOME_TOT,,,,PT,,43.9
2014,EU_INCOME_GAP,,INCOME_TOT,,,,PT,,39.8
2013,EU_INCOME_GAP,,INCOME_TOT,,,,PT,,40.5
2015,EU_INCOME_GAP,,INCOME_TOT,,,,PT,,39.7
2017,EU_INCOME_GAP,,INCOME_TOT,,,,PT,,39.4
2018,EU_INCOME_GAP,,INCOME_TOT,,,,PT,,39
2020,EU_INCOME_GAP,,INCOME_TOT,,,,PT,,35.6
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES48001,PT,ES48001,47.3
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES48001,PT,ES48001,49.1
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES48001,PT,ES48001,49.3
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES48001,PT,ES48001,38.1
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES48001,PT,ES48001,34.2
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES48001,PT,ES48001,47.6
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES48001,PT,ES48001,49.1
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES48001,PT,ES48001,49
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES48001,PT,ES48001,49.5
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES48001,PT,ES48001,45.6
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES48001,PT,ES48001,48.4
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES20001,PT,ES20001,50
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES20001,PT,ES20001,62.4
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES20001,PT,ES20001,68.3
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES20001,PT,ES20001,60.9
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES20001,PT,ES20001,60.1
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES20001,PT,ES20001,64.2
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES20001,PT,ES20001,63.2
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES20001,PT,ES20001,55.1
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES20001,PT,ES20001,64.1
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES20001,PT,ES20001,64.5
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES20001,PT,ES20001,54.6
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES48002,PT,ES48002,52
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES48002,PT,ES48002,40.5
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES48002,PT,ES48002,46.8
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES48002,PT,ES48002,48.1
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES48002,PT,ES48002,49.2
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES48002,PT,ES48002,42.7
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES48002,PT,ES48002,40.8
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES48002,PT,ES48002,46.8
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES48002,PT,ES48002,47.3
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES48002,PT,ES48002,49.5
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES48002,PT,ES48002,45.9
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES20002,PT,ES20002,41.6
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES20002,PT,ES20002,41.5
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES20002,PT,ES20002,42.2
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES20002,PT,ES20002,32.4
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES20002,PT,ES20002,46.1
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES20002,PT,ES20002,42
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES20002,PT,ES20002,46.7
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES20002,PT,ES20002,44
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES20002,PT,ES20002,40.6
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES20002,PT,ES20002,34.1
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES20002,PT,ES20002,47
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES01051,PT,ES01051,38.8
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES01051,PT,ES01051,38.3
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES01051,PT,ES01051,38.3
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES01051,PT,ES01051,38.2
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES01051,PT,ES01051,38.4
