Year,Edad,Educacion,Territorio,Comarca,Municipio,Units,GeoCode,Value
2015,Y_GE10,NIVI_3_4_5,,,ES20009,PT,ES20009,6.1
2013,Y_GE10,NIVI_3_4_5,,,ES20009,PT,ES20009,6.5
2018,Y_GE10,NIVI_3_4_5,,,ES20009,PT,ES20009,6
2014,Y_GE10,NIVI_3_4_5,,,ES20010,PT,ES20010,6.5
2019,Y_GE10,NIVI_3_4_5,,,ES20010,PT,ES20010,6
2021,Y_GE10,NIVI_3_4_5,,,ES20010,PT,ES20010,5.6
2016,Y_GE10,NIVI_3_4_5,,,ES20010,PT,ES20010,6.6
2010,Y_GE10,NIVI_3_4_5,,,ES20010,PT,ES20010,7
2018,Y_GE10,NIVI_3_4_5,,,ES20010,PT,ES20010,6.1
2013,Y_GE10,NIVI_3_4_5,,,ES20010,PT,ES20010,6.4
2015,Y_GE10,NIVI_3_4_5,,,ES20010,PT,ES20010,6.2
2020,Y_GE10,NIVI_3_4_5,,,ES20010,PT,ES20010,5.4
2021,Y_GE10,NIVI_3_4_5,,,ES20011,PT,ES20011,6.7
2020,Y_GE10,NIVI_3_4_5,,,ES20011,PT,ES20011,6.8
2016,Y_GE10,NIVI_3_4_5,,,ES20011,PT,ES20011,8.2
2015,Y_GE10,NIVI_3_4_5,,,ES20011,PT,ES20011,7.9
2013,Y_GE10,NIVI_3_4_5,,,ES20011,PT,ES20011,8.9
2014,Y_GE10,NIVI_3_4_5,,,ES20011,PT,ES20011,8.5
2010,Y_GE10,NIVI_3_4_5,,,ES20011,PT,ES20011,9.2
2019,Y_GE10,NIVI_3_4_5,,,ES20011,PT,ES20011,7.5
2018,Y_GE10,NIVI_3_4_5,,,ES20011,PT,ES20011,7.7
2013,Y_GE10,NIVI_3_4_5,,,ES01049,PT,ES01049,3.8
2010,Y_GE10,NIVI_3_4_5,,,ES01049,PT,ES01049,4.1
2016,Y_GE10,NIVI_3_4_5,,,ES01049,PT,ES01049,4.9
2018,Y_GE10,NIVI_3_4_5,,,ES01049,PT,ES01049,4.1
2021,Y_GE10,NIVI_3_4_5,,,ES01049,PT,ES01049,5.8
2019,Y_GE10,NIVI_3_4_5,,,ES01049,PT,ES01049,3.5
2014,Y_GE10,NIVI_3_4_5,,,ES01049,PT,ES01049,3.6
2020,Y_GE10,NIVI_3_4_5,,,ES01049,PT,ES01049,4.7
2015,Y_GE10,NIVI_3_4_5,,,ES01049,PT,ES01049,3.1
2010,Y_GE10,NIVI_3_4_5,,,ES48005,PT,ES48005,9.4
2019,Y_GE10,NIVI_3_4_5,,,ES48005,PT,ES48005,8.2
2021,Y_GE10,NIVI_3_4_5,,,ES48005,PT,ES48005,9.3
2016,Y_GE10,NIVI_3_4_5,,,ES48005,PT,ES48005,10.1
2015,Y_GE10,NIVI_3_4_5,,,ES48005,PT,ES48005,9.7
2020,Y_GE10,NIVI_3_4_5,,,ES48005,PT,ES48005,8.3
2013,Y_GE10,NIVI_3_4_5,,,ES48005,PT,ES48005,8
2014,Y_GE10,NIVI_3_4_5,,,ES48005,PT,ES48005,7.3
2018,Y_GE10,NIVI_3_4_5,,,ES48005,PT,ES48005,9.3
2010,Y_GE10,NIVI_3_4_5,,,ES20012,PT,ES20012,7.6
2021,Y_GE10,NIVI_3_4_5,,,ES20012,PT,ES20012,4.8
2019,Y_GE10,NIVI_3_4_5,,,ES20012,PT,ES20012,6.5
2016,Y_GE10,NIVI_3_4_5,,,ES20012,PT,ES20012,6.4
2014,Y_GE10,NIVI_3_4_5,,,ES20012,PT,ES20012,6.8
2015,Y_GE10,NIVI_3_4_5,,,ES20012,PT,ES20012,7.5
2020,Y_GE10,NIVI_3_4_5,,,ES20012,PT,ES20012,5.8
2018,Y_GE10,NIVI_3_4_5,,,ES20012,PT,ES20012,6.5
2013,Y_GE10,NIVI_3_4_5,,,ES20012,PT,ES20012,7.3
2021,Y_GE10,NIVI_3_4_5,,,ES01003,PT,ES01003,7.8
2019,Y_GE10,NIVI_3_4_5,,,ES01003,PT,ES01003,8.6
2020,Y_GE10,NIVI_3_4_5,,,ES01003,PT,ES01003,8.4
2015,Y_GE10,NIVI_3_4_5,,,ES01003,PT,ES01003,10.3
2010,Y_GE10,NIVI_3_4_5,,,ES01003,PT,ES01003,10.9
2014,Y_GE10,NIVI_3_4_5,,,ES01003,PT,ES01003,10.3
2018,Y_GE10,NIVI_3_4_5,,,ES01003,PT,ES01003,9.7
2016,Y_GE10,NIVI_3_4_5,,,ES01003,PT,ES01003,10
2013,Y_GE10,NIVI_3_4_5,,,ES01003,PT,ES01003,10.4
2019,Y_GE10,NIVI_3_4_5,,,ES48006,PT,ES48006,10.2
2013,Y_GE10,NIVI_3_4_5,,,ES48006,PT,ES48006,10.5
2018,Y_GE10,NIVI_3_4_5,,,ES48006,PT,ES48006,11
2015,Y_GE10,NIVI_3_4_5,,,ES48006,PT,ES48006,11.1
2021,Y_GE10,NIVI_3_4_5,,,ES48006,PT,ES48006,8.9
2016,Y_GE10,NIVI_3_4_5,,,ES48006,PT,ES48006,11.8
2010,Y_GE10,NIVI_3_4_5,,,ES48006,PT,ES48006,10.7
2014,Y_GE10,NIVI_3_4_5,,,ES48006,PT,ES48006,11.5
2020,Y_GE10,NIVI_3_4_5,,,ES48006,PT,ES48006,8.7
2021,Y_GE10,NIVI_3_4_5,,,ES48093,PT,ES48093,7.8
2018,Y_GE10,NIVI_3_4_5,,,ES48093,PT,ES48093,8.1
2019,Y_GE10,NIVI_3_4_5,,,ES48093,PT,ES48093,8.4
2020,Y_GE10,NIVI_3_4_5,,,ES48093,PT,ES48093,7.8
2013,Y_GE10,NIVI_3_4_5,,,ES48093,PT,ES48093,8.2
2014,Y_GE10,NIVI_3_4_5,,,ES48093,PT,ES48093,8.2
2010,Y_GE10,NIVI_3_4_5,,,ES48093,PT,ES48093,9
2016,Y_GE10,NIVI_3_4_5,,,ES48093,PT,ES48093,7.7
2015,Y_GE10,NIVI_3_4_5,,,ES48093,PT,ES48093,7.6
2010,Y_GE10,NIVI_3_4_5,,,ES20013,PT,ES20013,9.2
2015,Y_GE10,NIVI_3_4_5,,,ES20013,PT,ES20013,8.1
2014,Y_GE10,NIVI_3_4_5,,,ES20013,PT,ES20013,8.2
2020,Y_GE10,NIVI_3_4_5,,,ES20013,PT,ES20013,7.3
2018,Y_GE10,NIVI_3_4_5,,,ES20013,PT,ES20013,8
2019,Y_GE10,NIVI_3_4_5,,,ES20013,PT,ES20013,7.7
2013,Y_GE10,NIVI_3_4_5,,,ES20013,PT,ES20013,8.4
2021,Y_GE10,NIVI_3_4_5,,,ES20013,PT,ES20013,7.2
2016,Y_GE10,NIVI_3_4_5,,,ES20013,PT,ES20013,8.2
2018,Y_GE10,NIVI_3_4_5,,,ES01006,PT,ES01006,6.8
2021,Y_GE10,NIVI_3_4_5,,,ES01006,PT,ES01006,7.3
2014,Y_GE10,NIVI_3_4_5,,,ES01006,PT,ES01006,4.1
2010,Y_GE10,NIVI_3_4_5,,,ES01006,PT,ES01006,5.2
2020,Y_GE10,NIVI_3_4_5,,,ES01006,PT,ES01006,6.9
2019,Y_GE10,NIVI_3_4_5,,,ES01006,PT,ES01006,6.9
2016,Y_GE10,NIVI_3_4_5,,,ES01006,PT,ES01006,6.3
2013,Y_GE10,NIVI_3_4_5,,,ES01006,PT,ES01006,5.8
2015,Y_GE10,NIVI_3_4_5,,,ES01006,PT,ES01006,5.1
2015,Y_GE10,NIVI_3_4_5,,,ES01037,PT,ES01037,5.2
2010,Y_GE10,NIVI_3_4_5,,,ES01037,PT,ES01037,5.8
2014,Y_GE10,NIVI_3_4_5,,,ES01037,PT,ES01037,5.6
2013,Y_GE10,NIVI_3_4_5,,,ES01037,PT,ES01037,5.6
2016,Y_GE10,NIVI_3_4_5,,,ES01037,PT,ES01037,5.8
2019,Y_GE10,NIVI_3_4_5,,,ES01037,PT,ES01037,6.1
2018,Y_GE10,NIVI_3_4_5,,,ES01037,PT,ES01037,6.4
2020,Y_GE10,NIVI_3_4_5,,,ES01037,PT,ES01037,5.5
2021,Y_GE10,NIVI_3_4_5,,,ES01037,PT,ES01037,6.1
2014,Y_GE10,NIVI_3_4_5,,,ES48009,PT,ES48009,8.8
2013,Y_GE10,NIVI_3_4_5,,,ES48009,PT,ES48009,8.6
2016,Y_GE10,NIVI_3_4_5,,,ES48009,PT,ES48009,8.8
2020,Y_GE10,NIVI_3_4_5,,,ES48009,PT,ES48009,8.3
2019,Y_GE10,NIVI_3_4_5,,,ES48009,PT,ES48009,8.8
2018,Y_GE10,NIVI_3_4_5,,,ES48009,PT,ES48009,8.6
2015,Y_GE10,NIVI_3_4_5,,,ES48009,PT,ES48009,9.1
2010,Y_GE10,NIVI_3_4_5,,,ES48009,PT,ES48009,9
2021,Y_GE10,NIVI_3_4_5,,,ES48009,PT,ES48009,8.6
2013,Y_GE10,NIVI_3_4_5,,,ES20055,PT,ES20055,6.9
2018,Y_GE10,NIVI_3_4_5,,,ES20055,PT,ES20055,6.6
2016,Y_GE10,NIVI_3_4_5,,,ES20055,PT,ES20055,6.9
2019,Y_GE10,NIVI_3_4_5,,,ES20055,PT,ES20055,6.4
2014,Y_GE10,NIVI_3_4_5,,,ES20055,PT,ES20055,6.9
2010,Y_GE10,NIVI_3_4_5,,,ES20055,PT,ES20055,7.8
2021,Y_GE10,NIVI_3_4_5,,,ES20055,PT,ES20055,6.1
2020,Y_GE10,NIVI_3_4_5,,,ES20055,PT,ES20055,6.2
2015,Y_GE10,NIVI_3_4_5,,,ES20055,PT,ES20055,6.8
2015,Y_GE10,NIVI_3_4_5,,,ES48914,PT,ES48914,10.7
2021,Y_GE10,NIVI_3_4_5,,,ES48914,PT,ES48914,8.6
2019,Y_GE10,NIVI_3_4_5,,,ES48914,PT,ES48914,10.1
2014,Y_GE10,NIVI_3_4_5,,,ES48914,PT,ES48914,10.2
2020,Y_GE10,NIVI_3_4_5,,,ES48914,PT,ES48914,9
2010,Y_GE10,NIVI_3_4_5,,,ES48914,PT,ES48914,9.2
2016,Y_GE10,NIVI_3_4_5,,,ES48914,PT,ES48914,11
2018,Y_GE10,NIVI_3_4_5,,,ES48914,PT,ES48914,9.7
2013,Y_GE10,NIVI_3_4_5,,,ES48914,PT,ES48914,10.2
2018,Y_GE10,NIVI_3_4_5,,,ES01008,PT,ES01008,6.6
2015,Y_GE10,NIVI_3_4_5,,,ES01008,PT,ES01008,7
2016,Y_GE10,NIVI_3_4_5,,,ES01008,PT,ES01008,7.7
2013,Y_GE10,NIVI_3_4_5,,,ES01008,PT,ES01008,7.1
2010,Y_GE10,NIVI_3_4_5,,,ES01008,PT,ES01008,6.8
2014,Y_GE10,NIVI_3_4_5,,,ES01008,PT,ES01008,7
2019,Y_GE10,NIVI_3_4_5,,,ES01008,PT,ES01008,6.4
2020,Y_GE10,NIVI_3_4_5,,,ES01008,PT,ES01008,7.3
2021,Y_GE10,NIVI_3_4_5,,,ES01008,PT,ES01008,6.6
2020,Y_GE10,NIVI_3_4_5,,,ES48010,PT,ES48010,7.6
2019,Y_GE10,NIVI_3_4_5,,,ES48010,PT,ES48010,8
2010,Y_GE10,NIVI_3_4_5,,,ES48010,PT,ES48010,8.5
2021,Y_GE10,NIVI_3_4_5,,,ES48010,PT,ES48010,8
2016,Y_GE10,NIVI_3_4_5,,,ES48010,PT,ES48010,7.9
2014,Y_GE10,NIVI_3_4_5,,,ES48010,PT,ES48010,7.4
2015,Y_GE10,NIVI_3_4_5,,,ES48010,PT,ES48010,7.8
2018,Y_GE10,NIVI_3_4_5,,,ES48010,PT,ES48010,8.6
2013,Y_GE10,NIVI_3_4_5,,,ES48010,PT,ES48010,7.3
2020,Y_GE10,NIVI_3_4_5,,,ES48011,PT,ES48011,6.5
2018,Y_GE10,NIVI_3_4_5,,,ES48011,PT,ES48011,7.1
2015,Y_GE10,NIVI_3_4_5,,,ES48011,PT,ES48011,7.1
2013,Y_GE10,NIVI_3_4_5,,,ES48011,PT,ES48011,7.3
2014,Y_GE10,NIVI_3_4_5,,,ES48011,PT,ES48011,7.3
2016,Y_GE10,NIVI_3_4_5,,,ES48011,PT,ES48011,7.2
2010,Y_GE10,NIVI_3_4_5,,,ES48011,PT,ES48011,8
2021,Y_GE10,NIVI_3_4_5,,,ES48011,PT,ES48011,6.5
2019,Y_GE10,NIVI_3_4_5,,,ES48011,PT,ES48011,6.8
2018,Y_GE10,NIVI_3_4_5,,,ES48023,PT,ES48023,12.1
2015,Y_GE10,NIVI_3_4_5,,,ES48023,PT,ES48023,11.9
2013,Y_GE10,NIVI_3_4_5,,,ES48023,PT,ES48023,11.7
2016,Y_GE10,NIVI_3_4_5,,,ES48023,PT,ES48023,12
2014,Y_GE10,NIVI_3_4_5,,,ES48023,PT,ES48023,12.4
2021,Y_GE10,NIVI_3_4_5,,,ES48023,PT,ES48023,11.2
2019,Y_GE10,NIVI_3_4_5,,,ES48023,PT,ES48023,11.5
2010,Y_GE10,NIVI_3_4_5,,,ES48023,PT,ES48023,12.7
2020,Y_GE10,NIVI_3_4_5,,,ES48023,PT,ES48023,11.6
2019,Y_GE10,NIVI_3_4_5,,,ES48008,PT,ES48008,6.5
2013,Y_GE10,NIVI_3_4_5,,,ES48008,PT,ES48008,7.2
2018,Y_GE10,NIVI_3_4_5,,,ES48008,PT,ES48008,6.8
2020,Y_GE10,NIVI_3_4_5,,,ES48008,PT,ES48008,6.9
2021,Y_GE10,NIVI_3_4_5,,,ES48008,PT,ES48008,6.7
2014,Y_GE10,NIVI_3_4_5,,,ES48008,PT,ES48008,7.3
2010,Y_GE10,NIVI_3_4_5,,,ES48008,PT,ES48008,6.4
2016,Y_GE10,NIVI_3_4_5,,,ES48008,PT,ES48008,6.8
2015,Y_GE10,NIVI_3_4_5,,,ES48008,PT,ES48008,6.8
2016,Y_GE10,NIVI_3_4_5,,,ES01004,PT,ES01004,6.8
2013,Y_GE10,NIVI_3_4_5,,,ES01004,PT,ES01004,7
2014,Y_GE10,NIVI_3_4_5,,,ES01004,PT,ES01004,6.8
2018,Y_GE10,NIVI_3_4_5,,,ES01004,PT,ES01004,6.5
2010,Y_GE10,NIVI_3_4_5,,,ES01004,PT,ES01004,7.1
2021,Y_GE10,NIVI_3_4_5,,,ES01004,PT,ES01004,5.8
2020,Y_GE10,NIVI_3_4_5,,,ES01004,PT,ES01004,5.4
2015,Y_GE10,NIVI_3_4_5,,,ES01004,PT,ES01004,6.7
2019,Y_GE10,NIVI_3_4_5,,,ES01004,PT,ES01004,5.7
2020,Y_GE10,NIVI_3_4_5,,,ES01009,PT,ES01009,5.3
2021,Y_GE10,NIVI_3_4_5,,,ES01009,PT,ES01009,5.1
2010,Y_GE10,NIVI_3_4_5,,,ES01009,PT,ES01009,6.3
2018,Y_GE10,NIVI_3_4_5,,,ES01009,PT,ES01009,5.8
2013,Y_GE10,NIVI_3_4_5,,,ES01009,PT,ES01009,5.7
2016,Y_GE10,NIVI_3_4_5,,,ES01009,PT,ES01009,6
2019,Y_GE10,NIVI_3_4_5,,,ES01009,PT,ES01009,5.4
2014,Y_GE10,NIVI_3_4_5,,,ES01009,PT,ES01009,5.9
2015,Y_GE10,NIVI_3_4_5,,,ES01009,PT,ES01009,5.6
2019,Y_GE10,NIVI_3_4_5,,,ES20014,PT,ES20014,4.3
2015,Y_GE10,NIVI_3_4_5,,,ES20014,PT,ES20014,4.8
2010,Y_GE10,NIVI_3_4_5,,,ES20014,PT,ES20014,5.6
2020,Y_GE10,NIVI_3_4_5,,,ES20014,PT,ES20014,4.2
2014,Y_GE10,NIVI_3_4_5,,,ES20014,PT,ES20014,4.8
2016,Y_GE10,NIVI_3_4_5,,,ES20014,PT,ES20014,5
2013,Y_GE10,NIVI_3_4_5,,,ES20014,PT,ES20014,5.3
2018,Y_GE10,NIVI_3_4_5,,,ES20014,PT,ES20014,4.4
2021,Y_GE10,NIVI_3_4_5,,,ES20014,PT,ES20014,3.9
2014,Y_GE10,NIVI_3_4_5,,,ES20903,PT,ES20903,8
2021,Y_GE10,NIVI_3_4_5,,,ES20903,PT,ES20903,7.6
2019,Y_GE10,NIVI_3_4_5,,,ES20903,PT,ES20903,8.3
2016,Y_GE10,NIVI_3_4_5,,,ES20903,PT,ES20903,8.2
2018,Y_GE10,NIVI_3_4_5,,,ES20903,PT,ES20903,8.3
2015,Y_GE10,NIVI_3_4_5,,,ES20903,PT,ES20903,8
2020,Y_GE10,NIVI_3_4_5,,,ES20903,PT,ES20903,7.7
2013,Y_GE10,NIVI_3_4_5,,,ES20903,PT,ES20903,8.1
2010,Y_GE10,NIVI_3_4_5,,,ES20903,PT,ES20903,8.6
2015,Y_GE10,NIVI_3_4_5,,,ES20015,PT,ES20015,8.3
2010,Y_GE10,NIVI_3_4_5,,,ES20015,PT,ES20015,8.8
2021,Y_GE10,NIVI_3_4_5,,,ES20015,PT,ES20015,7.3
2020,Y_GE10,NIVI_3_4_5,,,ES20015,PT,ES20015,7.4
2013,Y_GE10,NIVI_3_4_5,,,ES20015,PT,ES20015,8.6
2018,Y_GE10,NIVI_3_4_5,,,ES20015,PT,ES20015,7.9
2016,Y_GE10,NIVI_3_4_5,,,ES20015,PT,ES20015,8.3
2019,Y_GE10,NIVI_3_4_5,,,ES20015,PT,ES20015,7.8
2014,Y_GE10,NIVI_3_4_5,,,ES20015,PT,ES20015,8.8
2010,Y_GE10,NIVI_3_4_5,,,ES48091,PT,ES48091,7.7
2013,Y_GE10,NIVI_3_4_5,,,ES48091,PT,ES48091,6.6
2021,Y_GE10,NIVI_3_4_5,,,ES48091,PT,ES48091,6
2015,Y_GE10,NIVI_3_4_5,,,ES48091,PT,ES48091,5.9
2020,Y_GE10,NIVI_3_4_5,,,ES48091,PT,ES48091,5.8
2018,Y_GE10,NIVI_3_4_5,,,ES48091,PT,ES48091,5.9
2016,Y_GE10,NIVI_3_4_5,,,ES48091,PT,ES48091,6
2014,Y_GE10,NIVI_3_4_5,,,ES48091,PT,ES48091,6.5
2019,Y_GE10,NIVI_3_4_5,,,ES48091,PT,ES48091,5.7
2018,Y_GE10,NIVI_3_4_5,,,ES48070,PT,ES48070,7.7
2010,Y_GE10,NIVI_3_4_5,,,ES48070,PT,ES48070,8
2021,Y_GE10,NIVI_3_4_5,,,ES48070,PT,ES48070,7.2
2019,Y_GE10,NIVI_3_4_5,,,ES48070,PT,ES48070,7.6
2016,Y_GE10,NIVI_3_4_5,,,ES48070,PT,ES48070,7.7
2014,Y_GE10,NIVI_3_4_5,,,ES48070,PT,ES48070,7.5
2013,Y_GE10,NIVI_3_4_5,,,ES48070,PT,ES48070,7.7
2020,Y_GE10,NIVI_3_4_5,,,ES48070,PT,ES48070,6.9
2015,Y_GE10,NIVI_3_4_5,,,ES48070,PT,ES48070,7
2021,Y_GE10,NIVI_3_4_5,,,ES01010,PT,ES01010,6.4
2018,Y_GE10,NIVI_3_4_5,,,ES01010,PT,ES01010,6.9
2015,Y_GE10,NIVI_3_4_5,,,ES01010,PT,ES01010,7.1
2020,Y_GE10,NIVI_3_4_5,,,ES01010,PT,ES01010,6.4
2014,Y_GE10,NIVI_3_4_5,,,ES01010,PT,ES01010,7.1
2016,Y_GE10,NIVI_3_4_5,,,ES01010,PT,ES01010,7
2010,Y_GE10,NIVI_3_4_5,,,ES01010,PT,ES01010,7.3
2019,Y_GE10,NIVI_3_4_5,,,ES01010,PT,ES01010,6.5
2013,Y_GE10,NIVI_3_4_5,,,ES01010,PT,ES01010,6.7
2015,Y_GE10,NIVI_3_4_5,,,ES20017,PT,ES20017,6.3
2016,Y_GE10,NIVI_3_4_5,,,ES20017,PT,ES20017,6.5
2020,Y_GE10,NIVI_3_4_5,,,ES20017,PT,ES20017,5.7
2014,Y_GE10,NIVI_3_4_5,,,ES20017,PT,ES20017,6.5
2013,Y_GE10,NIVI_3_4_5,,,ES20017,PT,ES20017,6.7
2019,Y_GE10,NIVI_3_4_5,,,ES20017,PT,ES20017,6.1
2018,Y_GE10,NIVI_3_4_5,,,ES20017,PT,ES20017,6.3
2010,Y_GE10,NIVI_3_4_5,,,ES20017,PT,ES20017,7.4
2021,Y_GE10,NIVI_3_4_5,,,ES20017,PT,ES20017,5.7
2016,Y_GE10,NIVI_3_4_5,,,ES20018,PT,ES20018,6.8
2015,Y_GE10,NIVI_3_4_5,,,ES20018,PT,ES20018,6.7
2010,Y_GE10,NIVI_3_4_5,,,ES20018,PT,ES20018,7.8
2013,Y_GE10,NIVI_3_4_5,,,ES20018,PT,ES20018,6.9
2014,Y_GE10,NIVI_3_4_5,,,ES20018,PT,ES20018,6.8
2021,Y_GE10,NIVI_3_4_5,,,ES20018,PT,ES20018,5.8
2019,Y_GE10,NIVI_3_4_5,,,ES20018,PT,ES20018,6.3
2018,Y_GE10,NIVI_3_4_5,,,ES20018,PT,ES20018,6.5
2020,Y_GE10,NIVI_3_4_5,,,ES20018,PT,ES20018,5.9
2013,Y_GE10,NIVI_3_4_5,,,ES48012,PT,ES48012,11.4
2021,Y_GE10,NIVI_3_4_5,,,ES48012,PT,ES48012,9.4
2018,Y_GE10,NIVI_3_4_5,,,ES48012,PT,ES48012,10.4
2020,Y_GE10,NIVI_3_4_5,,,ES48012,PT,ES48012,9.7
2014,Y_GE10,NIVI_3_4_5,,,ES48012,PT,ES48012,11.5
2015,Y_GE10,NIVI_3_4_5,,,ES48012,PT,ES48012,11.1
2010,Y_GE10,NIVI_3_4_5,,,ES48012,PT,ES48012,12.8
2019,Y_GE10,NIVI_3_4_5,,,ES48012,PT,ES48012,10
2016,Y_GE10,NIVI_3_4_5,,,ES48012,PT,ES48012,11.1
2018,Y_GE10,NIVI_3_4_5,,,ES20904,PT,ES20904,8.3
2016,Y_GE10,NIVI_3_4_5,,,ES20904,PT,ES20904,6.9
2015,Y_GE10,NIVI_3_4_5,,,ES20904,PT,ES20904,5.8
2014,Y_GE10,NIVI_3_4_5,,,ES20904,PT,ES20904,7.5
2010,Y_GE10,NIVI_3_4_5,,,ES20904,PT,ES20904,6.8
2021,Y_GE10,NIVI_3_4_5,,,ES20904,PT,ES20904,7.1
2020,Y_GE10,NIVI_3_4_5,,,ES20904,PT,ES20904,7.6
2019,Y_GE10,NIVI_3_4_5,,,ES20904,PT,ES20904,9
2013,Y_GE10,NIVI_3_4_5,,,ES20904,PT,ES20904,7.6
2016,Y_GE10,NIVI_3_4_5,,,ES48090,PT,ES48090,6.4
2018,Y_GE10,NIVI_3_4_5,,,ES48090,PT,ES48090,6.4
2021,Y_GE10,NIVI_3_4_5,,,ES48090,PT,ES48090,5.9
2019,Y_GE10,NIVI_3_4_5,,,ES48090,PT,ES48090,6.3
2010,Y_GE10,NIVI_3_4_5,,,ES48090,PT,ES48090,7.2
2013,Y_GE10,NIVI_3_4_5,,,ES48090,PT,ES48090,6.6
2020,Y_GE10,NIVI_3_4_5,,,ES48090,PT,ES48090,6.1
2015,Y_GE10,NIVI_3_4_5,,,ES48090,PT,ES48090,6.1
2014,Y_GE10,NIVI_3_4_5,,,ES48090,PT,ES48090,6.5
2018,Y_GE10,NIVI_3_4_5,,,ES01011,PT,ES01011,4.7
2013,Y_GE10,NIVI_3_4_5,,,ES01011,PT,ES01011,5.3
2019,Y_GE10,NIVI_3_4_5,,,ES01011,PT,ES01011,5.3
2010,Y_GE10,NIVI_3_4_5,,,ES01011,PT,ES01011,5.6
2016,Y_GE10,NIVI_3_4_5,,,ES01011,PT,ES01011,5
2015,Y_GE10,NIVI_3_4_5,,,ES01011,PT,ES01011,4.7
2014,Y_GE10,NIVI_3_4_5,,,ES01011,PT,ES01011,5.2
2021,Y_GE10,NIVI_3_4_5,,,ES01011,PT,ES01011,5.8
2020,Y_GE10,NIVI_3_4_5,,,ES01011,PT,ES01011,4.6
2018,Y_GE10,NIVI_3_4_5,,,ES48013,PT,ES48013,6.2
2015,Y_GE10,NIVI_3_4_5,,,ES48013,PT,ES48013,6.2
2013,Y_GE10,NIVI_3_4_5,,,ES48013,PT,ES48013,6.5
2021,Y_GE10,NIVI_3_4_5,,,ES48013,PT,ES48013,5.6
2010,Y_GE10,NIVI_3_4_5,,,ES48013,PT,ES48013,7
2014,Y_GE10,NIVI_3_4_5,,,ES48013,PT,ES48013,6.4
2019,Y_GE10,NIVI_3_4_5,,,ES48013,PT,ES48013,6
2016,Y_GE10,NIVI_3_4_5,,,ES48013,PT,ES48013,6.3
2020,Y_GE10,NIVI_3_4_5,,,ES48013,PT,ES48013,5.8
2021,Y_GE10,NIVI_3_4_5,,,ES48014,PT,ES48014,9.4
2010,Y_GE10,NIVI_3_4_5,,,ES48014,PT,ES48014,12.2
2015,Y_GE10,NIVI_3_4_5,,,ES48014,PT,ES48014,10.3
2019,Y_GE10,NIVI_3_4_5,,,ES48014,PT,ES48014,9.5
2016,Y_GE10,NIVI_3_4_5,,,ES48014,PT,ES48014,10.3
2014,Y_GE10,NIVI_3_4_5,,,ES48014,PT,ES48014,10.6
2020,Y_GE10,NIVI_3_4_5,,,ES48014,PT,ES48014,9.3
2013,Y_GE10,NIVI_3_4_5,,,ES48014,PT,ES48014,10.7
2018,Y_GE10,NIVI_3_4_5,,,ES48014,PT,ES48014,10.2
2014,Y_GE10,NIVI_3_4_5,,,ES01013,PT,ES01013,9.1
2019,Y_GE10,NIVI_3_4_5,,,ES01013,PT,ES01013,9
2018,Y_GE10,NIVI_3_4_5,,,ES01013,PT,ES01013,9.6
2021,Y_GE10,NIVI_3_4_5,,,ES01013,PT,ES01013,8.2
2020,Y_GE10,NIVI_3_4_5,,,ES01013,PT,ES01013,9.4
2016,Y_GE10,NIVI_3_4_5,,,ES01013,PT,ES01013,10
2010,Y_GE10,NIVI_3_4_5,,,ES01013,PT,ES01013,9.2
2013,Y_GE10,NIVI_3_4_5,,,ES01013,PT,ES01013,9.1
2015,Y_GE10,NIVI_3_4_5,,,ES01013,PT,ES01013,9.9
2020,Y_GE10,NIVI_3_4_5,,,ES48015,PT,ES48015,9.6
2018,Y_GE10,NIVI_3_4_5,,,ES48015,PT,ES48015,10.2
2015,Y_GE10,NIVI_3_4_5,,,ES48015,PT,ES48015,10.4
2013,Y_GE10,NIVI_3_4_5,,,ES48015,PT,ES48015,11
2014,Y_GE10,NIVI_3_4_5,,,ES48015,PT,ES48015,10.8
2021,Y_GE10,NIVI_3_4_5,,,ES48015,PT,ES48015,9.5
2010,Y_GE10,NIVI_3_4_5,,,ES48015,PT,ES48015,12.2
2016,Y_GE10,NIVI_3_4_5,,,ES48015,PT,ES48015,10.4
2019,Y_GE10,NIVI_3_4_5,,,ES48015,PT,ES48015,10
2018,Y_GE10,NIVI_3_4_5,,,ES20019,PT,ES20019,7.1
2021,Y_GE10,NIVI_3_4_5,,,ES20019,PT,ES20019,6.5
2015,Y_GE10,NIVI_3_4_5,,,ES20019,PT,ES20019,7.1
2020,Y_GE10,NIVI_3_4_5,,,ES20019,PT,ES20019,6.5
2013,Y_GE10,NIVI_3_4_5,,,ES20019,PT,ES20019,7.6
2016,Y_GE10,NIVI_3_4_5,,,ES20019,PT,ES20019,7.3
2010,Y_GE10,NIVI_3_4_5,,,ES20019,PT,ES20019,8.9
2014,Y_GE10,NIVI_3_4_5,,,ES20019,PT,ES20019,7.4
2019,Y_GE10,NIVI_3_4_5,,,ES20019,PT,ES20019,6.8
2014,Y_GE10,NIVI_3_4_5,,,ES48092,PT,ES48092,6.6
2010,Y_GE10,NIVI_3_4_5,,,ES48092,PT,ES48092,8.4
2021,Y_GE10,NIVI_3_4_5,,,ES48092,PT,ES48092,6.6
2020,Y_GE10,NIVI_3_4_5,,,ES48092,PT,ES48092,6.7
2019,Y_GE10,NIVI_3_4_5,,,ES48092,PT,ES48092,6.8
