Year,ServEsencial,Administracion,Territorio,Comarca,Municipio,Units,GeoCode,Value
2021,HLTH,ADM_MUN,,,ES48090,PT,ES48090,0
2018,HLTH,ADM_MUN,,,ES48090,PT,ES48090,0
2019,HLTH,ADM_MUN,,,ES48090,PT,ES48090,0
2020,HLTH,ADM_MUN,,,ES48090,PT,ES48090,0
2017,HLTH,ADM_MUN,,,ES48090,PT,ES48090,0
2017,HLTH,ADM_MUN,,,ES01011,PT,ES01011,0.1
2019,HLTH,ADM_MUN,,,ES01011,PT,ES01011,0.3
2020,HLTH,ADM_MUN,,,ES01011,PT,ES01011,2
2018,HLTH,ADM_MUN,,,ES01011,PT,ES01011,0.6
2021,HLTH,ADM_MUN,,,ES01011,PT,ES01011,2.4
2017,HLTH,ADM_MUN,,,ES48013,PT,ES48013,0.2
2019,HLTH,ADM_MUN,,,ES48013,PT,ES48013,0.2
2021,HLTH,ADM_MUN,,,ES48013,PT,ES48013,0.2
2020,HLTH,ADM_MUN,,,ES48013,PT,ES48013,0.2
2018,HLTH,ADM_MUN,,,ES48013,PT,ES48013,0.2
2018,HLTH,ADM_MUN,,,ES48014,PT,ES48014,0.1
2021,HLTH,ADM_MUN,,,ES48014,PT,ES48014,0.7
2019,HLTH,ADM_MUN,,,ES48014,PT,ES48014,0.1
2017,HLTH,ADM_MUN,,,ES48014,PT,ES48014,0.1
2020,HLTH,ADM_MUN,,,ES48014,PT,ES48014,0.8
2020,HLTH,ADM_MUN,,,ES01013,PT,ES01013,0.2
2017,HLTH,ADM_MUN,,,ES01013,PT,ES01013,0.4
2018,HLTH,ADM_MUN,,,ES01013,PT,ES01013,0.2
2021,HLTH,ADM_MUN,,,ES01013,PT,ES01013,0.3
2019,HLTH,ADM_MUN,,,ES01013,PT,ES01013,0.2
2019,HLTH,ADM_MUN,,,ES48015,PT,ES48015,0.3
2017,HLTH,ADM_MUN,,,ES48015,PT,ES48015,0.3
2021,HLTH,ADM_MUN,,,ES48015,PT,ES48015,0.3
2020,HLTH,ADM_MUN,,,ES48015,PT,ES48015,0.2
2018,HLTH,ADM_MUN,,,ES48015,PT,ES48015,0.3
2018,HLTH,ADM_MUN,,,ES20019,PT,ES20019,0.5
2017,HLTH,ADM_MUN,,,ES20019,PT,ES20019,0.6
2020,HLTH,ADM_MUN,,,ES20019,PT,ES20019,1.8
2021,HLTH,ADM_MUN,,,ES20019,PT,ES20019,0.5
2019,HLTH,ADM_MUN,,,ES20019,PT,ES20019,0.8
2018,HLTH,ADM_MUN,,,ES48092,PT,ES48092,0.3
2017,HLTH,ADM_MUN,,,ES48092,PT,ES48092,0.2
2020,HLTH,ADM_MUN,,,ES48092,PT,ES48092,0.2
2019,HLTH,ADM_MUN,,,ES48092,PT,ES48092,0.2
2021,HLTH,ADM_MUN,,,ES48092,PT,ES48092,0.2
2020,HLTH,ADM_MUN,,,ES20020,PT,ES20020,0
2021,HLTH,ADM_MUN,,,ES20020,PT,ES20020,0
2019,HLTH,ADM_MUN,,,ES20020,PT,ES20020,0
2017,HLTH,ADM_MUN,,,ES20020,PT,ES20020,0
2018,HLTH,ADM_MUN,,,ES20020,PT,ES20020,0
2017,HLTH,ADM_MUN,,,ES20021,PT,ES20021,0
2019,HLTH,ADM_MUN,,,ES20021,PT,ES20021,0
2018,HLTH,ADM_MUN,,,ES20021,PT,ES20021,0
2020,HLTH,ADM_MUN,,,ES20021,PT,ES20021,0
2021,HLTH,ADM_MUN,,,ES20021,PT,ES20021,0
2017,HLTH,ADM_MUN,,,ES48016,PT,ES48016,0
2021,HLTH,ADM_MUN,,,ES48016,PT,ES48016,0
2020,HLTH,ADM_MUN,,,ES48016,PT,ES48016,0
2018,HLTH,ADM_MUN,,,ES48016,PT,ES48016,0
2019,HLTH,ADM_MUN,,,ES48016,PT,ES48016,0
2019,HLTH,ADM_MUN,,,ES01014,PT,ES01014,2.5
2017,HLTH,ADM_MUN,,,ES01014,PT,ES01014,9.4
2018,HLTH,ADM_MUN,,,ES01014,PT,ES01014,3.4
2020,HLTH,ADM_MUN,,,ES01014,PT,ES01014,1.6
2021,HLTH,ADM_MUN,,,ES01014,PT,ES01014,2.5
2021,HLTH,ADM_MUN,,,ES20022,PT,ES20022,0.1
2020,HLTH,ADM_MUN,,,ES20022,PT,ES20022,0.1
2019,HLTH,ADM_MUN,,,ES20022,PT,ES20022,0.1
2017,HLTH,ADM_MUN,,,ES20022,PT,ES20022,0.1
2018,HLTH,ADM_MUN,,,ES20022,PT,ES20022,0.1
2020,HLTH,ADM_MUN,,,ES20074,PT,ES20074,0
2018,HLTH,ADM_MUN,,,ES20074,PT,ES20074,0.1
2021,HLTH,ADM_MUN,,,ES20074,PT,ES20074,0.2
2019,HLTH,ADM_MUN,,,ES20074,PT,ES20074,0.1
2017,HLTH,ADM_MUN,,,ES20074,PT,ES20074,0.1
2017,HLTH,ADM_MUN,,,ES48017,PT,ES48017,0.3
2020,HLTH,ADM_MUN,,,ES48017,PT,ES48017,0.1
2021,HLTH,ADM_MUN,,,ES48017,PT,ES48017,0.2
2019,HLTH,ADM_MUN,,,ES48017,PT,ES48017,0.2
2018,HLTH,ADM_MUN,,,ES48017,PT,ES48017,0.3
2019,HLTH,ADM_MUN,,,ES01016,PT,ES01016,1.7
2018,HLTH,ADM_MUN,,,ES01016,PT,ES01016,2.4
2020,HLTH,ADM_MUN,,,ES01016,PT,ES01016,3.3
2021,HLTH,ADM_MUN,,,ES01016,PT,ES01016,4.9
2017,HLTH,ADM_MUN,,,ES01016,PT,ES01016,2.9
2021,HLTH,ADM_MUN,,,ES48018,PT,ES48018,0.2
2019,HLTH,ADM_MUN,,,ES48018,PT,ES48018,0.3
2017,HLTH,ADM_MUN,,,ES48018,PT,ES48018,0.5
2020,HLTH,ADM_MUN,,,ES48018,PT,ES48018,0.3
2018,HLTH,ADM_MUN,,,ES48018,PT,ES48018,0.3
2020,HLTH,ADM_MUN,,,ES48019,PT,ES48019,0.8
2021,HLTH,ADM_MUN,,,ES48019,PT,ES48019,0.1
2019,HLTH,ADM_MUN,,,ES48019,PT,ES48019,0
2017,HLTH,ADM_MUN,,,ES48019,PT,ES48019,0
2018,HLTH,ADM_MUN,,,ES48019,PT,ES48019,0
2018,HLTH,ADM_MUN,,,ES20023,PT,ES20023,0.3
2020,HLTH,ADM_MUN,,,ES20023,PT,ES20023,0.2
2021,HLTH,ADM_MUN,,,ES20023,PT,ES20023,0.2
2019,HLTH,ADM_MUN,,,ES20023,PT,ES20023,0.2
2017,HLTH,ADM_MUN,,,ES20023,PT,ES20023,0.1
2019,HLTH,ADM_MUN,,,ES20024,PT,ES20024,0.3
2021,HLTH,ADM_MUN,,,ES20024,PT,ES20024,0.2
2020,HLTH,ADM_MUN,,,ES20024,PT,ES20024,0.5
2018,HLTH,ADM_MUN,,,ES20024,PT,ES20024,1
2017,HLTH,ADM_MUN,,,ES20024,PT,ES20024,0.5
2020,HLTH,ADM_MUN,,,ES48020,PT,ES48020,1.2
2018,HLTH,ADM_MUN,,,ES48020,PT,ES48020,1.3
2021,HLTH,ADM_MUN,,,ES48020,PT,ES48020,1.3
2019,HLTH,ADM_MUN,,,ES48020,PT,ES48020,1.2
2017,HLTH,ADM_MUN,,,ES48020,PT,ES48020,1.3
2017,HLTH,ADM_MUN,,,ES48021,PT,ES48021,2
2021,HLTH,ADM_MUN,,,ES48021,PT,ES48021,2.1
2019,HLTH,ADM_MUN,,,ES48021,PT,ES48021,1.8
2018,HLTH,ADM_MUN,,,ES48021,PT,ES48021,1.7
2020,HLTH,ADM_MUN,,,ES48021,PT,ES48021,2.9
2020,HLTH,ADM_MUN,,,ES01017,PT,ES01017,0
2017,HLTH,ADM_MUN,,,ES01017,PT,ES01017,0.6
2018,HLTH,ADM_MUN,,,ES01017,PT,ES01017,0
2021,HLTH,ADM_MUN,,,ES01017,PT,ES01017,0
2019,HLTH,ADM_MUN,,,ES01017,PT,ES01017,0
2017,HLTH,ADM_MUN,,,ES20029,PT,ES20029,0.3
2019,HLTH,ADM_MUN,,,ES20029,PT,ES20029,0.3
2020,HLTH,ADM_MUN,,,ES20029,PT,ES20029,0.4
2021,HLTH,ADM_MUN,,,ES20029,PT,ES20029,1
2018,HLTH,ADM_MUN,,,ES20029,PT,ES20029,0.3
2020,HLTH,ADM_MUN,,,ES48901,PT,ES48901,0.2
2019,HLTH,ADM_MUN,,,ES48901,PT,ES48901,0.2
2021,HLTH,ADM_MUN,,,ES48901,PT,ES48901,0.2
2018,HLTH,ADM_MUN,,,ES48901,PT,ES48901,0.1
2017,HLTH,ADM_MUN,,,ES48901,PT,ES48901,0.1
2019,HLTH,ADM_MUN,,,ES48026,PT,ES48026,0.9
2018,HLTH,ADM_MUN,,,ES48026,PT,ES48026,1.3
2017,HLTH,ADM_MUN,,,ES48026,PT,ES48026,0.2
2020,HLTH,ADM_MUN,,,ES48026,PT,ES48026,0.4
2021,HLTH,ADM_MUN,,,ES48026,PT,ES48026,0.4
2020,HLTH,ADM_MUN,,,ES20069,PT,ES20069,0.5
2019,HLTH,ADM_MUN,,,ES20069,PT,ES20069,0.1
2021,HLTH,ADM_MUN,,,ES20069,PT,ES20069,0.2
2018,HLTH,ADM_MUN,,,ES20069,PT,ES20069,0.5
2017,HLTH,ADM_MUN,,,ES20069,PT,ES20069,0.5
2020,HLTH,ADM_MUN,,,ES48027,PT,ES48027,0
2019,HLTH,ADM_MUN,,,ES48027,PT,ES48027,0
2017,HLTH,ADM_MUN,,,ES48027,PT,ES48027,0
2018,HLTH,ADM_MUN,,,ES48027,PT,ES48027,0
2021,HLTH,ADM_MUN,,,ES48027,PT,ES48027,0
2017,HLTH,ADM_MUN,,,ES48028,PT,ES48028,0.8
2019,HLTH,ADM_MUN,,,ES48028,PT,ES48028,0.5
2021,HLTH,ADM_MUN,,,ES48028,PT,ES48028,1.4
2020,HLTH,ADM_MUN,,,ES48028,PT,ES48028,0.6
2018,HLTH,ADM_MUN,,,ES48028,PT,ES48028,0.6
2019,HLTH,ADM_MUN,,,ES20030,PT,ES20030,0
2021,HLTH,ADM_MUN,,,ES20030,PT,ES20030,0.1
2018,HLTH,ADM_MUN,,,ES20030,PT,ES20030,0.1
2017,HLTH,ADM_MUN,,,ES20030,PT,ES20030,0
2020,HLTH,ADM_MUN,,,ES20030,PT,ES20030,0
2021,HLTH,ADM_MUN,,,ES48031,PT,ES48031,0
2018,HLTH,ADM_MUN,,,ES48031,PT,ES48031,0
2017,HLTH,ADM_MUN,,,ES48031,PT,ES48031,0
2020,HLTH,ADM_MUN,,,ES48031,PT,ES48031,0
2019,HLTH,ADM_MUN,,,ES48031,PT,ES48031,0
2019,HLTH,ADM_MUN,,,ES01021,PT,ES01021,0.2
2018,HLTH,ADM_MUN,,,ES01021,PT,ES01021,0.2
2020,HLTH,ADM_MUN,,,ES01021,PT,ES01021,0.2
2021,HLTH,ADM_MUN,,,ES01021,PT,ES01021,0.2
2017,HLTH,ADM_MUN,,,ES01021,PT,ES01021,0.3
2017,HLTH,ADM_MUN,,,ES01022,PT,ES01022,1.3
2020,HLTH,ADM_MUN,,,ES01022,PT,ES01022,2.7
2019,HLTH,ADM_MUN,,,ES01022,PT,ES01022,1
2018,HLTH,ADM_MUN,,,ES01022,PT,ES01022,1.7
2021,HLTH,ADM_MUN,,,ES01022,PT,ES01022,2.7
2018,HLTH,ADM_MUN,,,ES20031,PT,ES20031,0.7
2020,HLTH,ADM_MUN,,,ES20031,PT,ES20031,0.4
2021,HLTH,ADM_MUN,,,ES20031,PT,ES20031,0.2
2019,HLTH,ADM_MUN,,,ES20031,PT,ES20031,0.4
2017,HLTH,ADM_MUN,,,ES20031,PT,ES20031,0.7
2019,HLTH,ADM_MUN,,,ES20033,PT,ES20033,1.1
2020,HLTH,ADM_MUN,,,ES20033,PT,ES20033,1.3
2018,HLTH,ADM_MUN,,,ES20033,PT,ES20033,0.3
2017,HLTH,ADM_MUN,,,ES20033,PT,ES20033,0
2021,HLTH,ADM_MUN,,,ES20033,PT,ES20033,0.2
2021,HLTH,ADM_MUN,,,ES20032,PT,ES20032,0.1
2019,HLTH,ADM_MUN,,,ES20032,PT,ES20032,0.1
2018,HLTH,ADM_MUN,,,ES20032,PT,ES20032,0.1
2017,HLTH,ADM_MUN,,,ES20032,PT,ES20032,0.1
2020,HLTH,ADM_MUN,,,ES20032,PT,ES20032,0.1
2017,HLTH,ADM_MUN,,,ES48032,PT,ES48032,0
2019,HLTH,ADM_MUN,,,ES48032,PT,ES48032,0
2021,HLTH,ADM_MUN,,,ES48032,PT,ES48032,0
2018,HLTH,ADM_MUN,,,ES48032,PT,ES48032,0
2020,HLTH,ADM_MUN,,,ES48032,PT,ES48032,0
2018,HLTH,ADM_MUN,,,ES01023,PT,ES01023,1.8
2019,HLTH,ADM_MUN,,,ES01023,PT,ES01023,2.3
2017,HLTH,ADM_MUN,,,ES01023,PT,ES01023,1.1
2020,HLTH,ADM_MUN,,,ES01023,PT,ES01023,3.5
2021,HLTH,ADM_MUN,,,ES01023,PT,ES01023,2.4
2017,HLTH,ADM_MUN,,,ES48902,PT,ES48902,1.3
2021,HLTH,ADM_MUN,,,ES48902,PT,ES48902,1.4
2020,HLTH,ADM_MUN,,,ES48902,PT,ES48902,1.5
2019,HLTH,ADM_MUN,,,ES48902,PT,ES48902,0.9
2018,HLTH,ADM_MUN,,,ES48902,PT,ES48902,1
2019,HLTH,ADM_MUN,,,ES48033,PT,ES48033,0.3
2018,HLTH,ADM_MUN,,,ES48033,PT,ES48033,0.5
2021,HLTH,ADM_MUN,,,ES48033,PT,ES48033,0.8
2017,HLTH,ADM_MUN,,,ES48033,PT,ES48033,0.4
2020,HLTH,ADM_MUN,,,ES48033,PT,ES48033,2.1
2017,HLTH,ADM_MUN,,,ES48034,PT,ES48034,0.4
2018,HLTH,ADM_MUN,,,ES48034,PT,ES48034,0.4
2020,HLTH,ADM_MUN,,,ES48034,PT,ES48034,0.4
2021,HLTH,ADM_MUN,,,ES48034,PT,ES48034,0.3
2019,HLTH,ADM_MUN,,,ES48034,PT,ES48034,0.4
2020,HLTH,ADM_MUN,,,ES20067,PT,ES20067,0.1
2021,HLTH,ADM_MUN,,,ES20067,PT,ES20067,0.1
2019,HLTH,ADM_MUN,,,ES20067,PT,ES20067,0.1
2017,HLTH,ADM_MUN,,,ES20067,PT,ES20067,0.1
2018,HLTH,ADM_MUN,,,ES20067,PT,ES20067,0.4
2019,HLTH,ADM_MUN,,,ES20066,PT,ES20066,0.3
2017,HLTH,ADM_MUN,,,ES20066,PT,ES20066,0.6
2020,HLTH,ADM_MUN,,,ES20066,PT,ES20066,1
2021,HLTH,ADM_MUN,,,ES20066,PT,ES20066,0.3
2018,HLTH,ADM_MUN,,,ES20066,PT,ES20066,0.3
2017,HLTH,ADM_MUN,,,ES01046,PT,ES01046,0.5
2018,HLTH,ADM_MUN,,,ES01046,PT,ES01046,0.6
2019,HLTH,ADM_MUN,,,ES01046,PT,ES01046,0.5
2020,HLTH,ADM_MUN,,,ES01046,PT,ES01046,1.1
2021,HLTH,ADM_MUN,,,ES01046,PT,ES01046,0.5
2021,HLTH,ADM_MUN,,,ES48079,PT,ES48079,0.3
2020,HLTH,ADM_MUN,,,ES48079,PT,ES48079,0.3
2019,HLTH,ADM_MUN,,,ES48079,PT,ES48079,0.2
2018,HLTH,ADM_MUN,,,ES48079,PT,ES48079,0.3
2017,HLTH,ADM_MUN,,,ES48079,PT,ES48079,0.5
2021,HLTH,ADM_MUN,,,ES20034,PT,ES20034,0.1
2017,HLTH,ADM_MUN,,,ES20034,PT,ES20034,0.1
2020,HLTH,ADM_MUN,,,ES20034,PT,ES20034,0.1
2018,HLTH,ADM_MUN,,,ES20034,PT,ES20034,0.1
2019,HLTH,ADM_MUN,,,ES20034,PT,ES20034,0.1
2021,HLTH,ADM_MUN,,,ES48029,PT,ES48029,0.1
2018,HLTH,ADM_MUN,,,ES48029,PT,ES48029,0.1
2019,HLTH,ADM_MUN,,,ES48029,PT,ES48029,0.2
2017,HLTH,ADM_MUN,,,ES48029,PT,ES48029,0.1
2020,HLTH,ADM_MUN,,,ES48029,PT,ES48029,0.2
2021,HLTH,ADM_MUN,,,ES48030,PT,ES48030,0.1
2020,HLTH,ADM_MUN,,,ES48030,PT,ES48030,1
2017,HLTH,ADM_MUN,,,ES48030,PT,ES48030,0.5
2019,HLTH,ADM_MUN,,,ES48030,PT,ES48030,0.4
2018,HLTH,ADM_MUN,,,ES48030,PT,ES48030,0.5
2021,HLTH,ADM_MUN,,,ES20035,PT,ES20035,0.9
2017,HLTH,ADM_MUN,,,ES20035,PT,ES20035,1.4
2020,HLTH,ADM_MUN,,,ES20035,PT,ES20035,1.2
2019,HLTH,ADM_MUN,,,ES20035,PT,ES20035,1.4
2018,HLTH,ADM_MUN,,,ES20035,PT,ES20035,1.7
2020,HLTH,ADM_MUN,,,ES48906,PT,ES48906,0.3
2018,HLTH,ADM_MUN,,,ES48906,PT,ES48906,0.2
2019,HLTH,ADM_MUN,,,ES48906,PT,ES48906,0.2
2017,HLTH,ADM_MUN,,,ES48906,PT,ES48906,0
2021,HLTH,ADM_MUN,,,ES48906,PT,ES48906,10.2
2020,HLTH,ADM_MUN,,,ES48035,PT,ES48035,2.8
2021,HLTH,ADM_MUN,,,ES48035,PT,ES48035,1.5
2019,HLTH,ADM_MUN,,,ES48035,PT,ES48035,1.5
2018,HLTH,ADM_MUN,,,ES48035,PT,ES48035,2
2017,HLTH,ADM_MUN,,,ES48035,PT,ES48035,0.8
2020,HLTH,ADM_MUN,,,ES20038,PT,ES20038,0.3
2018,HLTH,ADM_MUN,,,ES20038,PT,ES20038,0.4
2019,HLTH,ADM_MUN,,,ES20038,PT,ES20038,0.4
2017,HLTH,ADM_MUN,,,ES20038,PT,ES20038,0.4
2021,HLTH,ADM_MUN,,,ES20038,PT,ES20038,0.3
2021,HLTH,ADM_MUN,,,ES20037,PT,ES20037,0
2017,HLTH,ADM_MUN,,,ES20037,PT,ES20037,0.4
2018,HLTH,ADM_MUN,,,ES20037,PT,ES20037,0
2020,HLTH,ADM_MUN,,,ES20037,PT,ES20037,0
2019,HLTH,ADM_MUN,,,ES20037,PT,ES20037,0
2021,HLTH,ADM_MUN,,,ES48036,PT,ES48036,0.2
2019,HLTH,ADM_MUN,,,ES48036,PT,ES48036,0.1
2017,HLTH,ADM_MUN,,,ES48036,PT,ES48036,0.1
2020,HLTH,ADM_MUN,,,ES48036,PT,ES48036,0.1
2018,HLTH,ADM_MUN,,,ES48036,PT,ES48036,0.1
2018,HLTH,ADM_MUN,,,ES48037,PT,ES48037,0
2017,HLTH,ADM_MUN,,,ES48037,PT,ES48037,0
2019,HLTH,ADM_MUN,,,ES48037,PT,ES48037,0
2021,HLTH,ADM_MUN,,,ES48037,PT,ES48037,0
2020,HLTH,ADM_MUN,,,ES48037,PT,ES48037,0
2019,HLTH,ADM_MUN,,,ES48038,PT,ES48038,0.5
2021,HLTH,ADM_MUN,,,ES48038,PT,ES48038,0.5
2020,HLTH,ADM_MUN,,,ES48038,PT,ES48038,0.5
2018,HLTH,ADM_MUN,,,ES48038,PT,ES48038,1.3
2017,HLTH,ADM_MUN,,,ES48038,PT,ES48038,0.6
2020,HLTH,ADM_MUN,,,ES48039,PT,ES48039,0.1
2019,HLTH,ADM_MUN,,,ES48039,PT,ES48039,0
2021,HLTH,ADM_MUN,,,ES48039,PT,ES48039,0
2018,HLTH,ADM_MUN,,,ES48039,PT,ES48039,0
2017,HLTH,ADM_MUN,,,ES48039,PT,ES48039,0
2021,HLTH,ADM_MUN,,,ES48040,PT,ES48040,0.2
2017,HLTH,ADM_MUN,,,ES48040,PT,ES48040,0.2
2018,HLTH,ADM_MUN,,,ES48040,PT,ES48040,0.3
2020,HLTH,ADM_MUN,,,ES48040,PT,ES48040,0.6
2019,HLTH,ADM_MUN,,,ES48040,PT,ES48040,1.3
2021,HLTH,ADM_MUN,,,ES48041,PT,ES48041,0.8
2020,HLTH,ADM_MUN,,,ES48041,PT,ES48041,1.2
2017,HLTH,ADM_MUN,,,ES48041,PT,ES48041,0.5
2019,HLTH,ADM_MUN,,,ES48041,PT,ES48041,0.7
2018,HLTH,ADM_MUN,,,ES48041,PT,ES48041,0.3
2021,HLTH,ADM_MUN,,,ES20907,PT,ES20907,0
2018,HLTH,ADM_MUN,,,ES20907,PT,ES20907,0
2020,HLTH,ADM_MUN,,,ES20907,PT,ES20907,0
2019,HLTH,ADM_MUN,,,ES20907,PT,ES20907,0
2017,HLTH,ADM_MUN,,,ES20907,PT,ES20907,0
2019,HLTH,ADM_MUN,,,ES48046,PT,ES48046,0.3
2021,HLTH,ADM_MUN,,,ES48046,PT,ES48046,0.5
2020,HLTH,ADM_MUN,,,ES48046,PT,ES48046,0.3
2018,HLTH,ADM_MUN,,,ES48046,PT,ES48046,0.1
2017,HLTH,ADM_MUN,,,ES48046,PT,ES48046,0.4
2021,HLTH,ADM_MUN,,,ES20039,PT,ES20039,0
2020,HLTH,ADM_MUN,,,ES20039,PT,ES20039,0
2018,HLTH,ADM_MUN,,,ES20039,PT,ES20039,0
2017,HLTH,ADM_MUN,,,ES20039,PT,ES20039,0
2019,HLTH,ADM_MUN,,,ES20039,PT,ES20039,0
2020,HLTH,ADM_MUN,,,ES48044,PT,ES48044,0.1
2018,HLTH,ADM_MUN,,,ES48044,PT,ES48044,0.1
2021,HLTH,ADM_MUN,,,ES48044,PT,ES48044,0.1
2019,HLTH,ADM_MUN,,,ES48044,PT,ES48044,0.1
2017,HLTH,ADM_MUN,,,ES48044,PT,ES48044,0.1
2018,HLTH,ADM_MUN,,,ES48047,PT,ES48047,0.9
2021,HLTH,ADM_MUN,,,ES48047,PT,ES48047,0.6
2019,HLTH,ADM_MUN,,,ES48047,PT,ES48047,1.4
2017,HLTH,ADM_MUN,,,ES48047,PT,ES48047,0.8
2020,HLTH,ADM_MUN,,,ES48047,PT,ES48047,1.3
2021,HLTH,ADM_MUN,,,ES48042,PT,ES48042,0.6
2019,HLTH,ADM_MUN,,,ES48042,PT,ES48042,0.6
2017,HLTH,ADM_MUN,,,ES48042,PT,ES48042,0.6
2020,HLTH,ADM_MUN,,,ES48042,PT,ES48042,0.5
2018,HLTH,ADM_MUN,,,ES48042,PT,ES48042,1.1
2021,HLTH,ADM_MUN,,,ES48043,PT,ES48043,0.5
2018,HLTH,ADM_MUN,,,ES48043,PT,ES48043,0.2
2020,HLTH,ADM_MUN,,,ES48043,PT,ES48043,0.4
2019,HLTH,ADM_MUN,,,ES48043,PT,ES48043,0.2
2017,HLTH,ADM_MUN,,,ES48043,PT,ES48043,0.3
2018,HLTH,ADM_MUN,,,ES48045,PT,ES48045,1.2
2020,HLTH,ADM_MUN,,,ES48045,PT,ES48045,0.9
2017,HLTH,ADM_MUN,,,ES48045,PT,ES48045,4.2
2021,HLTH,ADM_MUN,,,ES48045,PT,ES48045,0.5
2019,HLTH,ADM_MUN,,,ES48045,PT,ES48045,3.9
2018,HLTH,ADM_MUN,,,ES01056,PT,ES01056,0.8
2019,HLTH,ADM_MUN,,,ES01056,PT,ES01056,0
2020,HLTH,ADM_MUN,,,ES01056,PT,ES01056,0
2021,HLTH,ADM_MUN,,,ES01056,PT,ES01056,0
2017,HLTH,ADM_MUN,,,ES01056,PT,ES01056,0.3
2019,HLTH,ADM_MUN,,,ES20040,PT,ES20040,0.2
2020,HLTH,ADM_MUN,,,ES20040,PT,ES20040,0.1
2018,HLTH,ADM_MUN,,,ES20040,PT,ES20040,0.2
2017,HLTH,ADM_MUN,,,ES20040,PT,ES20040,0.2
2021,HLTH,ADM_MUN,,,ES20040,PT,ES20040,0.1
2018,HLTH,ADM_MUN,,,ES20041,PT,ES20041,0
2021,HLTH,ADM_MUN,,,ES20041,PT,ES20041,3.7
2017,HLTH,ADM_MUN,,,ES20041,PT,ES20041,0
2019,HLTH,ADM_MUN,,,ES20041,PT,ES20041,0
2020,HLTH,ADM_MUN,,,ES20041,PT,ES20041,0
2017,HLTH,ADM_MUN,,,ES20036,PT,ES20036,0.3
2018,HLTH,ADM_MUN,,,ES20036,PT,ES20036,0.3
2020,HLTH,ADM_MUN,,,ES20036,PT,ES20036,0.6
2021,HLTH,ADM_MUN,,,ES20036,PT,ES20036,0.5
2019,HLTH,ADM_MUN,,,ES20036,PT,ES20036,0.7
2018,HLTH,ADM_MUN,,,ES20042,PT,ES20042,0.2
2020,HLTH,ADM_MUN,,,ES20042,PT,ES20042,0.2
2021,HLTH,ADM_MUN,,,ES20042,PT,ES20042,0.1
2019,HLTH,ADM_MUN,,,ES20042,PT,ES20042,0.2
2017,HLTH,ADM_MUN,,,ES20042,PT,ES20042,0.2
2017,HLTH,ADM_MUN,,,ES48048,PT,ES48048,0.3
2020,HLTH,ADM_MUN,,,ES48048,PT,ES48048,3.5
2019,HLTH,ADM_MUN,,,ES48048,PT,ES48048,0.2
2018,HLTH,ADM_MUN,,,ES48048,PT,ES48048,0.1
2021,HLTH,ADM_MUN,,,ES48048,PT,ES48048,0
2017,HLTH,ADM_MUN,,,ES20043,PT,ES20043,0.9
2020,HLTH,ADM_MUN,,,ES20043,PT,ES20043,1.2
2019,HLTH,ADM_MUN,,,ES20043,PT,ES20043,0.7
2021,HLTH,ADM_MUN,,,ES20043,PT,ES20043,0.9
2018,HLTH,ADM_MUN,,,ES20043,PT,ES20043,0.8
2017,HLTH,ADM_MUN,,,ES48094,PT,ES48094,0
2019,HLTH,ADM_MUN,,,ES48094,PT,ES48094,0
2021,HLTH,ADM_MUN,,,ES48094,PT,ES48094,0
2020,HLTH,ADM_MUN,,,ES48094,PT,ES48094,0
2018,HLTH,ADM_MUN,,,ES48094,PT,ES48094,0
2018,HLTH,ADM_MUN,,,ES20044,PT,ES20044,1.3
2020,HLTH,ADM_MUN,,,ES20044,PT,ES20044,0.6
2021,HLTH,ADM_MUN,,,ES20044,PT,ES20044,0.7
2019,HLTH,ADM_MUN,,,ES20044,PT,ES20044,1.5
2017,HLTH,ADM_MUN,,,ES20044,PT,ES20044,1
2017,HLTH,ADM_MUN,,,ES20045,PT,ES20045,0.4
2018,HLTH,ADM_MUN,,,ES20045,PT,ES20045,0.3
2020,HLTH,ADM_MUN,,,ES20045,PT,ES20045,0.4
2021,HLTH,ADM_MUN,,,ES20045,PT,ES20045,0.5
2019,HLTH,ADM_MUN,,,ES20045,PT,ES20045,0.4
2017,HLTH,ADM_MUN,,,ES01901,PT,ES01901,1.1
2018,HLTH,ADM_MUN,,,ES01901,PT,ES01901,0.9
2020,HLTH,ADM_MUN,,,ES01901,PT,ES01901,0.6
2021,HLTH,ADM_MUN,,,ES01901,PT,ES01901,2.3
2019,HLTH,ADM_MUN,,,ES01901,PT,ES01901,0.8
2020,HLTH,ADM_MUN,,,ES20046,PT,ES20046,0
2021,HLTH,ADM_MUN,,,ES20046,PT,ES20046,0
2018,HLTH,ADM_MUN,,,ES20046,PT,ES20046,0
2017,HLTH,ADM_MUN,,,ES20046,PT,ES20046,0
2019,HLTH,ADM_MUN,,,ES20046,PT,ES20046,0.7
2020,HLTH,ADM_MUN,,,ES01027,PT,ES01027,0.8
2019,HLTH,ADM_MUN,,,ES01027,PT,ES01027,0.5
2017,HLTH,ADM_MUN,,,ES01027,PT,ES01027,0.5
2021,HLTH,ADM_MUN,,,ES01027,PT,ES01027,0.7
2018,HLTH,ADM_MUN,,,ES01027,PT,ES01027,0.6
2021,HLTH,ADM_MUN,,,ES48049,PT,ES48049,0.2
2020,HLTH,ADM_MUN,,,ES48049,PT,ES48049,0.1
2017,HLTH,ADM_MUN,,,ES48049,PT,ES48049,0.1
2019,HLTH,ADM_MUN,,,ES48049,PT,ES48049,0.1
