NÚM OBJETIVO,NOMBRE OBJETIVO,NÚM META,NOMBRE META,NÚM INDICADOR,NOMBRE INDICADOR NNUU,INDICADOR DISPONIBLE,SERIE,NOMBRE SERIE,REPORTING_STATUS,BOOLEANO,GOLDILOCK,INDICADOR NO ESTADÍSTICO,TIPO GRÁFICO,MAPA,INDICADORES RELACIONADOS,DESAGREGACIÓN SEXO,DESAGREGACIÓN TH,DESAGREGACIÓN MUNICIPIO,AÑO INICIAL,PERIODICIDAD,TEXTO OCECA,DIRECCIÓN DESEADA,PROGRESO AUTOMÁTICO,AÑO BASE PROGRESO,ÚLTIMO AÑO,ÚLTIMO DATO,TARGET,LIMIT,SCORE,FECHA ÚLTIMA ACTUALIZACIÓN DATOS
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.3,Movilizar recursos financieros adicionales de múltiples fuentes para los países en desarrollo,17.3.2,Volumen de remesas (en dólares de los Estados Unidos) en proporción al PIB total,"Volumen de remesas enviadas al extranjero, y en proporción al PIB",BX_TRF_PWKRV,Volumen de remesas enviadas al extranjero,complete,no,no,no,line,no,,no,no,no,2013,Anual,si,,no,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.4,"Ayudar a los países en desarrollo a lograr la sostenibilidad de la deuda a largo plazo con políticas coordinadas orientadas a fomentar la financiación, el alivio y la reestructuración de la deuda, según proceda, y hacer frente a la deuda externa de los países pobres muy endeudados a fin de reducir el endeudamiento excesivo",17.4.1,"Servicio de la deuda en proporción a las exportaciones de bienes, servicios e ingresos primarios",La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notapplicable,,,,,,,,,,,,,,,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.5,Adoptar y aplicar sistemas de promoción de las inversiones en favor de los países menos adelantados,17.5.1,"Número de países que adoptan y aplican sistemas de promoción de las inversiones en favor de los países en desarrollo, entre ellos los países menos adelantados",La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.6,"Mejorar la cooperación regional e internacional Norte-Sur, Sur-Sur y triangular en materia de ciencia, tecnología e innovación y el acceso a estas, y aumentar el intercambio de conocimientos en condiciones mutuamente convenidas, incluso mejorando la coordinación entre los mecanismos existentes, en particular a nivel de las Naciones Unidas, y mediante un mecanismo mundial de facilitación de la tecnología",17.6.1,"Número de abonados/as a servicios de banda ancha fija por cada 100 habitantes, desglosado por velocidad","Número de abonados/as a servicios de banda ancha fija por cada 100 habitantes, desglosado por velocidad",,,complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.7,"Promover el desarrollo de tecnologías ecológicamente racionales y su transferencia, divulgación y difusión a los países en desarrollo en condiciones favorables, incluso en condiciones concesionarias y preferenciales, según lo convenido de mutuo acuerdo",17.7.1,"Total de los fondos destinados a los países en desarrollo y los países desarrollados con el fin de promover el desarrollo, la transferencia y la difusión de tecnologías ecológicamente racionales",La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.8,"Poner en pleno funcionamiento, a más tardar en 2017, el banco de tecnología y el mecanismo de apoyo a la creación de capacidad en materia de ciencia, tecnología e innovación para los países menos adelantados y aumentar la utilización de tecnologías instrumentales, en particular la tecnología de la información y las comunicaciones",17.8.1,Proporción de personas que utilizan Internet,Proporción de personas entre 16 y 74 años que han utilizado Internet en los últimos tres meses,,,complete,no,no,no,line,no,,si,si,no,2008,Anual,si,,no,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.9,"Aumentar el apoyo internacional para realizar actividades de creación de capacidad eficaces y específicas en los países en desarrollo a fin de respaldar los planes nacionales de implementación de todos los Objetivos de Desarrollo Sostenible, incluso mediante la cooperación Norte-Sur, Sur-Sur y triangular",17.9.1,Valor en dólares de la asistencia oficial para el desarrollo comprometida para los países en desarrollo,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.10,"Promover un sistema de comercio multilateral universal, basado en normas, abierto, no discriminatorio y equitativo en el marco de la Organización Mundial del Comercio, incluso mediante la conclusión de las negociaciones en el marco del Programa de Doha para el Desarrollo",17.10.1,Promedio arancelario mundial ponderado,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notapplicable,,,,,,,,,,,,,,,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.11,"Aumentar significativamente las exportaciones de los países en desarrollo, en particular con miras a duplicar la participación de los países menos adelantados en las exportaciones mundiales de aquí a 2020",17.11.1,Participación de los países en desarrollo y los países menos adelantados en las exportaciones mundiales,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notapplicable,,,,,,,,,,,,,,,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.12,"Lograr la consecución oportuna del acceso a los mercados libre de derechos y contingentes de manera duradera para todos los países menos adelantados, conforme a las decisiones de la Organización Mundial del Comercio, incluso velando por que las normas de origen preferenciales aplicables a las importaciones de los países menos adelantados sean transparentes y sencillas y contribuyan a facilitar el acceso a los mercados",17.12.1,"Promedio ponderado de los aranceles que enfrentan los países en desarrollo, los países menos adelantados y los pequeños Estados insulares en desarrollo",La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notapplicable,,,,,,,,,,,,,,,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.13,"Aumentar la estabilidad macroeconómica mundial, incluso mediante la coordinación y coherencia de las políticas",17.13.1,Tablero macroeconómico,Tablero macroeconómico,NY_GDP_MKTP_KD_ZG,Tasa de variación interanual del PIB,complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.13,"Aumentar la estabilidad macroeconómica mundial, incluso mediante la coordinación y coherencia de las políticas",17.13.1,Tablero macroeconómico,Tablero macroeconómico,SL_TLF_UEM,Tasa de desempleo,complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.13,"Aumentar la estabilidad macroeconómica mundial, incluso mediante la coordinación y coherencia de las políticas",17.13.1,Tablero macroeconómico,Tablero macroeconómico,FP_CPI_TOTL_ZG,Tasa de variación interanual del índice de precios de consumo,complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.13,"Aumentar la estabilidad macroeconómica mundial, incluso mediante la coordinación y coherencia de las políticas",17.13.1,Tablero macroeconómico,Tablero macroeconómico,BX_TRF_PWKR,Volumen de remesas enviadas al extranjero en proporción al PIB,complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.13,"Aumentar la estabilidad macroeconómica mundial, incluso mediante la coordinación y coherencia de las políticas",17.13.1,Tablero macroeconómico,Tablero macroeconómico,DP_DOD_DLD2_CR_CG_Z1,Deuda bruta de las administraciones públicas autonómicas según el protocolo de déficit excesivo en proporción al PIB,complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.13,"Aumentar la estabilidad macroeconómica mundial, incluso mediante la coordinación y coherencia de las políticas",17.13.1,Tablero macroeconómico,Tablero macroeconómico,GC_BAL_CASH_GD_ZS,Saldo fiscal de las administraciones públicas autonómicas en proporción al PIB,complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.14,Mejorar la coherencia de las políticas para el desarrollo sostenible,17.14.1,Número de países que cuentan con mecanismos para mejorar la coherencia de las políticas de desarrollo sostenible,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.15,Respetar el margen normativo y el liderazgo de cada país para establecer y aplicar políticas de erradicación de la pobreza y desarrollo sostenible,17.15.1,Grado de utilización de los marcos de resultados y las herramientas de planificación de los propios países por los proveedores de cooperación para el desarrollo,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
17,Fortalecer los medios de implementación y revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.16,"Mejorar la Alianza Mundial para el Desarrollo Sostenible, complementada por alianzas entre múltiples interesados que movilicen e intercambien conocimientos, especialización, tecnología y recursos financieros, a fin de apoyar el logro de los Objetivos de Desarrollo Sostenible en todos los países, particularmente los países en desarrollo",17.16.1,Número de países que informan de sus progresos en los marcos de múltiples interesados para el seguimiento de la eficacia de las actividades de desarrollo que apoyan el logro de los Objetivos de Desarrollo Sostenible,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
